,Descrição,Código,Fornecedor,Categoria,Unidade,Estoque Atual,Preço de Venda,Custo Unitário,Custo Total,Preço Total,Quant.Vendas,Descontos,Valor Pago,Total Vendas,Comissão,NCM,CEST,Mês,Ano,Mês/Ano,insertion_id
1356,CAMILA FASHION 500  0104,099556,,Linha,,3.0,20.0,13.5,40.5,60.0,,,,,,,,06,2021,06-2021,4955713412
1357,CAMILA FASHION 500  0110,099557,,Linha,,6.0,20.0,12.0,72.0,120.0,,,,,,,,06,2021,06-2021,130551775
1358,CAMILA FASHION 500  1366,099558,,Linha,,4.0,20.0,13.5,54.0,80.0,,,,,,,,06,2021,06-2021,1910207771
1359,CAMILA FASHION 500  0097,099559,,Linha,,5.0,20.0,13.5,67.5,100.0,,,,,,,,06,2021,06-2021,841755901
1360,CAMILA FASHION 500  0972,099560,,Linha,,5.0,20.0,13.5,67.5,100.0,,,,,,,,06,2021,06-2021,2947280015
1361,CAMILA FASHION 500  1175,099561,,Linha,,6.0,20.0,13.5,81.0,120.0,,,,,,,,06,2021,06-2021,7787188741
1362,CAMILA FASHION 500  0130,099562,,Linha,,6.0,20.0,12.0,72.0,120.0,,,,,,,,06,2021,06-2021,3832765462
1363,CAMILA FASHION 500  0187,099563,,Linha,,2.0,20.0,13.5,27.0,40.0,,,,,,,,06,2021,06-2021,5886720599
1364,CAMILA FASHION 500  1092,099564,,Linha,,5.0,20.0,13.5,67.5,100.0,,,,,,,,06,2021,06-2021,8825058011
1365,CAMILA FASHION 500  1177,099565,,Linha,,4.0,20.0,13.5,54.0,80.0,,,,,,,,06,2021,06-2021,6097412494
1366,CAMILA FASHION 500  3026,099566,,Linha,,2.0,20.0,13.5,27.0,40.0,,,,,,,,06,2021,06-2021,5954126771
1367,CAMILA FASHION 500  1171,099567,,Linha,,1.0,20.0,13.5,13.5,20.0,,,,,,,,06,2021,06-2021,9188515715
1368,CAMILA FASHION 500  0255,099568,,Linha,,3.0,20.0,13.5,40.5,60.0,,,,,,,,06,2021,06-2021,1951835396
1369,CAMILA FASHION 500  0269,099569,,Linha,,6.0,20.0,12.0,72.0,120.0,,,,,,,,06,2021,06-2021,7257591665
1370,CAMILA FASHION 500  0835,099570,,Linha,,6.0,20.0,12.0,72.0,120.0,,,,,,,,06,2021,06-2021,8975464190
1371,CAMILA FASHION 500  1181,099571,,Linha,,7.0,20.0,13.5,94.5,140.0,,,,,,,,06,2021,06-2021,3785650809
1372,CAMILA FASHION 500  0253,099572,,Linha,,2.0,20.0,13.5,27.0,40.0,,,,,,,,06,2021,06-2021,1729352879
1373,CAMILA FASHION 500  3023,099573,,Linha,,2.0,20.0,13.5,27.0,40.0,,,,,,,,06,2021,06-2021,9282259647
1374,LINHA ANNE 500 9016  ZEBRA,099574,,Linha,,5.0,17.5,11.0,55.0,87.5,,,,,,,,06,2021,06-2021,9504164924
1375,LÃ DUAL 4970,099575,,LÃ,,5.0,45.0,25.0,125.0,225.0,,,,,,,,06,2021,06-2021,7045247816
1376,LÃ DUAL 608,099576,,LÃ,,2.0,45.0,25.0,50.0,90.0,,,,,,,,06,2021,06-2021,9884871364
1377,LÃ ISTAMBUL 358 MARROM,099577,,LÃ,,12.0,27.0,16.0,192.0,324.0,,,,,,,,06,2021,06-2021,4551686909
1378,LÃ ISTAMBUL PRETA,099578,,LÃ,,0.0,27.0,16.0,0.0,0.0,,,,,,,,06,2021,06-2021,4391081814
1379,LÃ ISTAMBUL 373 BRANCO,099579,,LÃ,,4.0,27.0,16.0,64.0,108.0,,,,,,,,06,2021,06-2021,6390558504
1380,LÃ MAJESTOSO PRETA,099580,,LÃ,,0.0,22.0,12.0,0.0,0.0,,,,,,,,06,2021,06-2021,1085552286
1381,LÃ MAJESTOSO MARROM,099581,,LÃ,,3.0,22.0,12.0,36.0,66.0,,,,,,,,06,2021,06-2021,5009355710
1382,GORRO KIDS 8602 ROSA,099582,,LÃ,,0.0,35.0,20.0,0.0,0.0,,,,,,,,06,2021,06-2021,2814365022
1383,GORRO KIDS ONÇA,099583,,LÃ,,0.0,35.0,20.0,0.0,0.0,,,,,,,,06,2021,06-2021,2374192188
1384,LÃ URBANO -8990 PRETA,099584,,LÃ,,4.0,18.9,12.49,49.96,75.6,,,,,,,,06,2021,06-2021,9135795648
1385,LÃ URBANO -7684 CRU,099585,,LÃ,,9.0,18.9,12.49,112.41,170.1,,,,,,,,06,2021,06-2021,6214802184
1386,LÃ URBANO -2581 MARINHO,099586,,LÃ,,2.0,18.9,12.49,24.98,37.8,,,,,,,,06,2021,06-2021,9938920362
1387,LÃ URBANO NATURAL,099587,,LÃ,,0.0,18.9,9.5,0.0,0.0,,,,,,,,06,2021,06-2021,3753328310
1388,LÃ URBANO -5059 CINZA,099588,,LÃ,,5.0,18.9,12.49,62.45,94.5,,,,,,,,06,2021,06-2021,5417542196
1389,LÃ URBANO ROSA ANTIGO,099589,,LÃ,,0.0,18.9,9.5,0.0,0.0,,,,,,,,06,2021,06-2021,9851372244
1390,LÃ URBANO - AZUL PETROLEO,099590,,LÃ,,2.0,18.9,12.49,24.98,37.8,,,,,,,,06,2021,06-2021,2534836913
1391,LÃ NÓRDIC  AZUL MARINHO,099591,,LÃ,,3.0,30.0,20.0,60.0,90.0,,,,,,,,06,2021,06-2021,9670509651
1392,LÃ MAGNUM CRU,099592,,LÃ,,1.0,30.0,20.0,20.0,30.0,,,,,,,,06,2021,06-2021,5042053851
1393,LÃ MAGNUM MARROM,099593,,LÃ,,3.0,30.0,20.0,60.0,90.0,,,,,,,,06,2021,06-2021,442974529
1394,LÃ MAGICPULL -8642,099594,,LÃ,,12.0,38.0,25.0,300.0,456.0,,,,,,,,06,2021,06-2021,5317872706
1395,LÃ MAGICPULL -8654,099595,,LÃ,,0.0,38.0,19.0,0.0,0.0,,,,,,,,06,2021,06-2021,4508138847
1396,LÃ FASTPULL 8637,099596,,LÃ,,0.0,30.0,19.0,0.0,0.0,,,,,,,,06,2021,06-2021,1155096439
1397,LÃ FASTPULL 8635,099597,,LÃ,,0.0,30.0,19.0,0.0,0.0,,,,,,,,06,2021,06-2021,6358186619
1398,LÃ COLORPULL 8664,099598,,LÃ,,0.0,30.0,19.0,0.0,0.0,,,,,,,,06,2021,06-2021,3955063756
1399,LÃ COLORPULL 8663,099599,,LÃ,,0.0,30.0,19.0,0.0,0.0,,,,,,,,06,2021,06-2021,6972048500
1400,LÃ COLORPUL 8666,099600,,LÃ,,0.0,30.0,19.0,0.0,0.0,,,,,,,,06,2021,06-2021,4310074880
1401,LÃ LOLLIPULL 8726,099601,,LÃ,,1.0,17.9,11.0,11.0,17.9,,,,,,,,06,2021,06-2021,182438901
1402,LÃ LOLLIPULL 4707,099603,,LÃ,,9.0,17.9,11.0,99.0,161.1,,,,,,,,06,2021,06-2021,2946789421
1403,LÃ CUP CAKE MAX 9563,099604,,LÃ,,0.0,30.0,20.0,0.0,0.0,,,,,,,,06,2021,06-2021,7229742385
1404,LÃ CUP CAKE 2012,099605,,LÃ,,0.0,30.0,20.0,0.0,0.0,,,,,,,,06,2021,06-2021,3530674943
1405,LÃ HOBBY - 7136 MOSTARDA,099607,,LÃ,,0.0,22.0,11.87,0.0,0.0,,,,,,,,06,2021,06-2021,214105389
1406,LÃ HOBBY - 115 MARROM,099608,,LÃ,,0.0,22.0,12.0,0.0,0.0,,,,,,,,06,2021,06-2021,6637049451
1407,LÃ HOBBY - 5577 TURQUESA,099609,,LÃ,,9.0,22.0,11.87,106.83,198.0,,,,,,,,06,2021,06-2021,1600694773
1408,LÃ HOBBY - 512 AZUL BIC,099610,,LÃ,,7.0,22.0,11.87,83.09,154.0,,,,,,,,06,2021,06-2021,1619788407
1409,LÃ HOBBY - 7136 PINHÃO,099611,,LÃ,,0.0,22.0,12.0,0.0,0.0,,,,,,,,06,2021,06-2021,6149782235
1410,LÃ HOBBY - 7650 ROSE,099612,,LÃ,,9.0,22.0,11.89,107.01,198.0,,,,,,,,06,2021,06-2021,3137438841
1411,LÃ HOBBY - 4817 TELHA,099613,,LÃ,,9.0,22.0,12.0,108.0,198.0,,,,,,,,06,2021,06-2021,1113836790
1412,LÃ HOBBY - 940 PRETO,099614,,LÃ,,1.0,22.0,11.89,11.89,22.0,,,,,,,,06,2021,06-2021,4702255893
1413,TINTA TECIDO ACRILEX 988  ROSE,099615,,Tinta,,4.0,3.8,2.5,10.0,15.2,,,,,,,,06,2021,06-2021,3671867565
1414,TINTA TECIDO ACRILEX 516 VIOLETA ,099616,,Tinta,,3.0,3.8,2.5,7.5,11.4,,,,,,,,06,2021,06-2021,3297930354
1415,TINTA TECIDO ACRILEX 585 CAPUCCINO,099617,,Tinta,,11.0,3.8,2.5,27.5,41.8,,,,,,,,06,2021,06-2021,6252595493
1416,TINTA TECIDO ACRILEX 996 BERINGELA,099618,,Tinta,,5.0,3.8,2.5,12.5,19.0,,,,,,,,06,2021,06-2021,84266397
1417,TINTA TECIDO ACRILEX 596 AZUL PETROLEO ,099619,,Tinta,,13.0,3.8,2.5,32.5,49.4,1.0,0.0,3.8,3.8,0.0,,,06,2021,06-2021,5684646587
1418,TINTA TECIDO ACRILEX 567  ROSA CHÁ ,099620,,Tinta,,6.0,3.8,2.5,15.0,22.8,,,,,,,,06,2021,06-2021,7140078170
1419,TINTA TECIDO ACRILEX 519 BRANCO,099621,,Tinta,,16.0,3.8,2.7,43.2,60.8,4.0,0.06,15.14,15.14,0.0,,,06,2021,06-2021,6976405549
1420,TINTA TECIDO ACRILEX 537 ROSA,099623,,Tinta,,10.0,3.8,2.5,25.0,38.0,1.0,0.03,3.77,3.77,0.0,,,06,2021,06-2021,192720627
1421,TINTA TECIDO ACRILEX 545 VERDE OLIVA,099624,,Tinta,,2.0,3.8,2.5,5.0,7.6,,,,,,,,06,2021,06-2021,3939602760
1422,TINTA TECIDO ACRILEX 518 SALMÃO,099625,,Tinta,,18.0,3.8,2.5,45.0,68.4,,,,,,,,06,2021,06-2021,6564741306
1423,TINTA TECIDO ACRILEX 989 ERVA DOCE,099626,,Tinta,,0.0,3.8,2.5,0.0,0.0,,,,,,,,06,2021,06-2021,5476998478
1424,TINTA TECIDO ACRILEX 565 VINHO ,099627,,Tinta,,9.0,3.9,2.5,22.5,35.1,,,,,,,,06,2021,06-2021,5607313487
1425,TINTA TECIDO ACRILEX 573 OCRE OURO ,099628,,Tinta,,4.0,3.8,2.5,10.0,15.2,,,,,,,,06,2021,06-2021,5260992193
1426,TINTA TECIDO ACRILEX 525 CAMURÇA,099629,,Tinta,,13.0,3.8,2.6,33.8,49.4,,,,,,,,06,2021,06-2021,9600947309
1427,TINTA TECIDO ACRILEX 568 AZUL CERULIO,099630,,Tinta,,10.0,3.8,2.5,25.0,38.0,,,,,,,,06,2021,06-2021,5448295004
1428,TINTA TECIDO ACRILEX 505 AMARELO OURO,099631,,Tinta,,13.0,3.8,2.64,34.32,49.4,,,,,,,,06,2021,06-2021,9532092748
1429,TINTA TECIDO ACRILEX 828 ROSA ANTIGO,099632,,Tinta,,6.0,3.8,2.5,15.0,22.8,,,,,,,,06,2021,06-2021,2232686331
1430,TINTA TECIDO ACRILEX 589 AMARELO CANÁRIO,099634,,Tinta,,12.0,3.8,2.5,30.0,45.6,,,,,,,,06,2021,06-2021,7522497219
1431,TINTA TECIDO ACRILEX 512 VERDE VERONESE,099635,,Tinta,,11.0,3.8,2.5,27.5,41.8,,,,,,,,06,2021,06-2021,9314038537
1432,TINTA TECIDO ACRILEX 527 PINK ,099636,,Tinta,,10.0,3.8,2.5,25.0,38.0,,,,,,,,06,2021,06-2021,136016410
1433,TINTA TECIDO ACRILEX 541 VERMELHO VIVO,099637,,Tinta,,2.0,3.8,2.5,5.0,7.6,,,,,,,,06,2021,06-2021,4023960679
1434,TINTA TECIDO ACRILEX 809 LILÁS BEBÊ,099638,,Tinta,,0.0,3.8,2.5,0.0,0.0,,,,,,,,06,2021,06-2021,573896526
1435,TINTA TECIDO ACRILEX 811 AZUL BEBÊ,099639,,Tinta,,0.0,3.8,2.5,0.0,0.0,,,,,,,,06,2021,06-2021,3925806163
1436,TINTA TECIDO ACRILEX 500 CLAREADOR,099640,,Tinta,,1.0,3.8,2.5,2.5,3.8,1.0,0.0,3.8,3.8,0.0,,,06,2021,06-2021,9156701956
1437,TINTA TECIDO ACRILEX 834 PALHA,099641,,Tinta,,5.0,3.8,2.5,12.5,19.0,,,,,,,,06,2021,06-2021,3677432446
1438,TINTA TECIDO ACRILEX 504 AMARELO LIMÃO,099642,,Tinta,,6.0,3.8,2.5,15.0,22.8,,,,,,,,06,2021,06-2021,9122096942
1439,TINTA TECIDO ACRILEX 539 SIENA NATURAL ,099643,,Tinta,,1.0,3.8,2.5,2.5,3.8,,,,,,,,06,2021,06-2021,2280821461
1440,TINTA TECIDO ACRILEX 993 AZUL ARDOSIA,099645,,Tinta,,9.0,3.8,2.5,22.5,34.2,,,,,,,,06,2021,06-2021,1634118790
1441,TINTA TECIDO ACRILEX 579 AZUL HORTÊNCIA,099646,,Tinta,,10.0,3.8,2.5,25.0,38.0,,,,,,,,06,2021,06-2021,101410584
1442,TINTA TECIDO ACRILEX 517 LARANJA ,099647,,Tinta,,6.0,3.8,2.5,15.0,22.8,,,,,,,,06,2021,06-2021,180993206
1443,TINTA TECIDO ACRILEX 538 AMARELO PELE,099648,,Tinta,,12.0,3.8,2.6,31.2,45.6,,,,,,,,06,2021,06-2021,7246106666
1444,TINTA TECIDO ACRILEX 574 CINZA LUNAR,099649,,Tinta,,10.0,3.8,2.6,26.0,38.0,,,,,,,,06,2021,06-2021,3064505211
1445,TINTA TECIDO ACRILEX 933 CINZA,099650,,Tinta,,5.0,3.8,2.5,12.5,19.0,1.0,0.0,3.8,3.8,0.0,,,06,2021,06-2021,5947711003
1446,TINTA TECIDO ACRILEX 566 PÊSSEGO,099652,,Tinta,,0.0,3.8,2.5,0.0,0.0,1.0,0.16,3.64,3.64,0.0,,,06,2021,06-2021,7643575642
1447,TINTA TECIDO ACRILEX 513 VERDE MUSGO,099653,,Tinta,,9.0,3.8,2.5,22.5,34.2,,,,,,,,06,2021,06-2021,2042910100
1448,TINTA TECIDO ACRILEX 813 ROSA BEBÊ,099654,,Tinta,,7.0,3.8,2.5,17.5,26.6,,,,,,,,06,2021,06-2021,7914599716
1449,TINTA TECIDO ACRILEX 569 CARAMELO,099655,,Tinta,,6.0,3.8,2.5,15.0,22.8,,,,,,,,06,2021,06-2021,631918629
1450,TINTA TECIDO ACRILEX 531 MARROM,099656,,Tinta,,14.0,3.8,2.6,36.4,53.2,,,,,,,,06,2021,06-2021,2216780232
1451,TINTA TECIDO ACRILEX 549 MAGENTA,099657,,Tinta,,6.0,3.8,2.5,15.0,22.8,,,,,,,,06,2021,06-2021,7334601568
1452,LÃ JACKARD 602 ROSA MESCLA,099658,,LÃ,,1.0,22.0,12.0,12.0,22.0,,,,,,,,06,2021,06-2021,8151069538
1453,LÃ JACKARD 607 BEGE MESCLA,099659,,LÃ,,0.0,22.0,12.0,0.0,0.0,,,,,,,,06,2021,06-2021,1044896219
1454,LÃ JACKARD 112 VINHO,099660,,LÃ,,0.0,22.0,11.0,0.0,0.0,,,,,,,,06,2021,06-2021,1989984846
1455,LÃ JACKARD 108 AZUL MARINHO,099661,,LÃ,,1.0,22.0,12.0,12.0,22.0,,,,,,,,06,2021,06-2021,6760739458
1456,LÃ JACKARD 667 CAMUFLADO,099662,,LÃ,,5.0,22.0,12.0,60.0,110.0,,,,,,,,06,2021,06-2021,5054524673
1457,LÃ JACKARD 102 CRU,099663,,LÃ,,0.0,22.0,12.0,0.0,0.0,,,,,,,,06,2021,06-2021,1332817089
1458,LÃ FAST FINI - 317 BEGE,099664,,LÃ,,4.0,22.0,11.5,46.0,88.0,,,,,,,,06,2021,06-2021,2227990130
1459,LÃ FAST FINI - 308 CRU,099665,,LÃ,,0.0,22.0,13.0,0.0,0.0,,,,,,,,06,2021,06-2021,7649605928
1460,LÃ FAST FINI - PRETO,099666,,LÃ,,0.0,22.0,11.5,0.0,0.0,,,,,,,,06,2021,06-2021,2623306947
1461,LÃ FAST FINI - 330 MOSTARDA,099667,,LÃ,,8.0,22.0,13.0,104.0,176.0,,,,,,,,06,2021,06-2021,5971562510
1462,LÃ MOONLIGHT - 4394 PETROLEO,099668,,LÃ,,1.0,16.8,9.5,9.5,16.8,,,,,,,,06,2021,06-2021,943844748
1463,LÃ MOONLIGHT - 241 CRU,099669,,LÃ,,9.0,16.8,9.5,85.5,151.2,,,,,,,,06,2021,06-2021,6290684455
1464,LÃ MOONLIGHT - 302 AMENDOA,099670,,LÃ,,7.0,16.8,9.5,66.5,117.6,,,,,,,,06,2021,06-2021,2335465631
1465,LINHA LIZZY VERDE,099671,,Linha,,3.0,18.0,12.0,36.0,54.0,,,,,,,,06,2021,06-2021,6017317120
1466,LINHA LIZZY ABOBORA,099672,,Linha,,1.0,18.0,12.0,12.0,18.0,,,,,,,,06,2021,06-2021,667463993
1467,LINHA LIZZY PINK,099673,,Linha,,2.0,18.0,12.0,24.0,36.0,,,,,,,,06,2021,06-2021,3081422708
1468,LÃ BELIZE -980,099674,,LÃ,,0.0,18.9,12.0,0.0,0.0,,,,,,,,06,2021,06-2021,5985414452
1469,LÃ BELIZE  970,099675,,LÃ,,4.0,19.8,12.0,48.0,79.2,,,,,,,,06,2021,06-2021,3159414847
1470,LÃ BELIZE 960,099676,,LÃ,,0.0,19.8,12.0,0.0,0.0,,,,,,,,06,2021,06-2021,383871671
1471,LÃ BALLY  160,099677,,LÃ,,2.0,22.0,15.0,30.0,44.0,,,,,,,,06,2021,06-2021,3923610892
1472,LÃ BALLY 400 AZUL,099678,,LÃ,,5.0,22.0,15.0,75.0,110.0,,,,,,,,06,2021,06-2021,7487986736
1473,COSTURA DRIMA - 0042,099679,,Linha,,10.0,2.5,1.4,14.0,25.0,,,,,,,,06,2021,06-2021,9916165671
1474,LÃ ELEGANCE - 88,099681,,LÃ,,0.0,16.8,7.0,0.0,0.0,,,,,,,,06,2021,06-2021,7838469202
1475,LÃ ELEGANCE - 4366,099682,,LÃ,,1.0,16.8,10.39,10.39,16.8,,,,,,,,06,2021,06-2021,4716809864
1476,LÃ ELEGANCE - 0405,099683,,LÃ,,1.0,16.8,10.39,10.39,16.8,,,,,,,,06,2021,06-2021,921268536
1477,LÃ ELEGANCE - 4523,099684,,LÃ,,10.0,16.8,10.5,105.0,168.0,,,,,,,,06,2021,06-2021,6804134151
1478,LÃ ELEGANCE - 8052,099685,,LÃ,,5.0,16.8,10.5,52.5,84.0,,,,,,,,06,2021,06-2021,7018325861
1479,LÃ ELEGANCE - 1015,099686,,LÃ,,4.0,16.8,10.39,41.56,67.2,,,,,,,,06,2021,06-2021,2765185613
1480,LÃ ELEGANCE - 1175,099687,,LÃ,,1.0,16.8,10.39,10.39,16.8,,,,,,,,06,2021,06-2021,6977895719
1481,LÃ ELEGANCE - 1634,099688,,LÃ,,0.0,16.8,10.39,0.0,0.0,,,,,,,,06,2021,06-2021,9543518782
1482,LÃ ELEGANCE - 0022,099689,,LÃ,,5.0,16.8,10.39,51.95,84.0,,,,,,,,06,2021,06-2021,9331790271
1483,LÃ ELEGANCE - 8003,099690,,LÃ,,4.0,16.8,10.5,42.0,67.2,,,,,,,,06,2021,06-2021,3556736542
1484,LÃ ELEGANCE - 1107,099691,,LÃ,,1.0,16.8,10.39,10.39,16.8,,,,,,,,06,2021,06-2021,680024664
1485,LÃ ELEGANCE - PRETO,099692,,LÃ,,10.0,16.8,10.5,105.0,168.0,,,,,,,,06,2021,06-2021,2130695524
1486,LÃ ELEGANCE - 2823,099693,,LÃ,,4.0,16.8,10.39,41.56,67.2,3.0,0.0,48.4,48.4,0.0,,,06,2021,06-2021,4243830647
1487,LÃ ELEGANCE - 1529,099694,,LÃ,,0.0,16.8,10.39,0.0,0.0,2.0,0.0,31.6,31.6,0.0,,,06,2021,06-2021,5026433149
1488,LÃ ELEGANCE - 1890,099695,,LÃ,,0.0,16.8,9.6,0.0,0.0,,,,,,,,06,2021,06-2021,9324151003
1489,LÃ ELEGANCE - 4380,099696,,LÃ,,9.0,16.8,10.5,94.5,151.2,,,,,,,,06,2021,06-2021,8907999849
1490,LÃ ELEGANCE - 4025,099697,,LÃ,,10.0,16.8,10.39,103.9,168.0,,,,,,,,06,2021,06-2021,951243259
1491,LÃ CHLOE - 402,099698,,LÃ,,4.0,22.0,13.0,52.0,88.0,,,,,,,,06,2021,06-2021,6496532451
1492,LÃ CHLOE - 841,099699,,LÃ,,1.0,22.0,13.0,13.0,22.0,,,,,,,,06,2021,06-2021,3453935226
1493,LÃ MOLLET 100G -0940 PRETO,099701,,LÃ,,0.0,11.8,7.22,0.0,0.0,6.0,0.87,63.93,63.93,0.0,,,06,2021,06-2021,851697890
1494,LÃ MOLLET 100G -7650 AMENDOA,099702,,LÃ,,26.0,11.8,7.22,187.72,306.8,4.0,2.67,42.63,42.63,0.0,,,06,2021,06-2021,442573591
1495,LÃ KIARA - VERMELHA,099703,,LÃ,,7.0,17.8,11.0,77.0,124.6,,,,,,,,06,2021,06-2021,234392924
1496,LÃ KIARA - AZUL,099704,,LÃ,,8.0,17.8,11.0,88.0,142.4,,,,,,,,06,2021,06-2021,1394949475
1497,LÃ KIARA - AMARELO,099705,,LÃ,,4.0,17.8,11.0,44.0,71.2,,,,,,,,06,2021,06-2021,4075677247
1498,LÃ SHINE - 50 ,099706,,LÃ,,0.0,15.9,9.8,0.0,0.0,,,,,,,,06,2021,06-2021,8748512843
1499,LÃ SHINE - PRETO,099707,,LÃ,,0.0,15.9,9.8,0.0,0.0,,,,,,,,06,2021,06-2021,2165232278
1500,LÃ KLINT - 14304 AZUL,099708,,LÃ,,0.0,20.0,15.0,0.0,0.0,1.0,0.0,20.0,20.0,0.0,,,06,2021,06-2021,7458900775
1501,LÃ KLINT - 14311 AMARELA,099709,,LÃ,,1.0,20.0,15.0,15.0,20.0,,,,,,,,06,2021,06-2021,7090270379
1502,LÃ VINY - 810,099711,,LÃ,,1.0,19.8,12.5,12.5,19.8,2.0,0.0,39.6,39.6,0.0,,,06,2021,06-2021,4176841938
1503,LÃ ACALANTO - 503,099712,,LÃ,,2.0,25.0,16.9,33.8,50.0,2.0,0.0,44.0,44.0,0.0,,,06,2021,06-2021,8514598353
1504,LÃ ACALANTO - 4469,099713,,LÃ,,1.0,25.0,16.8,16.8,25.0,,,,,,,,06,2021,06-2021,4752667439
1505,LÃ ALICE - 8176 CRU,099714,,LÃ,,0.0,13.8,9.8,0.0,0.0,,,,,,,,06,2021,06-2021,5282492724
1506,LÃ PREMIUM - 5037 VIOLETA,099715,,LÃ,,3.0,15.8,10.5,31.5,47.4,,,,,,,,06,2021,06-2021,6684489461
1507,LÃ PREMIUM - 6090 AZUL MARINHO,099716,,LÃ,,10.0,15.8,10.5,105.0,158.0,,,,,,,,06,2021,06-2021,4813943667
1508,LÃ PREMIUM - 6040 AZUL ROYAL,099717,,LÃ,,4.0,15.8,10.5,42.0,63.2,,,,,,,,06,2021,06-2021,3949710137
1509,LÃ PREMIUM - 0190 CHOCOLATE,099718,,LÃ,,10.0,16.8,10.0,100.0,168.0,,,,,,,,06,2021,06-2021,6550731806
1510,LÃ PREMIUM - 6080 AZUL PETROLEO,099719,,LÃ,,7.0,15.8,10.5,73.5,110.6,,,,,,,,06,2021,06-2021,4571339289
1511,LÃ PREMIUM - 1872 PISTACHE,099720,,LÃ,,9.0,15.8,10.5,94.5,142.2,,,,,,,,06,2021,06-2021,3737480767
1512,LÃ PREMIUM - 7067 VERDE OLIVA,099721,,LÃ,,3.0,15.8,10.5,31.5,47.4,,,,,,,,06,2021,06-2021,3453003659
1513,LÃ PREMIUM - 8242 ,099722,,LÃ,,10.0,15.8,10.5,105.0,158.0,,,,,,,,06,2021,06-2021,954932718
1514,LÃ PREMIUM - 6066 AZUL JEANS,099723,,LÃ,,5.0,15.8,10.5,52.5,79.0,,,,,,,,06,2021,06-2021,9183891066
1515,LÃ PREMIUM - 6038 AZUL MAR,099724,,LÃ,,2.0,15.8,10.5,21.0,31.6,,,,,,,,06,2021,06-2021,7779227095
1516,LÃ PREMIUM - 7022 VERDE FOLHA,099725,,LÃ,,5.0,15.8,10.5,52.5,79.0,,,,,,,,06,2021,06-2021,4803791577
1517,LÃ PREMIUM - 3919 AZUL CEU,099726,,LÃ,,0.0,15.8,7.0,0.0,0.0,,,,,,,,06,2021,06-2021,1227464145
1518,LÃ PREMIUM - 8043 MARROM,099727,,LÃ,,7.0,15.8,10.5,73.5,110.6,,,,,,,,06,2021,06-2021,8107698381
1519,LÃ PREMIUM - 18051 CASTOR ,099728,,LÃ,,2.0,15.8,10.5,21.0,31.6,,,,,,,,06,2021,06-2021,3696024514
1520,LÃ PREMIUM - 8003 CREME,099729,,LÃ,,4.0,15.8,10.5,42.0,63.2,2.0,0.0,31.6,31.6,0.0,,,06,2021,06-2021,722808672
1521,LÃ PREMIUM - 1871 AMARELO,099730,,LÃ,,0.0,15.8,10.5,0.0,0.0,,,,,,,,06,2021,06-2021,4912446163
1522,LÃ PREMIUM - 9780 CINZA ESCURO,099731,,LÃ,,0.0,13.8,9.5,0.0,0.0,,,,,,,,06,2021,06-2021,3541038324
1523,LÃ PREMIUM - 6024 AZUL CLARO,099732,,LÃ,,2.0,15.8,10.5,21.0,31.6,,,,,,,,06,2021,06-2021,8976831392
1524,LÃ PREMIUM - 4041 ROSA ANTIGO,099733,,LÃ,,1.0,15.8,10.5,10.5,15.8,,,,,,,,06,2021,06-2021,9329778761
1525,LÃ PREMIUM - 4019 ROSA,099734,,LÃ,,1.0,15.8,10.5,10.5,15.8,,,,,,,,06,2021,06-2021,7939825128
1526,LÃ PREMIUM - 4033 ROSA  2,099735,,LÃ,,0.0,12.5,7.0,0.0,0.0,,,,,,,,06,2021,06-2021,500666084
1527,LÃ PREMIUM - 7017 PETROLEO,099736,,LÃ,,6.0,15.8,10.5,63.0,94.8,,,,,,,,06,2021,06-2021,8168302112
1528,LÃ PREMIUM - 0160 VERDE CARIBE,099737,,LÃ,,3.0,15.8,10.5,31.5,47.4,,,,,,,,06,2021,06-2021,3958587839
1529,LÃ PREMIUM - 7023 VERDE LIMÃO,099738,,LÃ,,3.0,15.8,10.8,32.4,47.4,,,,,,,,06,2021,06-2021,8034610667
1530,LÃ PREMIUM - 9800 CINZA,099739,,LÃ,,1.0,15.8,10.5,10.5,15.8,,,,,,,,06,2021,06-2021,8339317019
1531,LÃ PREMIUM - 5013 LILÁS,099740,,LÃ,,2.0,15.8,10.5,21.0,31.6,,,,,,,,06,2021,06-2021,5066379290
1532,LÃ ONDA - PRETA ,099741,,LÃ,,0.0,16.8,9.0,0.0,0.0,,,,,,,,06,2021,06-2021,6371170074
1533,LÃ ONDA - 1030 AMARELO OURO,099742,,LÃ,,1.0,16.8,9.0,9.0,16.8,,,,,,,,06,2021,06-2021,3165261409
1534,LÃ ONDA - 11343,099743,,LÃ,,1.0,16.8,9.0,9.0,16.8,,,,,,,,06,2021,06-2021,4893489713
1535,LÃ ONDA - 17330 VERDE OLIVA,099744,,LÃ,,8.0,16.8,9.0,72.0,134.4,,,,,,,,06,2021,06-2021,3781676951
1536,LÃ ONDA - 5358 ROXO,099745,,LÃ,,2.0,16.8,9.0,18.0,33.6,,,,,,,,06,2021,06-2021,7673984454
1537,LÃ ONDA - 7368 VERDE,099746,,LÃ,,2.0,16.8,9.0,18.0,33.6,,,,,,,,06,2021,06-2021,3109123237
1538,LÃ ONDA - 7034 AZUL TURQUESA,099747,,LÃ,,2.0,16.8,9.0,18.0,33.6,,,,,,,,06,2021,06-2021,9506513324
