,Descrição,Código,Fornecedor,Categoria,Unidade,Estoque Atual,Preço de Venda,Custo Unitário,Custo Total,Preço Total,Quant.Vendas,Descontos,Valor Pago,Total Vendas,Comissão,NCM,CEST,Mês,Ano,Mês/Ano,insertion_id
828,TINTA PVA GEL ENVELHECEDOR 100ML TABACO,099008,,Tinta,,1.0,15.0,8.5,8.5,15.0,,,,,,,,11,2020,11-2020,3825395515
829,TINTA PVA GEL ENVELHECEDOR 100ML PRATA,099009,,Tinta,,0.0,15.0,10.9,0.0,0.0,,,,,,,,11,2020,11-2020,6022642742
830,QUADRO OVAL FUNDO SOLTO 30X25,099010,,MDF,,0.0,15.0,7.5,0.0,0.0,,,,,,,,11,2020,11-2020,2272559766
831,CUPULA LASER VAZADA COROA N 2,099011,,MDF,,1.0,15.0,7.9,7.9,15.0,,,,,,,,11,2020,11-2020,508127763
832,"APLIQUE LASE BRASÃO 10X10,5",099012,,MDF,,3.0,5.0,2.5,7.5,15.0,,,,,,,,11,2020,11-2020,1816075268
833,APLIQUE LASE BRASÃO 14X11,099013,,MDF,,6.0,7.0,3.5,21.0,42.0,,,,,,,,11,2020,11-2020,6353320191
834,APLIQUE LASER MANDALA OVAL ,099014,,MDF,,9.0,6.0,3.3,29.7,54.0,,,,,,,,11,2020,11-2020,9061165575
835,QUADRO MOEDAS OLIMPICAS,099015,,MDF,,1.0,16.0,7.9,7.9,16.0,,,,,,,,11,2020,11-2020,3301681317
836,APLIQUE LASER TERÇO 40X19,099016,,MDF,,3.0,13.9,6.5,19.5,41.7,,,,,,,,11,2020,11-2020,4317269226
837,"MANDALA VAZADA MEIO LISO 12,5X12,5",099017,,MDF,,1.0,6.6,3.9,3.9,6.6,,,,,,,,11,2020,11-2020,7523827895
838,MANDALA VAZADA MEIO LISO ,099018,,MDF,,3.0,3.9,2.0,6.0,11.7,,,,,,,,11,2020,11-2020,3697860014
839,APLIQUE LASER CARRUAGEM,099019,,MDF,,1.0,4.4,2.2,2.2,4.4,,,,,,,,11,2020,11-2020,4234983337
840,RECORTE LETRA 8CM A,099020,,MDF,,0.0,3.5,1.5,0.0,0.0,,,,,,,,11,2020,11-2020,8600192420
841,RECORTE LETRA 8CM B,099021,,MDF,,15.0,3.5,1.5,22.5,52.5,,,,,,,,11,2020,11-2020,6852051433
842,RECORTE LETRA 8CM C,099022,,MDF,,6.0,3.5,1.5,9.0,21.0,,,,,,,,11,2020,11-2020,9167641933
843,RECORTE LETRA 8CM D,099023,,MDF,,1.0,3.5,1.5,1.5,3.5,,,,,,,,11,2020,11-2020,6207193239
844,RECORTE LETRA 8CM E,099024,,MDF,,3.0,3.5,1.5,4.5,10.5,,,,,,,,11,2020,11-2020,5923730159
845,RECORTE LETRA 8CM F,099025,,MDF,,6.0,3.5,1.5,9.0,21.0,,,,,,,,11,2020,11-2020,615248502
846,RECORTE LETRA 8CM G,099026,,MDF,,6.0,3.5,1.5,9.0,21.0,,,,,,,,11,2020,11-2020,880298474
847,RECORTE LETRA 8CM H,099027,,MDF,,2.0,3.5,1.5,3.0,7.0,,,,,,,,11,2020,11-2020,2644746234
848,RECORTE LETRA 8CM I,099028,,MDF,,0.0,2.5,0.9,0.0,0.0,,,,,,,,11,2020,11-2020,7983760724
849,RECORTE LETRA 8CM J,099029,,MDF,,7.0,3.5,1.5,10.5,24.5,,,,,,,,11,2020,11-2020,5084976747
850,RECORTE LETRA 8CM K,099030,,MDF,,8.0,3.5,1.5,12.0,28.0,,,,,,,,11,2020,11-2020,2074213882
851,RECORTE LETRA 8CM L,099031,,MDF,,14.0,3.5,1.5,21.0,49.0,,,,,,,,11,2020,11-2020,4720406651
852,RECORTE LETRA 8CM M,099032,,MDF,,6.0,3.5,1.5,9.0,21.0,,,,,,,,11,2020,11-2020,7597025714
853,RECORTE LETRA 8CM N,099033,,MDF,,4.0,3.5,1.5,6.0,14.0,,,,,,,,11,2020,11-2020,400059982
854,RECORTE LETRA 8CM O,099034,,MDF,,4.0,3.5,1.5,6.0,14.0,,,,,,,,11,2020,11-2020,6958131963
855,RECORTE LETRA 8CM P,099035,,MDF,,7.0,3.5,1.5,10.5,24.5,,,,,,,,11,2020,11-2020,594872355
856,RECORTE LETRA 8CM Q,099036,,MDF,,8.0,3.5,1.5,12.0,28.0,,,,,,,,11,2020,11-2020,8883183209
857,RECORTE LETRA 8CM R,099037,,MDF,,2.0,3.5,1.5,3.0,7.0,,,,,,,,11,2020,11-2020,690847289
858,RECORTE LETRA 8CM S,099038,,MDF,,5.0,3.5,1.5,7.5,17.5,,,,,,,,11,2020,11-2020,2243669359
859,RECORTE LETRA 8CM T,099039,,MDF,,8.0,3.5,1.5,12.0,28.0,,,,,,,,11,2020,11-2020,744808795
860,RECORTE LETRA 8CM V,099040,,MDF,,6.0,3.5,1.5,9.0,21.0,,,,,,,,11,2020,11-2020,2321981608
861,RECORTE LETRA 8CM U,099041,,MDF,,6.0,3.5,1.5,9.0,21.0,,,,,,,,11,2020,11-2020,8695726154
862,RECORTE LETRA 8CM W,099042,,MDF,,2.0,3.5,1.5,3.0,7.0,,,,,,,,11,2020,11-2020,9824998241
863,RECORTE LETRA 8CM X,099043,,MDF,,5.0,3.5,1.5,7.5,17.5,,,,,,,,11,2020,11-2020,8618430159
864,RECORTE LETRA 8CM Y,099044,,MDF,,1.0,3.5,1.5,1.5,3.5,,,,,,,,11,2020,11-2020,7966560843
865,RECORTE LETRA 8CM Z,099045,,MDF,,6.0,3.5,1.5,9.0,21.0,,,,,,,,11,2020,11-2020,9343840953
866,"PORTA GRAVATA 14X37,5",099046,,MDF,,1.0,7.0,3.5,3.5,7.0,,,,,,,,11,2020,11-2020,4287232838
867,CACHEPOT LISO 9X9X11,099047,,MDF,,10.0,2.8,1.4,14.0,28.0,,,,,,,,11,2020,11-2020,7773101786
868,TAMPA MAX CROCHE QUADRADA LISA 20X20,099048,,MDF,,1.0,5.8,2.9,2.9,5.8,,,,,,,,11,2020,11-2020,621201560
869,TAMPA MAX CROCHE QUADRADO 25X25,099049,,MDF,,0.0,7.9,3.8,0.0,0.0,,,,,,,,11,2020,11-2020,3809154222
870,TAMPA MAX CROCHE REDONDO LISO 15CM,099050,,MDF,,0.0,3.8,1.9,0.0,0.0,,,,,,,,11,2020,11-2020,8414505842
871,TAMPA MAX CROCHE REDONDO LISO 20CM,099051,,MDF,,0.0,5.8,2.9,0.0,0.0,,,,,,,,11,2020,11-2020,2811592848
872,CAIXOTE  MINI P 8X6X5,099052,,MDF,,3.0,2.9,1.5,4.5,8.7,,,,,,,,11,2020,11-2020,3349887020
873,CAIXOTE  MINI M 10X8X6,099053,,MDF,,12.0,3.8,1.9,22.8,45.6,,,,,,,,11,2020,11-2020,6487999982
874,CAIXOTE  MINI G 12X10X6,099054,,MDF,,8.0,4.4,2.2,17.6,35.2,,,,,,,,11,2020,11-2020,2258461823
875,CAIXOTE 14X17,099055,,MDF,,1.0,7.9,3.8,3.8,7.9,,,,,,,,11,2020,11-2020,9374284700
876,CAIXOTE  28X15,099056,,MDF,,0.0,12.5,6.25,0.0,0.0,,,,,,,,11,2020,11-2020,8619302489
877,CAIXOTE  30X17,099057,,MDF,,2.0,15.2,7.9,15.8,30.4,,,,,,,,11,2020,11-2020,3030188030
878,PORTA LACINHOS COROA ,099058,,MDF,,3.0,28.0,15.0,45.0,84.0,,,,,,,,11,2020,11-2020,7331970384
879,PORTA MEDALHAS ,099059,,MDF,,1.0,35.0,18.0,18.0,35.0,,,,,,,,11,2020,11-2020,4142685689
880,PORTA LACINHOS CABIDE,099060,,MDF,,1.0,18.0,10.0,10.0,18.0,,,,,,,,11,2020,11-2020,7373767421
881,COFRE PAREDE PARA NOSSO CASAMENTO,099061,,MDF,,1.0,38.0,25.0,25.0,38.0,,,,,,,,11,2020,11-2020,5701654318
882,guardanapos papel p/decoupage,099063,,PAPELARIA,,272.0,2.5,1.5,408.0,680.0,4.0,0.0,10.0,10.0,0.0,,,11,2020,11-2020,3571916982
883,RECORTE LETRA 12CM- A,099064,,MDF,,3.0,4.5,1.8,5.4,13.5,,,,,,,,11,2020,11-2020,6871602614
884,RECORTE LETRA 12CM- B,099065,,MDF,,4.0,4.5,1.8,7.2,18.0,,,,,,,,11,2020,11-2020,7348147385
885,RECORTE LETRA 12CM- C,099066,,MDF,,5.0,4.5,1.8,9.0,22.5,,,,,,,,11,2020,11-2020,4351950593
886,RECORTE LETRA 12CM- D,099067,,MDF,,6.0,4.5,1.8,10.8,27.0,,,,,,,,11,2020,11-2020,4610264142
887,RECORTE LETRA 12CM- E,099068,,MDF,,4.0,4.5,2.0,8.0,18.0,,,,,,,,11,2020,11-2020,1379935082
888,RECORTE LETRA 12CM- F,099069,,MDF,,6.0,4.5,2.0,12.0,27.0,,,,,,,,11,2020,11-2020,8040943423
889,RECORTE LETRA 12CM- G,099070,,MDF,,6.0,4.5,2.0,12.0,27.0,,,,,,,,11,2020,11-2020,5677502297
890,RECORTE LETRA 12CM- H,099071,,MDF,,4.0,4.5,2.0,8.0,18.0,,,,,,,,11,2020,11-2020,4254356678
891,RECORTE LETRA 12CM- I,099072,,MDF,,2.0,4.5,2.0,4.0,9.0,,,,,,,,11,2020,11-2020,7008726249
892,RECORTE LETRA 12CM- K,099073,,MDF,,6.0,4.5,2.0,12.0,27.0,,,,,,,,11,2020,11-2020,1535443597
893,RECORTE LETRA 12CM- L,099074,,MDF,,0.0,4.5,2.0,0.0,0.0,,,,,,,,11,2020,11-2020,2008184935
894,RECORTE LETRA 12CM- M,099075,,MDF,,7.0,4.5,2.5,17.5,31.5,1.0,0.0,3.8,3.8,0.0,,,11,2020,11-2020,4444945318
895,RECORTE LETRA 12CM- N,099076,,MDF,,1.0,4.5,2.0,2.0,4.5,,,,,,,,11,2020,11-2020,7827071181
896,RECORTE LETRA 12CM- O,099077,,MDF,,6.0,4.5,2.0,12.0,27.0,,,,,,,,11,2020,11-2020,1329104436
897,RECORTE LETRA 12CM- P,099078,,MDF,,12.0,4.5,2.0,24.0,54.0,,,,,,,,11,2020,11-2020,709623830
898,RECORTE LETRA 12CM- Q,099079,,MDF,,2.0,4.5,2.0,4.0,9.0,,,,,,,,11,2020,11-2020,7604632059
899,RECORTE LETRA 12CM- R,099080,,MDF,,3.0,4.5,2.0,6.0,13.5,,,,,,,,11,2020,11-2020,4949638209
900,RECORTE LETRA 12CM- S,099081,,MDF,,0.0,4.5,1.2,0.0,0.0,,,,,,,,11,2020,11-2020,3083381534
901,RECORTE LETRA 12CM- W,099082,,MDF,,2.0,4.5,2.0,4.0,9.0,,,,,,,,11,2020,11-2020,1993805879
902,RECORTE LETRA - U,099083,,MDF,,0.0,3.8,1.2,0.0,0.0,,,,,,,,11,2020,11-2020,4041175321
903,RECORTE LETRA 12CM- X,099084,,MDF,,4.0,4.5,2.0,8.0,18.0,,,,,,,,11,2020,11-2020,2683952541
904,RECORTE LETRA 12CM- V,099085,,MDF,,0.0,4.5,1.2,0.0,0.0,1.0,0.0,3.8,3.8,0.0,,,11,2020,11-2020,430953893
905,RECORTE LETRA 12CM- Y,099086,,MDF,,1.0,4.5,2.0,2.0,4.5,,,,,,,,11,2020,11-2020,1970942162
906,RECORTE LETRA 12CM- Z,099087,,MDF,,5.0,4.5,2.0,10.0,22.5,,,,,,,,11,2020,11-2020,7886239653
907,RECORTE LETRA @ 12CM,099088,,MDF,,1.0,4.4,2.0,2.0,4.4,,,,,,,,11,2020,11-2020,3722321779
908,RECORTE LETRA & 12CM,099089,,MDF,,3.0,3.8,1.2,3.6,11.4,,,,,,,,11,2020,11-2020,1974687668
909,RECORTE NUMERO 0 12CM,099090,,MDF,,2.0,3.8,1.2,2.4,7.6,,,,,,,,11,2020,11-2020,8078568965
910,MINIATURA LASER CACTO 9X16,099091,,MDF,,1.0,11.8,5.9,5.9,11.8,,,,,,,,11,2020,11-2020,7609280527
911,MINIATURA LASER CACTO 9X14,099092,,MDF,,1.0,11.8,5.9,5.9,11.8,,,,,,,,11,2020,11-2020,6012362049
912,MINIATURA LASER 9X14,099093,,MDF,,0.0,11.8,5.9,0.0,0.0,,,,,,,,11,2020,11-2020,6064443969
913,"MINIATURA LASER 8X13,5",099094,,MDF,,2.0,11.8,5.8,11.6,23.6,,,,,,,,11,2020,11-2020,8724944509
914,BANDEJA RTETANGULAR LISA C/ALÇA 50X27,099095,,MDF,,1.0,35.0,18.0,18.0,35.0,,,,,,,,11,2020,11-2020,4877631592
915,BANDEJA RETANGULAR RETA LISA 20X30,099096,,MDF,,0.0,10.0,5.0,0.0,0.0,,,,,,,,11,2020,11-2020,4889930141
916,CARRINHO BEBE C/RODA,099097,,MDF,,2.0,120.0,60.0,120.0,240.0,,,,,,,,11,2020,11-2020,313780368
917,KIT BEBE MINIE 3 PEÇAS,099098,,MDF,,1.0,90.0,45.0,45.0,90.0,,,,,,,,11,2020,11-2020,6929596854
918,KIT BEBE MARINHEIRO 4 PEÇAS ,099099,,MDF,,2.0,120.0,70.0,140.0,240.0,,,,,,,,11,2020,11-2020,3001544790
919,"CRISTALEIRA 1,60X1,00",099100,,MDF,,1.0,460.0,230.0,230.0,460.0,,,,,,,,11,2020,11-2020,996186972
920,BAÚ G 60X40,099102,,MDF,,1.0,110.0,55.0,55.0,110.0,,,,,,,,11,2020,11-2020,5789645532
921,"COMODA 3 G 1,00X0,80 ",099103,,MDF,,1.0,720.0,360.0,360.0,720.0,,,,,,,,11,2020,11-2020,5005201310
922,BAÚ P 10X14,099104,,MDF,,2.0,11.8,5.9,11.8,23.6,,,,,,,,11,2020,11-2020,8572202434
923,"CRISTALEIRA C/ PORTA 1,60X0,50",099105,,MDF,,1.0,240.0,120.0,120.0,240.0,,,,,,,,11,2020,11-2020,5869188981
924,"CRISTALEIRA 1,60X0,50",099106,,MDF,,1.0,180.0,90.0,90.0,180.0,,,,,,,,11,2020,11-2020,8247994493
925,PORTA ESMALTE LASER,099107,,MDF,,0.0,59.8,29.0,0.0,0.0,,,,,,,,11,2020,11-2020,9155382975
926,ARVORE GENEALOGICA P/DECR PAREDE 60X60,099108,,MDF,,0.0,39.0,18.9,0.0,0.0,,,,,,,,11,2020,11-2020,1438139723
927,BORBOLETA DECOR PAREDE 50X50,099109,,MDF,,1.0,25.0,12.8,12.8,25.0,,,,,,,,11,2020,11-2020,3981534777
928,PORTA COPOS ,099110,,MDF,,1.0,8.5,4.0,4.0,8.5,,,,,,,,11,2020,11-2020,536068530
929,PORTA GUARDANAPOS TULIPA E FLOR,099111,,MDF,,1.0,7.5,3.6,3.6,7.5,,,,,,,,11,2020,11-2020,7442053386
930,CARRIOLA LASER 30X70,099112,,MDF,,0.0,62.0,30.0,0.0,0.0,,,,,,,,11,2020,11-2020,4460463765
931,LIXEIRA PASSA FITA ,099113,,MDF,,1.0,28.0,14.0,14.0,28.0,,,,,,,,11,2020,11-2020,1149146200
932,PORTA TRECO 14X1 LISO,099115,,MDF,,1.0,12.5,6.25,6.25,12.5,,,,,,,,11,2020,11-2020,5760708519
933,TRIO POTE BABY TAMPA ENCAIXE,099116,,MDF,,3.0,11.8,5.9,17.7,35.4,,,,,,,,11,2020,11-2020,6344383980
934,PORTA POTE BABY CERCA  14X31,099117,,MDF,,1.0,15.0,7.5,7.5,15.0,,,,,,,,11,2020,11-2020,1458102604
935,POTE BABY  8X8X8,099118,,MDF,,11.0,3.8,1.6,17.6,41.8,,,,,,,,11,2020,11-2020,3755506767
936,PORTA RETRATO JASE FUSCA,099119,,MDF,,1.0,14.0,7.0,7.0,14.0,,,,,,,,11,2020,11-2020,6855639795
937,PORTA RETRATO AMOR ,099120,,MDF,,1.0,9.5,4.7,4.7,9.5,,,,,,,,11,2020,11-2020,9485130635
938,GAIOLA P DECORAÇÃO  PEQUENA LASER,099121,,MDF,,0.0,25.0,12.5,0.0,0.0,,,,,,,,11,2020,11-2020,1929913431
939,CADERNO 14X20,099122,,MDF,,1.0,19.8,9.6,9.6,19.8,,,,,,,,11,2020,11-2020,4458764211
940,LIXEIRA LASER COROA BABY,099123,,MDF,,1.0,28.0,14.0,14.0,28.0,,,,,,,,11,2020,11-2020,6622114019
941,PAINEL P PINTURA 70X120,099125,,Tela,,4.0,110.0,55.0,220.0,440.0,,,,,,,,11,2020,11-2020,5333942898
942,PAINEL P PINTURA 80X100,099126,,MDF,,2.0,95.0,47.0,94.0,190.0,,,,,,,,11,2020,11-2020,3039232659
943,PAINEL P PINTURA 70X100,099127,,Tela,,4.0,90.0,44.0,176.0,360.0,,,,,,,,11,2020,11-2020,8259006711
944,PAINEL P PINTURA 50X100,099128,,Tela,,4.0,58.0,26.5,106.0,232.0,,,,,,,,11,2020,11-2020,6344695036
945,PAINEL P PINTURA 20X20,099129,,Tela,,4.0,12.0,6.8,27.2,48.0,,,,,,,,11,2020,11-2020,4873551419
946,PAINEL P PINTURA 30X30,099130,,Tela,,1.0,18.0,10.3,10.3,18.0,,,,,,,,11,2020,11-2020,4128083329
947,PAINEL P PINTURA 40X60,099131,,Tela,,0.0,30.0,15.0,0.0,0.0,,,,,,,,11,2020,11-2020,1403970734
948,PAINEL P PINTURA 50X70,099132,,Tela,,1.0,50.0,25.0,25.0,50.0,,,,,,,,11,2020,11-2020,3815120631
949,TELA P/PINTURA 60X80,099133,,Tela,,4.0,48.0,26.9,107.6,192.0,,,,,,,,11,2020,11-2020,2817036399
950,TELA P/PINTURA 50X70,099134,,Tela,,3.0,32.0,18.75,56.25,96.0,,,,,,,,11,2020,11-2020,3752986206
951,TELA P/PINTURA 40X50,099135,,Tela,,1.0,20.0,12.0,12.0,20.0,3.0,0.0,60.0,60.0,0.0,,,11,2020,11-2020,5995310189
952,TELA P/PINTURA 30X50,099136,,Tela,,4.0,18.9,11.8,47.2,75.6,1.0,0.0,18.9,18.9,0.0,,,11,2020,11-2020,4676210712
953,TELA P/PINTURA 30X40,099137,,Tela,,2.0,13.0,7.9,15.8,26.0,,,,,,,,11,2020,11-2020,4859392758
954,TELA P/PINTURA 20X30,099138,,Tela,,3.0,8.9,5.5,16.5,26.7,2.0,0.0,17.8,17.8,0.0,,,11,2020,11-2020,5307419145
955,LINHA SUSI ROSA 3131,099139,,Linha,,4.0,13.6,8.7,34.8,54.4,,,,,,,,11,2020,11-2020,371288172
956,LINHA SUSI VERDE 5487,099140,,Linha,,0.0,13.6,8.5,0.0,0.0,,,,,,,,11,2020,11-2020,3703007241
957,LINHA SUSI BRANCA,099141,,Linha,,1.0,13.0,8.5,8.5,13.0,,,,,,,,11,2020,11-2020,8070333247
958,LINHA SUSI AMARELA 1155,099142,,Linha,,4.0,13.6,8.5,34.0,54.4,,,,,,,,11,2020,11-2020,5169316060
959,LINHA SUSI VERMELHA 3611,099143,,Linha,,3.0,13.6,8.5,25.5,40.8,,,,,,,,11,2020,11-2020,5597308857
960,LINHA SUSI MESCLA 9946,099144,,Linha,,4.0,13.6,8.5,34.0,54.4,,,,,,,,11,2020,11-2020,1244067125
961,LINHA SUSI AZUL 2137,099145,,Linha,,4.0,13.6,8.5,34.0,54.4,,,,,,,,11,2020,11-2020,6816460004
962,LINHA P/COSTURA EXTRA FORTE BRANCA,099146,,Linha,,5.0,12.9,7.8,39.0,64.5,,,,,,,,11,2020,11-2020,5919405335
963,MEADA ANCHOR RAION - 50055 - ROSA,099148,,Linha,,0.0,6.8,3.8,0.0,0.0,,,,,,,,11,2020,11-2020,5872580298
964,MEADA ANCHOR RAION - 50926 CRU,099149,,Linha,,3.0,6.9,3.8,11.4,20.7,,,,,,,,11,2020,11-2020,7042388310
965,MEADA ANCHOR RAION - 50333 - LARANJA,099150,,Linha,,0.0,6.9,3.8,0.0,0.0,,,,,,,,11,2020,11-2020,5781378475
966,MEADA ANCHOR RAION - 50046 - VERMELH0,099151,,Linha,,2.0,6.9,3.8,7.6,13.8,,,,,,,,11,2020,11-2020,6243967685
967,MEADA ANCHOR RAION - 50020- VERMELHO ESC,099152,,Linha,,0.0,6.9,3.8,0.0,0.0,,,,,,,,11,2020,11-2020,6242935948
968,MEADA ANCHOR RAION - 50187,099153,,Linha,,0.0,6.9,3.8,0.0,0.0,,,,,,,,11,2020,11-2020,4288257819
969,MEADA ANCHOR RAION - 50367,099154,,Linha,,2.0,6.9,3.8,7.6,13.8,,,,,,,,11,2020,11-2020,7063588147
970,MEADA ANCHOR RAION -50301 - MANTEIGA,099155,,Linha,,0.0,6.9,3.8,0.0,0.0,,,,,,,,11,2020,11-2020,1821152323
971,MEADA MAX MOULINE - 136 AMARELO,099156,,Linha,,5.0,2.5,1.5,7.5,12.5,,,,,,,,11,2020,11-2020,5962653128
972,MEADA MAX MOULINE - 232 VERMELHO,099157,,Linha,,12.0,2.5,1.5,18.0,30.0,,,,,,,,11,2020,11-2020,4948403469
973,MEADA MAX MOULINE - 743 VERDE,099158,,Linha,,15.0,2.5,1.5,22.5,37.5,,,,,,,,11,2020,11-2020,377382846
974,MEADA MAX MULINE -900 - PRETA,099159,,Linha,,14.0,2.5,1.5,21.0,35.0,,,,,,,,11,2020,11-2020,4510982503
975,LINHA MERCER CROCHET - 610 CRU,099160,,Linha,,4.0,11.5,7.9,31.6,46.0,,,,,,,,11,2020,11-2020,6804689491
976,LINHA MERCER CROCHET - BRANCO ,099161,,Linha,,0.0,11.5,7.9,0.0,0.0,,,,,,,,11,2020,11-2020,563730390
977,LINHA MUSICA BORDAR -VERDE,099162,,Linha,,6.0,4.7,2.5,15.0,28.2,,,,,,,,11,2020,11-2020,7412466219
978,LINHA MUSICA BORDAR - VERDE CLARO,099163,,Linha,,6.0,4.7,2.5,15.0,28.2,,,,,,,,11,2020,11-2020,5348519383
979,LINHA BORDAR MAQUINA ALGODÃO CORES VARIADAS,099164,,Linha,,23.0,4.5,2.8,64.4,103.5,,,,,,,,11,2020,11-2020,5540802389
980,LINHA METALIZADA PRATA,099165,,Linha,,6.0,4.8,2.5,15.0,28.8,,,,,,,,11,2020,11-2020,8678374895
981,LINHA REFLECTA- OURO,099166,,Linha,,0.0,13.8,7.5,0.0,0.0,,,,,,,,11,2020,11-2020,3570703168
982,LINHA REFLECTA - PRATA,099167,,Linha,,1.0,13.8,7.5,7.5,13.8,,,,,,,,11,2020,11-2020,8314612865
983,LINHA COSTURA SOL - NATURAL,099169,,Linha,,0.0,6.0,2.7,0.0,0.0,,,,,,,,11,2020,11-2020,4109795653
984,LINHA POLIESTER COSTURA - 367 CINZA,099170,,Linha,,0.0,8.0,2.5,0.0,0.0,,,,,,,,11,2020,11-2020,1422256860
985,LINHA POLIESTER COSTURA - 281 AZUL,099171,,Linha,,5.0,8.0,4.0,20.0,40.0,,,,,,,,11,2020,11-2020,7745440332
986,LINHA POLIESTER COSTURA - PRETA,099172,,Linha,,25.0,8.0,4.0,100.0,200.0,,,,,,,,11,2020,11-2020,8284485800
987,LINHA POLIESTER COSTURA - BRANCA,099173,,Linha,,3.0,8.0,4.0,12.0,24.0,2.0,0.0,12.0,12.0,0.0,,,11,2020,11-2020,8508932609
988,FIO OVERLOCK SOL - BRANCO,099174,,Linha,,14.0,6.0,3.5,49.0,84.0,,,,,,,,11,2020,11-2020,8576676444
989,FIO OVERLOCK SOL - PRETO,099175,,Linha,,0.0,6.0,3.5,0.0,0.0,,,,,,,,11,2020,11-2020,8165868641
990,LINHA BORDAR CAIREL SORTIDAS,099176,,Linha,,16.0,4.0,2.5,40.0,64.0,,,,,,,,11,2020,11-2020,5982328323
991,FITA JUTA ROSA C/RENDA,099177,,aviamento,,2.0,27.0,15.0,30.0,54.0,,,,,,,,11,2020,11-2020,4711506408
992,CX TAMPA SAPATO - 4X4X5,099178,,MDF,,4.0,2.0,0.99,3.96,8.0,,,,,,,,11,2020,11-2020,4391294227
993,"CX TAMPA SAPATO 8,5X6,5",099179,,MDF,,0.0,2.5,1.0,0.0,0.0,,,,,,,,11,2020,11-2020,3699275797
994,PORTA RETRATO URSO C/COROA,099180,,MDF,,1.0,15.0,7.5,7.5,15.0,,,,,,,,11,2020,11-2020,5447464909
995,CX TAMPA SAPATO PASSA FITA 10X15X4,099181,,MDF,,5.0,5.5,2.9,14.5,27.5,,,,,,,,11,2020,11-2020,9756850483
996,CX TAMPA SAPATO 15X20X7,099182,,MDF,,1.0,7.5,3.2,3.2,7.5,,,,,,,,11,2020,11-2020,2194188361
997,CX TAMPA SAPATO 22X9X5,099183,,MDF,,5.0,4.5,2.3,11.5,22.5,,,,,,,,11,2020,11-2020,2193091003
998,BARBANTE 4/8  184 MT,099184,,Linha,,4.0,10.0,6.5,26.0,40.0,1.0,1.0,3.8,3.8,0.0,,,11,2020,11-2020,3695302587
999,BARBANTE PEQUENO 30G,099185,,Linha,,5.0,2.5,1.2,6.0,12.5,,,,,,,,11,2020,11-2020,6269685185
1000,AGULHA CROCHÊ CABO EMBORRACHADO ,099186,,agulhas,,23.0,20.0,18.2,418.6,460.0,2.0,0.0,40.0,40.0,0.0,,,11,2020,11-2020,4018326976
1001,LINHA COSTURA INVISIVEL 183MT,099187,,Linha,,6.0,3.5,1.8,10.8,21.0,,,,,,,,11,2020,11-2020,7812466513
1002,LINHA 10 CORENTE PIPA 183MT,099188,,Linha,,4.0,4.8,2.5,10.0,19.2,,,,,,,,11,2020,11-2020,8563147705
1003,RECORTE NUMERO 1 12CM,099189,,MDF,,2.0,3.8,1.2,2.4,7.6,,,,,,,,11,2020,11-2020,3457195623
1004,RECORTE NUMERO 2 12CM,099190,,MDF,,2.0,3.8,1.2,2.4,7.6,,,,,,,,11,2020,11-2020,9472491722
1005,RECORTE NUMERO 3 12CM,099191,,MDF,,1.0,3.8,1.2,1.2,3.8,,,,,,,,11,2020,11-2020,8524873184
1006,RECORTE NUMERO 4 12CM,099192,,MDF,,2.0,3.8,1.2,2.4,7.6,,,,,,,,11,2020,11-2020,9545796923
1007,RECORTE NUMERO 5 12CM,099193,,MDF,,2.0,3.8,1.2,2.4,7.6,,,,,,,,11,2020,11-2020,8039466514
1008,RECORTE NUMERO 6 12CM,099194,,MDF,,2.0,3.8,1.2,2.4,7.6,,,,,,,,11,2020,11-2020,3140602915
1009,RECORTE NUMERO 7 12CM,099195,,MDF,,2.0,3.8,1.2,2.4,7.6,,,,,,,,11,2020,11-2020,3403307277
1010,RECORTE NUMERO  8 12CM,099196,,MDF,,2.0,3.8,1.2,2.4,7.6,,,,,,,,11,2020,11-2020,7938833162
1011,RECORTE NUMERO  9 12CM,099197,,MDF,,2.0,3.8,1.2,2.4,7.6,,,,,,,,11,2020,11-2020,9116885653
1012,LINHA ENCANTO 5398 VERDE,099198,,Linha,,2.0,18.0,10.0,20.0,36.0,,,,,,,,11,2020,11-2020,6870584928
1013,LINHA ENCANTO 7650 BEJE,099199,,Linha,,0.0,18.0,10.0,0.0,0.0,,,,,,,,11,2020,11-2020,9406444505
1014,LINHA ESTERLINA 8 236 CINZA,099200,,Linha,,2.0,23.0,16.0,32.0,46.0,,,,,,,,11,2020,11-2020,8763225368
1015,LINHA ESTERLINA 5 61 AMARELO 230MT,099201,,Linha,,2.0,12.5,7.8,15.6,25.0,,,,,,,,11,2020,11-2020,3135045458
1016,LINHA QUEEN 7529 CHOCOLATE,099202,,Linha,,4.0,18.0,11.5,46.0,72.0,,,,,,,,11,2020,11-2020,6988644726
1017,LINHA QUEEN 5556 VERDE,099203,,Linha,,2.0,18.0,11.5,23.0,36.0,,,,,,,,11,2020,11-2020,889290174
1018,LINHA QUEEN 3201,099204,,Linha,,0.0,18.0,11.5,0.0,0.0,3.0,0.0,54.0,54.0,0.0,,,11,2020,11-2020,784163562
1019,LINHA ESTILO -BRANCA 8176,099205,,Linha,,4.0,18.0,10.0,40.0,72.0,,,,,,,,11,2020,11-2020,1668096488
