,Descrição,Código,Fornecedor,Categoria,Unidade,Estoque Atual,Preço de Venda,Custo Unitário,Custo Total,Preço Total,Quant.Vendas,Descontos,Valor Pago,Total Vendas,Comissão,NCM,CEST,Mês,Ano,Mês/Ano,insertion_id
876,CAIXOTE  28X15,099056,,MDF,,0.0,12.5,6.25,0.0,0.0,,,,,,,,05,2021,05-2021,5490252019
877,CAIXOTE  30X17,099057,,MDF,,2.0,15.2,7.9,15.8,30.4,,,,,,,,05,2021,05-2021,1419184050
878,PORTA LACINHOS COROA ,099058,,MDF,,3.0,28.0,15.0,45.0,84.0,,,,,,,,05,2021,05-2021,8025247028
879,PORTA MEDALHAS ,099059,,MDF,,1.0,35.0,18.0,18.0,35.0,,,,,,,,05,2021,05-2021,9191172173
880,PORTA LACINHOS CABIDE,099060,,MDF,,1.0,18.0,10.0,10.0,18.0,,,,,,,,05,2021,05-2021,9701985076
881,COFRE PAREDE PARA NOSSO CASAMENTO,099061,,MDF,,1.0,38.0,25.0,25.0,38.0,,,,,,,,05,2021,05-2021,2417936586
882,guardanapos papel p/decoupage,099063,,PAPELARIA,,268.0,2.5,1.5,402.0,670.0,,,,,,,,05,2021,05-2021,9019413962
883,RECORTE LETRA 12CM- A,099064,,MDF,,3.0,4.5,1.8,5.4,13.5,1.0,0.0,4.5,4.5,0.0,,,05,2021,05-2021,4107510652
884,RECORTE LETRA 12CM- B,099065,,MDF,,4.0,4.5,1.8,7.2,18.0,,,,,,,,05,2021,05-2021,2589665168
885,RECORTE LETRA 12CM- C,099066,,MDF,,5.0,4.5,1.8,9.0,22.5,,,,,,,,05,2021,05-2021,7325978243
886,RECORTE LETRA 12CM- D,099067,,MDF,,6.0,4.5,1.8,10.8,27.0,,,,,,,,05,2021,05-2021,3845222572
887,RECORTE LETRA 12CM- E,099068,,MDF,,4.0,4.5,2.0,8.0,18.0,,,,,,,,05,2021,05-2021,9922300436
888,RECORTE LETRA 12CM- F,099069,,MDF,,6.0,4.5,2.0,12.0,27.0,,,,,,,,05,2021,05-2021,525119389
889,RECORTE LETRA 12CM- G,099070,,MDF,,6.0,4.5,2.0,12.0,27.0,,,,,,,,05,2021,05-2021,807346846
890,RECORTE LETRA 12CM- H,099071,,MDF,,4.0,4.5,2.0,8.0,18.0,,,,,,,,05,2021,05-2021,168214416
891,RECORTE LETRA 12CM- I,099072,,MDF,,2.0,4.5,2.0,4.0,9.0,,,,,,,,05,2021,05-2021,2155904340
892,RECORTE LETRA 12CM- K,099073,,MDF,,6.0,4.5,2.0,12.0,27.0,,,,,,,,05,2021,05-2021,6559258097
893,RECORTE LETRA 12CM- L,099074,,MDF,,0.0,4.5,2.0,0.0,0.0,,,,,,,,05,2021,05-2021,2336971589
894,RECORTE LETRA 12CM- M,099075,,MDF,,6.0,4.5,2.5,15.0,27.0,,,,,,,,05,2021,05-2021,2153268243
895,RECORTE LETRA 12CM- N,099076,,MDF,,0.0,4.5,2.0,0.0,0.0,,,,,,,,05,2021,05-2021,7586772823
896,RECORTE LETRA 12CM- O,099077,,MDF,,6.0,4.5,2.0,12.0,27.0,,,,,,,,05,2021,05-2021,743988866
897,RECORTE LETRA 12CM- P,099078,,MDF,,12.0,4.5,2.0,24.0,54.0,,,,,,,,05,2021,05-2021,59802603
898,RECORTE LETRA 12CM- Q,099079,,MDF,,2.0,4.5,2.0,4.0,9.0,,,,,,,,05,2021,05-2021,2089243876
899,RECORTE LETRA 12CM- R,099080,,MDF,,3.0,4.5,2.0,6.0,13.5,,,,,,,,05,2021,05-2021,6519802284
900,RECORTE LETRA 12CM- S,099081,,MDF,,0.0,4.5,1.2,0.0,0.0,,,,,,,,05,2021,05-2021,4833653860
901,RECORTE LETRA 12CM- W,099082,,MDF,,2.0,4.5,2.0,4.0,9.0,,,,,,,,05,2021,05-2021,6015521471
902,RECORTE LETRA - U,099083,,MDF,,0.0,3.8,1.2,0.0,0.0,,,,,,,,05,2021,05-2021,408912031
903,RECORTE LETRA 12CM- X,099084,,MDF,,4.0,4.5,2.0,8.0,18.0,,,,,,,,05,2021,05-2021,8719246282
904,RECORTE LETRA 12CM- V,099085,,MDF,,0.0,4.5,1.2,0.0,0.0,,,,,,,,05,2021,05-2021,2882481932
905,RECORTE LETRA 12CM- Y,099086,,MDF,,1.0,4.5,2.0,2.0,4.5,,,,,,,,05,2021,05-2021,2668943450
906,RECORTE LETRA 12CM- Z,099087,,MDF,,5.0,4.5,2.0,10.0,22.5,,,,,,,,05,2021,05-2021,3854895381
907,RECORTE LETRA @ 12CM,099088,,MDF,,1.0,4.4,2.0,2.0,4.4,,,,,,,,05,2021,05-2021,587891456
908,RECORTE LETRA & 12CM,099089,,MDF,,3.0,3.8,1.2,3.6,11.4,,,,,,,,05,2021,05-2021,6040465612
909,RECORTE NUMERO 0 12CM,099090,,MDF,,2.0,3.8,1.2,2.4,7.6,,,,,,,,05,2021,05-2021,4468785012
910,MINIATURA LASER CACTO 9X16,099091,,MDF,,1.0,11.8,5.9,5.9,11.8,,,,,,,,05,2021,05-2021,8820706484
911,MINIATURA LASER CACTO 9X14,099092,,MDF,,1.0,11.8,5.9,5.9,11.8,,,,,,,,05,2021,05-2021,5227882879
912,MINIATURA LASER 9X14,099093,,MDF,,0.0,11.8,5.9,0.0,0.0,,,,,,,,05,2021,05-2021,2774233062
913,"MINIATURA LASER 8X13,5",099094,,MDF,,2.0,11.8,5.8,11.6,23.6,,,,,,,,05,2021,05-2021,9202285271
914,BANDEJA RTETANGULAR LISA C/ALÇA 50X27,099095,,MDF,,1.0,35.0,18.0,18.0,35.0,,,,,,,,05,2021,05-2021,4470126103
915,BANDEJA RETANGULAR RETA LISA 20X30,099096,,MDF,,0.0,10.0,5.0,0.0,0.0,,,,,,,,05,2021,05-2021,4553789566
916,CARRINHO BEBE C/RODA,099097,,MDF,,2.0,120.0,60.0,120.0,240.0,,,,,,,,05,2021,05-2021,2519233277
917,KIT BEBE MINIE 3 PEÇAS,099098,,MDF,,1.0,90.0,45.0,45.0,90.0,,,,,,,,05,2021,05-2021,9715783267
918,KIT BEBE MARINHEIRO 4 PEÇAS ,099099,,MDF,,2.0,120.0,70.0,140.0,240.0,,,,,,,,05,2021,05-2021,6752383992
919,"CRISTALEIRA 1,60X1,00",099100,,MDF,,1.0,460.0,230.0,230.0,460.0,,,,,,,,05,2021,05-2021,8105374963
920,BAÚ G 60X40,099102,,MDF,,1.0,110.0,55.0,55.0,110.0,,,,,,,,05,2021,05-2021,4026767173
921,"COMODA 3 G 1,00X0,80 ",099103,,MDF,,1.0,720.0,360.0,360.0,720.0,,,,,,,,05,2021,05-2021,1288682206
922,BAÚ P 10X14,099104,,MDF,,2.0,11.8,5.9,11.8,23.6,,,,,,,,05,2021,05-2021,2575147067
923,"CRISTALEIRA C/ PORTA 1,60X0,50",099105,,MDF,,1.0,240.0,120.0,120.0,240.0,,,,,,,,05,2021,05-2021,5117594360
924,"CRISTALEIRA 1,60X0,50",099106,,MDF,,1.0,180.0,90.0,90.0,180.0,,,,,,,,05,2021,05-2021,2326688721
925,PORTA ESMALTE LASER,099107,,MDF,,0.0,59.8,29.0,0.0,0.0,,,,,,,,05,2021,05-2021,7604881263
926,ARVORE GENEALOGICA P/DECR PAREDE 60X60,099108,,MDF,,0.0,39.0,18.9,0.0,0.0,,,,,,,,05,2021,05-2021,3719688938
927,BORBOLETA DECOR PAREDE 50X50,099109,,MDF,,1.0,25.0,12.8,12.8,25.0,,,,,,,,05,2021,05-2021,8015775478
928,PORTA COPOS ,099110,,MDF,,1.0,8.5,4.0,4.0,8.5,,,,,,,,05,2021,05-2021,9674411036
929,PORTA GUARDANAPOS TULIPA E FLOR,099111,,MDF,,1.0,7.5,3.6,3.6,7.5,,,,,,,,05,2021,05-2021,8017340624
930,CARRIOLA LASER 30X70,099112,,MDF,,0.0,62.0,30.0,0.0,0.0,,,,,,,,05,2021,05-2021,903411155
931,LIXEIRA PASSA FITA ,099113,,MDF,,1.0,28.0,14.0,14.0,28.0,,,,,,,,05,2021,05-2021,4913460539
932,PORTA TRECO 14X1 LISO,099115,,MDF,,1.0,12.5,6.25,6.25,12.5,,,,,,,,05,2021,05-2021,4736825103
933,TRIO POTE BABY TAMPA ENCAIXE,099116,,MDF,,3.0,11.8,5.9,17.7,35.4,,,,,,,,05,2021,05-2021,1823059594
934,PORTA POTE BABY CERCA  14X31,099117,,MDF,,1.0,15.0,7.5,7.5,15.0,,,,,,,,05,2021,05-2021,1500283658
935,POTE BABY  8X8X8,099118,,MDF,,11.0,3.8,1.6,17.6,41.8,,,,,,,,05,2021,05-2021,3372586431
936,PORTA RETRATO JASE FUSCA,099119,,MDF,,1.0,14.0,7.0,7.0,14.0,,,,,,,,05,2021,05-2021,1250606731
937,PORTA RETRATO AMOR ,099120,,MDF,,1.0,9.5,4.7,4.7,9.5,,,,,,,,05,2021,05-2021,3456390745
938,GAIOLA P DECORAÇÃO  PEQUENA LASER,099121,,MDF,,0.0,25.0,12.5,0.0,0.0,,,,,,,,05,2021,05-2021,7733748543
939,CADERNO 14X20,099122,,MDF,,1.0,19.8,9.6,9.6,19.8,,,,,,,,05,2021,05-2021,8978717187
940,LIXEIRA LASER COROA BABY,099123,,MDF,,1.0,28.0,14.0,14.0,28.0,,,,,,,,05,2021,05-2021,7912412554
941,PAINEL P PINTURA 70X120,099125,,Tela,,4.0,110.0,55.0,220.0,440.0,,,,,,,,05,2021,05-2021,3359957266
942,PAINEL P PINTURA 80X100,099126,,MDF,,2.0,95.0,47.0,94.0,190.0,,,,,,,,05,2021,05-2021,2752535520
943,PAINEL P PINTURA 70X100,099127,,Tela,,4.0,90.0,44.0,176.0,360.0,,,,,,,,05,2021,05-2021,4425687064
944,PAINEL P PINTURA 50X100,099128,,Tela,,4.0,58.0,26.5,106.0,232.0,,,,,,,,05,2021,05-2021,2358916640
945,PAINEL P PINTURA 20X20,099129,,Tela,,1.0,12.0,6.8,6.8,12.0,,,,,,,,05,2021,05-2021,1100918137
946,PAINEL P PINTURA 30X30,099130,,Tela,,1.0,18.0,10.3,10.3,18.0,,,,,,,,05,2021,05-2021,2024549846
947,PAINEL P PINTURA 40X60,099131,,Tela,,0.0,30.0,15.0,0.0,0.0,,,,,,,,05,2021,05-2021,7674950373
948,PAINEL P PINTURA 50X70,099132,,Tela,,1.0,50.0,25.0,25.0,50.0,,,,,,,,05,2021,05-2021,5832065250
949,TELA P/PINTURA 60X80,099133,,Tela,,4.0,48.0,26.9,107.6,192.0,,,,,,,,05,2021,05-2021,7995774055
950,TELA P/PINTURA 50X70,099134,,Tela,,0.0,32.0,18.75,0.0,0.0,,,,,,,,05,2021,05-2021,6293532384
951,TELA P/PINTURA 40X50,099135,,Tela,,1.0,20.0,12.0,12.0,20.0,2.0,0.97,39.03,39.03,0.0,,,05,2021,05-2021,7105093477
952,TELA P/PINTURA 30X50,099136,,Tela,,3.0,18.9,11.8,35.4,56.7,,,,,,,,05,2021,05-2021,3700828196
953,TELA P/PINTURA 30X40,099137,,Tela,,0.0,13.0,7.9,0.0,0.0,1.0,0.0,13.0,13.0,0.0,,,05,2021,05-2021,6646150107
954,TELA P/PINTURA 20X30,099138,,Tela,,4.0,8.9,4.68,18.72,35.6,,,,,,,,05,2021,05-2021,7647698028
955,LINHA SUSI ROSA 3131,099139,,Linha,,4.0,13.6,8.7,34.8,54.4,,,,,,,,05,2021,05-2021,4620201305
956,LINHA SUSI VERDE 5487,099140,,Linha,,0.0,13.6,8.5,0.0,0.0,,,,,,,,05,2021,05-2021,6570962240
957,LINHA SUSI BRANCA,099141,,Linha,,1.0,13.0,8.5,8.5,13.0,,,,,,,,05,2021,05-2021,9260093171
958,LINHA SUSI AMARELA 1155,099142,,Linha,,4.0,13.6,8.5,34.0,54.4,,,,,,,,05,2021,05-2021,9959601726
959,LINHA SUSI VERMELHA 3611,099143,,Linha,,3.0,13.6,8.5,25.5,40.8,,,,,,,,05,2021,05-2021,3192150892
960,LINHA SUSI MESCLA 9946,099144,,Linha,,4.0,13.6,8.5,34.0,54.4,,,,,,,,05,2021,05-2021,2148514527
961,LINHA SUSI AZUL 2137,099145,,Linha,,4.0,13.6,8.5,34.0,54.4,,,,,,,,05,2021,05-2021,3808861520
962,LINHA P/COSTURA EXTRA FORTE BRANCA,099146,,Linha,,5.0,12.9,7.8,39.0,64.5,,,,,,,,05,2021,05-2021,7186880186
963,MEADA ANCHOR RAION - 50055 - ROSA,099148,,Linha,,0.0,6.8,3.8,0.0,0.0,,,,,,,,05,2021,05-2021,7026451888
964,MEADA ANCHOR RAION - 50926 CRU,099149,,Linha,,3.0,6.9,3.8,11.4,20.7,,,,,,,,05,2021,05-2021,8098826708
965,MEADA ANCHOR RAION - 50333 - LARANJA,099150,,Linha,,0.0,6.9,3.8,0.0,0.0,,,,,,,,05,2021,05-2021,7878888922
966,MEADA ANCHOR RAION - 50046 - VERMELH0,099151,,Linha,,2.0,6.9,3.8,7.6,13.8,,,,,,,,05,2021,05-2021,8034729457
967,MEADA ANCHOR RAION - 50020- VERMELHO ESC,099152,,Linha,,0.0,6.9,3.8,0.0,0.0,,,,,,,,05,2021,05-2021,146050627
968,MEADA ANCHOR RAION - 50187,099153,,Linha,,0.0,6.9,3.8,0.0,0.0,,,,,,,,05,2021,05-2021,4795229333
969,MEADA ANCHOR RAION - 50367,099154,,Linha,,2.0,6.9,3.8,7.6,13.8,,,,,,,,05,2021,05-2021,5378539779
970,MEADA ANCHOR RAION -50301 - MANTEIGA,099155,,Linha,,0.0,6.9,3.8,0.0,0.0,,,,,,,,05,2021,05-2021,3521786514
971,MEADA MAX MOULINE - 136 AMARELO,099156,,Linha,,5.0,2.5,1.5,7.5,12.5,,,,,,,,05,2021,05-2021,8072726504
972,MEADA MAX MOULINE - 232 VERMELHO,099157,,Linha,,12.0,2.5,1.5,18.0,30.0,,,,,,,,05,2021,05-2021,1385766423
973,MEADA MAX MOULINE - 743 VERDE,099158,,Linha,,15.0,2.5,1.5,22.5,37.5,,,,,,,,05,2021,05-2021,4870179199
974,MEADA MAX MULINE -900 - PRETA,099159,,Linha,,14.0,2.5,1.5,21.0,35.0,,,,,,,,05,2021,05-2021,884560054
975,LINHA MERCER CROCHET - 610 CRU,099160,,Linha,,4.0,11.5,7.9,31.6,46.0,,,,,,,,05,2021,05-2021,4042662685
976,LINHA MERCER CROCHET - BRANCO ,099161,,Linha,,0.0,11.5,7.9,0.0,0.0,,,,,,,,05,2021,05-2021,7103176206
977,LINHA MUSICA BORDAR -VERDE,099162,,Linha,,6.0,4.7,2.5,15.0,28.2,,,,,,,,05,2021,05-2021,5443500186
978,LINHA MUSICA BORDAR - VERDE CLARO,099163,,Linha,,6.0,4.7,2.5,15.0,28.2,,,,,,,,05,2021,05-2021,6788328093
979,LINHA BORDAR MAQUINA ALGODÃO CORES VARIADAS,099164,,Linha,,23.0,4.5,2.8,64.4,103.5,,,,,,,,05,2021,05-2021,1788441312
980,LINHA METALIZADA PRATA,099165,,Linha,,6.0,4.8,2.5,15.0,28.8,,,,,,,,05,2021,05-2021,8428772791
981,LINHA REFLECTA- OURO,099166,,Linha,,0.0,13.8,7.5,0.0,0.0,,,,,,,,05,2021,05-2021,2833451506
982,LINHA REFLECTA - PRATA,099167,,Linha,,1.0,13.8,7.5,7.5,13.8,,,,,,,,05,2021,05-2021,8333097630
983,LINHA COSTURA SOL - NATURAL,099169,,Linha,,0.0,6.0,2.7,0.0,0.0,,,,,,,,05,2021,05-2021,103837099
984,LINHA POLIESTER COSTURA - 367 CINZA,099170,,Linha,,0.0,8.0,2.5,0.0,0.0,1.0,0.0,5.0,5.0,0.0,,,05,2021,05-2021,5601281213
985,LINHA POLIESTER COSTURA - 281 AZUL,099171,,Linha,,4.0,8.0,4.0,16.0,32.0,,,,,,,,05,2021,05-2021,1176145074
986,LINHA POLIESTER COSTURA - PRETA,099172,,Linha,,21.0,8.0,4.0,84.0,168.0,1.0,0.0,6.0,6.0,0.0,,,05,2021,05-2021,1460896619
987,LINHA POLIESTER COSTURA - BRANCA,099173,,Linha,,3.0,8.0,4.0,12.0,24.0,,,,,,,,05,2021,05-2021,9306715027
988,FIO POLIESTER SOLTEX - BRANCO,099174,,Linha,,6.0,11.5,7.5,45.0,69.0,1.0,0.0,6.0,6.0,0.0,,,05,2021,05-2021,7961048119
989,FIO POLIESTER SOLTEX - PRETO,099175,,Linha,,0.0,11.5,3.5,0.0,0.0,,,,,,,,05,2021,05-2021,3054294855
990,LINHA BORDAR CAIREL SORTIDAS,099176,,Linha,,16.0,4.0,2.5,40.0,64.0,,,,,,,,05,2021,05-2021,9083793682
991,FITA JUTA ROSA C/RENDA,099177,,aviamento,,2.0,27.0,15.0,30.0,54.0,,,,,,,,05,2021,05-2021,1098401002
992,CX TAMPA SAPATO - 4X4X5,099178,,MDF,,4.0,2.0,0.99,3.96,8.0,,,,,,,,05,2021,05-2021,9351729714
993,"CX TAMPA SAPATO 8,5X6,5",099179,,MDF,,0.0,2.5,1.0,0.0,0.0,1.0,0.0,2.5,2.5,0.0,,,05,2021,05-2021,4013521562
994,PORTA RETRATO URSO C/COROA,099180,,MDF,,1.0,15.0,7.5,7.5,15.0,,,,,,,,05,2021,05-2021,6107849570
995,CX TAMPA SAPATO PASSA FITA 10X15X4,099181,,MDF,,5.0,5.5,2.9,14.5,27.5,,,,,,,,05,2021,05-2021,7561006032
996,CX TAMPA SAPATO 15X20X7,099182,,MDF,,1.0,7.5,3.2,3.2,7.5,,,,,,,,05,2021,05-2021,4184053986
997,CX TAMPA SAPATO 22X9X5,099183,,MDF,,5.0,4.5,2.3,11.5,22.5,,,,,,,,05,2021,05-2021,1291326749
998,BARBANTE 4/8  184 MT,099184,,Linha,,4.0,10.0,6.5,26.0,40.0,,,,,,,,05,2021,05-2021,3509804634
999,BARBANTE PEQUENO 30G,099185,,Linha,,5.0,2.5,1.2,6.0,12.5,,,,,,,,05,2021,05-2021,8603291476
1000,AGULHA CROCHÊ CABO EMBORRACHADO ,099186,,agulhas,,23.0,20.0,18.2,418.6,460.0,1.0,0.0,20.0,20.0,0.0,,,05,2021,05-2021,2435829780
1001,LINHA COSTURA INVISIVEL 183MT,099187,,Linha,,6.0,3.5,1.8,10.8,21.0,,,,,,,,05,2021,05-2021,5344395707
1002,LINHA 10 CORENTE PIPA 183MT,099188,,Linha,,4.0,4.8,2.5,10.0,19.2,,,,,,,,05,2021,05-2021,8254271462
1003,RECORTE NUMERO 1 12CM,099189,,MDF,,2.0,3.8,1.2,2.4,7.6,,,,,,,,05,2021,05-2021,9540032370
1004,RECORTE NUMERO 2 12CM,099190,,MDF,,2.0,3.8,1.2,2.4,7.6,,,,,,,,05,2021,05-2021,1584291614
1005,RECORTE NUMERO 3 12CM,099191,,MDF,,1.0,3.8,1.2,1.2,3.8,,,,,,,,05,2021,05-2021,9450359503
1006,RECORTE NUMERO 4 12CM,099192,,MDF,,2.0,3.8,1.2,2.4,7.6,,,,,,,,05,2021,05-2021,9919215888
1007,RECORTE NUMERO 5 12CM,099193,,MDF,,2.0,3.8,1.2,2.4,7.6,,,,,,,,05,2021,05-2021,340756964
1008,RECORTE NUMERO 6 12CM,099194,,MDF,,2.0,3.8,1.2,2.4,7.6,,,,,,,,05,2021,05-2021,4007031561
1009,RECORTE NUMERO 7 12CM,099195,,MDF,,2.0,3.8,1.2,2.4,7.6,,,,,,,,05,2021,05-2021,4040478209
1010,RECORTE NUMERO  8 12CM,099196,,MDF,,2.0,3.8,1.2,2.4,7.6,,,,,,,,05,2021,05-2021,8967898759
1011,RECORTE NUMERO  9 12CM,099197,,MDF,,2.0,3.8,1.2,2.4,7.6,,,,,,,,05,2021,05-2021,1384546580
1012,LINHA ENCANTO 5398 VERDE,099198,,Linha,,2.0,18.0,10.0,20.0,36.0,,,,,,,,05,2021,05-2021,1237464303
1013,LINHA ENCANTO 7650 BEGE,099199,,Linha,,0.0,18.0,10.0,0.0,0.0,,,,,,,,05,2021,05-2021,7607658770
1014,LINHA ESTERLINA 8 236 CINZA,099200,,Linha,,2.0,23.0,16.0,32.0,46.0,,,,,,,,05,2021,05-2021,8288879616
1015,LINHA ESTERLINA 5 61 AMARELO 230MT,099201,,Linha,,2.0,12.5,7.8,15.6,25.0,,,,,,,,05,2021,05-2021,6972654830
1016,LINHA QUEEN 7529 CHOCOLATE,099202,,Linha,,0.0,18.0,11.5,0.0,0.0,,,,,,,,05,2021,05-2021,8581973817
1017,LINHA QUEEN 5556 VERDE,099203,,Linha,,1.0,18.0,11.5,11.5,18.0,,,,,,,,05,2021,05-2021,5525090494
1018,LINHA QUEEN 3201,099204,,Linha,,0.0,18.0,11.5,0.0,0.0,,,,,,,,05,2021,05-2021,909071085
1019,LINHA ESTILO -BRANCA 8176,099205,,Linha,,4.0,18.0,10.0,40.0,72.0,,,,,,,,05,2021,05-2021,2451919393
1020,LINHA ESTILO -AZUL MARINHO 2856,099206,,Linha,,6.0,18.0,10.0,60.0,108.0,,,,,,,,05,2021,05-2021,1625498066
1021,LINHA ESTILO -VINHO 7136,099207,,Linha,,6.0,18.0,10.0,60.0,108.0,,,,,,,,05,2021,05-2021,5329442377
1022,LINHA ESTILO -BEGE  7625 ,099208,,Linha,,1.0,18.0,10.0,10.0,18.0,,,,,,,,05,2021,05-2021,1976682549
1023,LINHA VERANO -VERDE CANDY 2204,099209,,Linha,,3.0,15.0,7.9,23.7,45.0,,,,,,,,05,2021,05-2021,841234538
1024,LINHA VERANO -VERDE MILITAR 5672,099210,,Linha,,7.0,15.0,7.9,55.3,105.0,,,,,,,,05,2021,05-2021,532484581
1025,LINHA VERANO -PRETO 610,099211,,Linha,,0.0,15.0,7.9,0.0,0.0,,,,,,,,05,2021,05-2021,8417070659
1026,LINHA VERANO -ROSA CANDY 3526,099212,,Linha,,3.0,15.0,7.9,23.7,45.0,,,,,,,,05,2021,05-2021,3348210970
1027,LINHA VERANO - AMENDOA 6114,099213,,Linha,,7.0,15.0,7.9,55.3,105.0,,,,,,,,05,2021,05-2021,1681643151
1028,LINHA VERANO - PORCELANA 6110,099214,,Linha,,4.0,15.0,7.9,31.6,60.0,,,,,,,,05,2021,05-2021,9049120330
1029,LINHA VERANO - CANARIO 616,099215,,Linha,,2.0,15.0,7.9,15.8,30.0,,,,,,,,05,2021,05-2021,8309973821
1030,LETRA METAL 2CM -A ,099216,,Decoração,,0.0,1.5,0.7,0.0,0.0,,,,,,,,05,2021,05-2021,3640392250
1031,LETRA METAL 2CM -B,099217,,Decoração,,15.0,1.5,0.7,10.5,22.5,,,,,,,,05,2021,05-2021,6777816181
1032,LETRA METAL 2CM -C,099218,,Decoração,,26.0,1.5,0.7,18.2,39.0,,,,,,,,05,2021,05-2021,7267216708
1033,LETRA METAL 2CM -D,099219,,Decoração,,21.0,1.5,0.7,14.7,31.5,,,,,,,,05,2021,05-2021,2291429683
1034,LETRA METAL 2CM -E,099220,,Decoração,,14.0,2.0,1.0,14.0,28.0,,,,,,,,05,2021,05-2021,712748432
1035,LETRA METAL 2CM -F,099221,,Decoração,,21.0,2.0,1.0,21.0,42.0,,,,,,,,05,2021,05-2021,4697428879
1036,LETRA METAL 2CM -G,099222,,Decoração,,13.0,2.0,1.0,13.0,26.0,,,,,,,,05,2021,05-2021,8044041267
1037,LETRA METAL 2CM -H,099223,,Decoração,,26.0,2.0,1.0,26.0,52.0,,,,,,,,05,2021,05-2021,9209465891
1038,LETRA METAL 2CM -I,099224,,Decoração,,30.0,2.0,1.0,30.0,60.0,,,,,,,,05,2021,05-2021,1028932302
1039,LETRA METAL 2CM -J,099225,,Decoração,,27.0,2.0,1.0,27.0,54.0,,,,,,,,05,2021,05-2021,4726894949
1040,LETRA METAL 2CM -K,099226,,Decoração,,15.0,2.0,1.0,15.0,30.0,,,,,,,,05,2021,05-2021,6476755370
1041,LETRA METAL 2CM -L,099227,,Decoração,,17.0,2.0,1.0,17.0,34.0,,,,,,,,05,2021,05-2021,4932478207
1042,LETRA METAL 2CM -M,099228,,Decoração,,0.0,2.0,1.0,0.0,0.0,,,,,,,,05,2021,05-2021,878590333
1043,LETRA METAL 2CM -N,099229,,Decoração,,11.0,2.0,1.0,11.0,22.0,,,,,,,,05,2021,05-2021,8523662547
1044,LETRA METAL 2CM -O,099230,,Decoração,,18.0,2.0,1.0,18.0,36.0,,,,,,,,05,2021,05-2021,2780801023
1045,LETRA METAL 2CM -P,099231,,Decoração,,18.0,2.0,1.0,18.0,36.0,,,,,,,,05,2021,05-2021,9848242144
1046,LETRA METAL 2CM -Q,099232,,Decoração,,12.0,2.0,1.0,12.0,24.0,,,,,,,,05,2021,05-2021,2480051168
1047,LETRA METAL 2CM -S,099233,,Decoração,,44.0,2.0,1.0,44.0,88.0,,,,,,,,05,2021,05-2021,453800928
1048,LETRA METAL 2CM -T,099234,,Decoração,,21.0,2.0,1.0,21.0,42.0,,,,,,,,05,2021,05-2021,9074490466
1049,LETRA METAL 2CM -U,099235,,Decoração,,26.0,2.0,1.0,26.0,52.0,,,,,,,,05,2021,05-2021,7044088482
1050,LETRA METAL 2CM -V,099236,,Decoração,,23.0,2.0,1.0,23.0,46.0,,,,,,,,05,2021,05-2021,689946770
1051,LETRA METAL 2CM -X,099237,,Decoração,,12.0,2.0,1.0,12.0,24.0,,,,,,,,05,2021,05-2021,1975433243
1052,LETRA METAL 2CM -Y,099238,,Decoração,,22.0,2.0,1.0,22.0,44.0,,,,,,,,05,2021,05-2021,5878132640
1053,LETRA METAL 2CM -W,099239,,Decoração,,11.0,2.0,1.0,11.0,22.0,,,,,,,,05,2021,05-2021,2305175447
1054,LETRA METAL 2CM -Z,099240,,Decoração,,35.0,2.0,1.0,35.0,70.0,,,,,,,,05,2021,05-2021,4419330640
1055,COLA DO ARTESÃO -SILICINE 60ML,099241,,PAPELARIA,,1.0,6.5,3.0,3.0,6.5,4.0,0.0,26.0,26.0,0.0,,,05,2021,05-2021,9574523354
1056,COLA DO ARTESÃO - SILICONE 100ML,099242,,PAPELARIA,,0.0,7.8,3.4,0.0,0.0,,,,,,,,05,2021,05-2021,1408724862
1057,BASTÃO COLA QUENTE FINO ,099243,,PAPELARIA,,64.0,1.0,0.5,32.0,64.0,12.0,0.09,11.91,11.91,0.0,,,05,2021,05-2021,5054643084
1058,BASTÃO COLA QUENTE GROSSO ,099244,,PAPELARIA,,2.0,2.0,1.0,2.0,4.0,4.0,0.0,8.0,8.0,0.0,,,05,2021,05-2021,6763651363
1059,COLA TEK BOND 2 20G,099245,,PAPELARIA,,12.0,12.0,7.0,84.0,144.0,2.0,0.0,24.0,24.0,0.0,,,05,2021,05-2021,3736702829
1060,FURADOR P/PAPEL  MINI - FLOR,099246,,PAPELARIA,,0.0,17.5,9.8,0.0,0.0,,,,,,,,05,2021,05-2021,1578480205
1061,"FITA ADESIVA DE ESPUMA DUPLA FACE- 19MMX1,5M",099247,,PAPELARIA,,7.0,5.8,3.0,21.0,40.6,,,,,,,,05,2021,05-2021,9174999599
1062,COLA PANO ACRILEX 35G,099248,,PAPELARIA,,12.0,4.6,2.6,31.2,55.2,4.0,0.5,15.5,15.5,0.0,,,05,2021,05-2021,876831889
1063,COLA PERMANENTE ,099249,,PAPELARIA,,7.0,4.5,2.6,18.2,31.5,3.0,0.5,13.0,13.0,0.0,,,05,2021,05-2021,8822627904
1064,COLA JEANS,099250,,PAPELARIA,,10.0,3.5,1.7,17.0,35.0,,,,,,,,05,2021,05-2021,5497630518
1065,DILUENTE P/TINTA TECIDO,099251,,PAPELARIA,,6.0,5.5,3.37,20.22,33.0,1.0,0.0,4.6,4.6,0.0,,,05,2021,05-2021,3792111703
