,Descrição,Código,Fornecedor,Categoria,Unidade,Estoque Atual,Preço de Venda,Custo Unitário,Custo Total,Preço Total,Quant.Vendas,Descontos,Valor Pago,Total Vendas,Comissão,NCM,CEST,Mês,Ano,Mês/Ano,insertion_id
599,ZIPER METAL GROSSO FIXO 15cm preto,M50M116-0015-PT,,aviamento,,8.0,3.5,1.86,14.88,28.0,,,,,,,,03,2021,03-2021,141986757
600,ZIPER METAL GROSSO FIXO 10cm preto,M50M116-0010- PT,,aviamento,,32.0,3.2,1.65,52.8,102.4,,,,,,,,03,2021,03-2021,7286322709
601,ZIPER METAL GROSSO FIXO 8cm preto,M50M116-0008-PT,Coats Corrente Ltda,aviamento,,0.0,3.0,1.5,0.0,0.0,,,,,,,,03,2021,03-2021,2082003056
602,COSTURA DRIMA - Branca,N126100-0000B,,Linha,,2.0,2.5,1.3,2.6,5.0,,,,,,,,03,2021,03-2021,5354316694
603,COSTURA DRIMA - CRU,N126100-0000C ,,Linha,,84.0,2.5,1.2,100.8,210.0,4.0,0.0,10.0,10.0,0.0,,,03,2021,03-2021,4937426529
604,COSTURA DRIMA - 0435,N126100-00435,,Linha,,7.0,2.5,1.2,8.4,17.5,,,,,,,,03,2021,03-2021,8421847168
605,COSTURA DRIMA - 0448,N126100-00448,,Linha,,7.0,2.5,1.2,8.4,17.5,,,,,,,,03,2021,03-2021,8379853590
606,COSTURA DRIMA - 0902,N126100-00902,,Linha,,-2.0,2.0,1.11,-2.22,-4.0,,,,,,,,03,2021,03-2021,6477988928
607,COSTURA DRIMA - 0962,N126100-00962,,Linha,,5.0,2.5,1.2,6.0,12.5,,,,,,,,03,2021,03-2021,2018059894
608,COSTURA DRIMA - 4936,7100005,,Linha,,3.0,2.5,1.2,3.6,7.5,,,,,,,,03,2021,03-2021,8026814399
609,COSTURA DRIMA - 5700,N126100-05700,,Linha,,8.0,2.5,1.2,9.6,20.0,,,,,,,,03,2021,03-2021,6519489598
610,COSTURA DRIMA - 5872,N126100-05872,,Linha,,1.0,2.5,1.2,1.2,2.5,,,,,,,,03,2021,03-2021,9480517658
611,COSTURA DRIMA - 5911,N126100-05911,,Linha,,9.0,2.5,1.2,10.8,22.5,,,,,,,,03,2021,03-2021,2471601274
612,COSTURA DRIMA - 5928,N126100-05928,,Linha,,12.0,2.5,1.2,14.4,30.0,,,,,,,,03,2021,03-2021,8464772470
613,COSTURA DRIMA - 5931,N126100-05931,,Linha,,9.0,2.5,1.2,10.8,22.5,,,,,,,,03,2021,03-2021,1218797702
614,COSTURA DRIMA - 5938,N126100-05938,,Linha,,7.0,2.5,1.2,8.4,17.5,,,,,,,,03,2021,03-2021,2680284977
615,COSTURA DRIMA - 6014,N126100-06014,,Linha,,0.0,2.5,1.2,0.0,0.0,,,,,,,,03,2021,03-2021,772220091
616,COSTURA DRIMA - 0676,N126100-00676,,Linha,,10.0,2.5,1.2,12.0,25.0,,,,,,,,03,2021,03-2021,5361637128
617,COSTURA DRIMA - 5992,N126100-05992,,Linha,,2.0,2.5,1.2,2.4,5.0,2.0,0.0,5.0,5.0,0.0,,,03,2021,03-2021,1047661050
618,COSTURA DRIMA - 5882,N126100-05882,,Linha,,5.0,2.5,1.2,6.0,12.5,,,,,,,,03,2021,03-2021,9285867795
619,COSTURA DRIMA - 6108,N126100-06108,,Linha,,1.0,2.5,1.2,1.2,2.5,,,,,,,,03,2021,03-2021,7304456624
620,COSTURA DRIMA - 4934,N126100-04934,,Linha,,6.0,2.5,1.2,7.2,15.0,,,,,,,,03,2021,03-2021,9104720858
621,COSTURA DRIMA - 6076,N126100-06076,,Linha,,9.0,2.5,1.2,10.8,22.5,,,,,,,,03,2021,03-2021,38107505
622,COSTURA DRIMA - 0018,N126100-00018,,Linha,,6.0,2.5,1.2,7.2,15.0,,,,,,,,03,2021,03-2021,9451643788
623,COSTURA DRIMA - 0062,N126100-00062,,Linha,,10.0,2.5,1.2,12.0,25.0,,,,,,,,03,2021,03-2021,2292894329
624,COSTURA DRIMA - 6077,N126100-06077,,Linha,,6.0,2.5,1.1,6.6,15.0,,,,,,,,03,2021,03-2021,2239386559
625,COSTURA DRIMA - 5888,N126100-05888,,Linha,,2.0,2.5,1.2,2.4,5.0,,,,,,,,03,2021,03-2021,7774541144
626,COSTURA DRIMA - 4933,N126100-04933,,Linha,,6.0,2.5,1.2,7.2,15.0,,,,,,,,03,2021,03-2021,6527511252
627,COSTURA DRIMA - 0129,N126100-00129,,Linha,,10.0,2.5,1.2,12.0,25.0,,,,,,,,03,2021,03-2021,4060464694
628,COSTURA DRIMA - 4885,N126100-04885,,Linha,,3.0,2.5,1.2,3.6,7.5,,,,,,,,03,2021,03-2021,757631191
629,COSTURA DRIMA - 6078,N126100-06078,,Linha,,4.0,2.5,1.2,4.8,10.0,1.0,0.0,2.5,2.5,0.0,,,03,2021,03-2021,6794426036
630,COSTURA DRIMA - 4940,N126100-04940,,Linha,,0.0,2.5,1.2,0.0,0.0,,,,,,,,03,2021,03-2021,2856136894
631,COSTURA DRIMA - 6042,N126100-06042,,Linha,,6.0,2.5,1.2,7.2,15.0,1.0,0.0,2.5,2.5,0.0,,,03,2021,03-2021,5000460958
632,COSTURA DRIMA - 5470,N126100-05470,,Linha,,1.0,2.5,1.2,1.2,2.5,,,,,,,,03,2021,03-2021,3427744195
633,COSTURA DRIMA - 0200,N126100-00200,,Linha,,0.0,2.0,1.11,0.0,0.0,,,,,,,,03,2021,03-2021,8870805042
634,COSTURA DRIMA - 0195,N126100-00195,,Linha,,6.0,2.5,1.2,7.2,15.0,,,,,,,,03,2021,03-2021,8969333403
635,COSTURA DRIMA - 0047,N126100-00047,,Linha,,4.0,2.5,1.2,4.8,10.0,,,,,,,,03,2021,03-2021,4686767871
636,COSTURA DRIMA - 0176,N126100-00176,,Linha,,8.0,2.5,1.2,9.6,20.0,,,,,,,,03,2021,03-2021,7449317698
637,COSTURA DRIMA - 0070,N126100-00070,,Linha,,10.0,2.5,1.2,12.0,25.0,,,,,,,,03,2021,03-2021,2199126079
638,COSTURA DRIMA - 0127,N126100-00127,,Linha,,8.0,2.5,1.2,9.6,20.0,1.0,0.0,2.5,2.5,0.0,,,03,2021,03-2021,5217635922
639,COSTURA DRIMA - 5889,N126100-05889,,Linha,,0.0,2.5,1.2,0.0,0.0,,,,,,,,03,2021,03-2021,5120243671
640,COSTURA DRIMA - 5906,N126100-05906,,Linha,,8.0,2.5,1.2,9.6,20.0,,,,,,,,03,2021,03-2021,2327228497
641,COSTURA DRIMA - 0820,N126100-00820,,Linha,,4.0,2.5,1.2,4.8,10.0,,,,,,,,03,2021,03-2021,9870888671
642,COSTURA DRIMA - 5939,N126100-05939,,Linha,,3.0,2.5,1.2,3.6,7.5,1.0,0.0,2.5,2.5,0.0,,,03,2021,03-2021,1805951807
643,COSTURA DRIMA - 4535,N126100-04535,,Linha,,2.0,2.5,1.2,2.4,5.0,,,,,,,,03,2021,03-2021,538170279
644,COSTURA DRIMA - 0302,N126100-00302,,Linha,,8.0,2.5,1.2,9.6,20.0,,,,,,,,03,2021,03-2021,9583558857
645,COSTURA DRIMA - 6079,N126100-06079,,Linha,,6.0,2.5,1.2,7.2,15.0,,,,,,,,03,2021,03-2021,2710979320
646,COSTURA DRIMA - 5995,N126100-05995,,Linha,,5.0,2.5,1.2,6.0,12.5,,,,,,,,03,2021,03-2021,7080031108
647,COSTURA DRIMA - 5916,N126100-05916,,Linha,,1.0,2.5,1.2,1.2,2.5,,,,,,,,03,2021,03-2021,3194117132
648,COSTURA DRIMA - 6080,N126100-06080,,Linha,,7.0,2.5,1.2,8.4,17.5,,,,,,,,03,2021,03-2021,2041953436
649,COSTURA DRIMA - 0034,N126100-00034,,Linha,,9.0,2.5,1.2,10.8,22.5,,,,,,,,03,2021,03-2021,5441437913
650,COSTURA DRIMA - 5842,N126100-05842,,Linha,,8.0,2.5,1.2,9.6,20.0,,,,,,,,03,2021,03-2021,8733934670
651,linha amigurumi- 2137 HORTÊNCIA,098901,,Linha,,0.0,13.5,8.5,0.0,0.0,,,,,,,,03,2021,03-2021,2817162195
652,linha amigurumi- 8176 OFF-WHITE,098902,,Linha,,0.0,13.5,8.5,0.0,0.0,,,,,,,,03,2021,03-2021,6682041192
653,linha amigurumi- 7625 CASTANHA,098903,,Linha,,1.0,13.5,8.5,8.5,13.5,1.0,0.0,12.9,12.9,0.0,,,03,2021,03-2021,6880813053
654,linha amigurumi- 7650 AMENDOA,098904,,Linha,,8.0,13.5,8.5,68.0,108.0,1.0,0.0,12.9,12.9,0.0,,,03,2021,03-2021,5889286717
655,linha amigurumi- 9534 UNICORNIO,098905,,Linha,,1.0,13.5,8.5,8.5,13.5,,,,,,,,03,2021,03-2021,2042505928
656,linha amigurumi- 5800 PISTACHE,098906,,Linha,,1.0,13.5,8.5,8.5,13.5,,,,,,,,03,2021,03-2021,5225593440
657,linha amigurumi- 8797 AÇO,098907,,Linha,,3.0,13.5,8.5,25.5,40.5,,,,,,,,03,2021,03-2021,5312585986
658,linha amigurumi- 7563,098908,,Linha,,1.0,13.5,8.5,8.5,13.5,,,,,,,,03,2021,03-2021,2555034251
659,linha amigurumi- 3528 CARMIM,098909,,Linha,,0.0,13.5,8.5,0.0,0.0,6.0,0.0,80.4,80.4,0.0,,,03,2021,03-2021,7121858256
660,linha amigurumi- 7569,098910,,Linha,,4.0,13.5,8.5,34.0,54.0,1.0,0.0,13.5,13.5,0.0,,,03,2021,03-2021,1553547735
661,linha amigurumi- 7220 TAMARA,098911,,Linha,,1.0,13.5,8.5,8.5,13.5,,,,,,,,03,2021,03-2021,5306726182
662,linha amigurumi- 1289,098912,,Linha,,0.0,13.5,8.5,0.0,0.0,,,,,,,,03,2021,03-2021,448377818
663,linha amigurumi- 3201,098913,,Linha,,0.0,13.5,8.5,0.0,0.0,,,,,,,,03,2021,03-2021,9396445562
664,linha amigurumi- 2194 TURQUESA,098914,,Linha,,6.0,13.5,8.5,51.0,81.0,,,,,,,,03,2021,03-2021,9232472540
665,linha amigurumi- 4146,098915,,Linha,,0.0,13.5,8.5,0.0,0.0,,,,,,,,03,2021,03-2021,9394688775
666,linha amigurumi- 3182 PITAYA,098916,,Linha,,1.0,13.5,9.0,9.0,13.5,,,,,,,,03,2021,03-2021,5958634317
667,linha amigurumi- 4448 TIJOLO,098917,,Linha,,2.0,13.5,8.5,17.0,27.0,,,,,,,,03,2021,03-2021,5613565888
668,linha amigurumi- 7030 MOSTARDA,098918,,Linha,,0.0,13.5,8.5,0.0,0.0,,,,,,,,03,2021,03-2021,5849551557
669,linha amigurumi- 3148 MACADÂMIA,098919,,Linha,,4.0,13.5,9.0,36.0,54.0,,,,,,,,03,2021,03-2021,3501248708
670,linha amigurumi- 7564,098920,,Linha,,3.0,13.5,8.5,25.5,40.5,1.0,0.1,12.8,12.8,0.0,,,03,2021,03-2021,1908280030
671,linha amigurumi- 8990 PRETO,098922,,Linha,,1.0,13.5,8.5,8.5,13.5,1.0,0.74,12.76,12.76,0.0,,,03,2021,03-2021,2231477648
672,linha amigurumi- 8001 BRANCO,098923,,Linha,,0.0,13.5,8.5,0.0,0.0,,,,,,,,03,2021,03-2021,5516173393
673,linha amigurumi- 1317,098924,,Linha,,5.0,13.5,9.0,45.0,67.5,,,,,,,,03,2021,03-2021,1765317822
674,linha amigurumi- 1112,098925,,Linha,,0.0,13.5,9.0,0.0,0.0,,,,,,,,03,2021,03-2021,2825152083
675,linha amigurumi- 7567,098926,,Linha,,8.0,13.5,8.5,68.0,108.0,,,,,,,,03,2021,03-2021,979726939
676,linha amigurumi- 8008 PEDREIRA,098927,,Linha,,0.0,13.5,8.5,0.0,0.0,,,,,,,,03,2021,03-2021,9800318129
677,linha amigurumi- 2829 AZUL BIC,098928,,Linha,,0.0,13.5,8.5,0.0,0.0,,,,,,,,03,2021,03-2021,220144830
678,linha amigurumi- 5669 TIFANY,098929,,Linha,,1.0,13.5,8.5,8.5,13.5,,,,,,,,03,2021,03-2021,4233880725
679,COSTURA DRIMA - PT,098930,,Linha,,-9.0,2.5,1.2,-10.8,-22.5,10.0,0.0,25.0,25.0,0.0,,,03,2021,03-2021,7174222608
680,COSTURA DRIMA - 5819,N126100-5819,,Linha,,1.0,2.5,1.2,1.2,2.5,,,,,,,,03,2021,03-2021,9141142790
681,COSTURA DRIMA - 5880,N126100-005880,,Linha,,0.0,2.0,1.11,0.0,0.0,,,,,,,,03,2021,03-2021,3495232672
682,LINHA DUNA- 3635,098932,,Linha,,9.0,12.5,7.5,67.5,112.5,,,,,,,,03,2021,03-2021,7121890233
683,LINHA DUNA- 5638,098933,,Linha,,8.0,12.5,7.5,60.0,100.0,1.0,0.0,12.5,12.5,0.0,,,03,2021,03-2021,5603331454
684,LINHA DUNA- 7738,098934,,Linha,,3.0,12.5,7.5,22.5,37.5,,,,,,,,03,2021,03-2021,1527246040
685,LINHA DUNA- 8990,098935,,Linha,,1.0,12.5,7.5,7.5,12.5,,,,,,,,03,2021,03-2021,2253253813
686,LINHA DUNA- 9900,098936,,Linha,,5.0,12.5,7.5,37.5,62.5,5.0,24.0,38.5,38.5,0.0,,,03,2021,03-2021,8016653140
687,LINHA DUNA- 5203,098937,,Linha,,2.0,12.5,7.5,15.0,25.0,,,,,,,,03,2021,03-2021,5440917951
688,LINHA DUNA- 1289,098938,,Linha,,1.0,12.5,7.5,7.5,12.5,,,,,,,,03,2021,03-2021,4560297604
689,LINHA DUNA- 8176,098939,,Linha,,0.0,11.9,7.5,0.0,0.0,,,,,,,,03,2021,03-2021,3989618629
690,LINHA DUNA- 3402,098940,,Linha,,0.0,11.9,7.5,0.0,0.0,,,,,,,,03,2021,03-2021,617754695
691,LINHA DUNA- 6399,098941,,Linha,,2.0,12.5,7.5,15.0,25.0,,,,,,,,03,2021,03-2021,5946766509
692,LINHA DUNA- 2194,098942,,Linha,,4.0,12.5,7.5,30.0,50.0,,,,,,,,03,2021,03-2021,5536913570
693,LINHA DUNA- 2829,098943,,Linha,,0.0,11.9,7.5,0.0,0.0,,,,,,,,03,2021,03-2021,4653934622
694,LINHA DUNA- 4456,098944,,Linha,,7.0,12.5,7.5,52.5,87.5,,,,,,,,03,2021,03-2021,625591995
695,LINHA DUNA- 7030,098945,,Linha,,9.0,12.5,7.5,67.5,112.5,,,,,,,,03,2021,03-2021,8558969708
696,LINHA DUNA- 6001,098946,,Linha,,3.0,12.5,7.5,22.5,37.5,,,,,,,,03,2021,03-2021,2332262388
697,LINHA DUNA- 8001,098947,,Linha,,0.0,12.5,7.9,0.0,0.0,,,,,,,,03,2021,03-2021,8999686739
698,LINHA DUNA- 6092,098948,,Linha,,7.0,12.5,7.9,55.3,87.5,,,,,,,,03,2021,03-2021,8771175655
699,LINHA DUNA- 2012,098949,,Linha,,0.0,12.5,7.5,0.0,0.0,,,,,,,,03,2021,03-2021,1686000480
700,LINHA DUNA- 5556,098950,,Linha,,0.0,12.5,7.5,0.0,0.0,,,,,,,,03,2021,03-2021,9133867741
701,LINHA DUNA- 7684,098951,,Linha,,1.0,12.5,7.5,7.5,12.5,,,,,,,,03,2021,03-2021,3870876353
702,LINHA DUNA- 7650,098952,,Linha,,2.0,12.5,7.5,15.0,25.0,,,,,,,,03,2021,03-2021,8361431692
703,COSTURA DRIMA - 5821,N126100-005821,,Linha,,7.0,2.5,1.2,8.4,17.5,1.0,0.0,2.5,2.5,0.0,,,03,2021,03-2021,3318965047
704,COSTURA DRIMA - 6086,N126100-006086,,Linha,,9.0,2.5,1.2,10.8,22.5,,,,,,,,03,2021,03-2021,5270559304
705,COSTURA DRIMA - 6025,N126100-006025,,Linha,,2.0,2.5,1.2,2.4,5.0,,,,,,,,03,2021,03-2021,8875701625
706,COSTURA DRIMA - 0099,N126100-0099,,Linha,,9.0,2.5,1.2,10.8,22.5,,,,,,,,03,2021,03-2021,2695742321
707,COSTURA DRIMA - 6088,N126100-006088,,Linha,,7.0,2.5,1.2,8.4,17.5,,,,,,,,03,2021,03-2021,5289012795
708,COSTURA DRIMA - 5915,N126100-005915,,Linha,,11.0,2.5,1.2,13.2,27.5,,,,,,,,03,2021,03-2021,3635115505
709,COSTURA DRIMA - 5903,N126100-005903,,Linha,,5.0,2.5,1.2,6.0,12.5,1.0,0.0,2.5,2.5,0.0,,,03,2021,03-2021,1018352970
710,COSTURA DRIMA - 6028,N126100-006028,,Linha,,10.0,2.5,1.2,12.0,25.0,,,,,,,,03,2021,03-2021,9776639828
711,COSTURA DRIMA - 0635,7100004,,Linha,,4.0,2.5,1.2,4.8,10.0,,,,,,,,03,2021,03-2021,6126183220
712,COSTURA DRIMA - 6101,N126100-006101,,Linha,,2.0,2.5,1.2,2.4,5.0,,,,,,,,03,2021,03-2021,9635671229
713,COSTURA DRIMA - 5922,N126100-005922,,Linha,,2.0,2.5,1.2,2.4,5.0,,,,,,,,03,2021,03-2021,7879362269
714,COSTURA DRIMA - 6100,N126100-006100,,Linha,,10.0,2.5,1.2,12.0,25.0,,,,,,,,03,2021,03-2021,3182257788
715,COSTURA DRIMA - 5910,N126100-005910,,Linha,,0.0,2.0,1.0,0.0,0.0,,,,,,,,03,2021,03-2021,22892548
716,COSTURA DRIMA - 0669,N126100-00669,,Linha,,4.0,2.5,1.2,4.8,10.0,,,,,,,,03,2021,03-2021,38730384
717,COSTURA DRIMA - 4969,N126100-004969,,Linha,,6.0,2.5,1.2,7.2,15.0,,,,,,,,03,2021,03-2021,3391801158
718,COSTURA DRIMA - 4968,N126100-004968,,Linha,,8.0,2.5,1.2,9.6,20.0,,,,,,,,03,2021,03-2021,4350912473
719,COSTURA DRIMA - 4935,N126100-004935,,Linha,,9.0,2.5,1.2,10.8,22.5,,,,,,,,03,2021,03-2021,6655061164
720,COSTURA DRIMA - 6099,N126100-006099,,Linha,,5.0,2.5,1.2,6.0,12.5,,,,,,,,03,2021,03-2021,9136071377
721,COSTURA DRIMA - 6098,N126100-006098,,Linha,,9.0,2.5,1.2,10.8,22.5,,,,,,,,03,2021,03-2021,8552762216
722,COSTURA DRIMA - 4960,N126100-004960,,Linha,,9.0,2.5,1.2,10.8,22.5,,,,,,,,03,2021,03-2021,2217399242
723,COSTURA DRIMA - 5914,N126100-005914,,Linha,,4.0,2.5,1.2,4.8,10.0,,,,,,,,03,2021,03-2021,6755656762
724,COSTURA DRIMA - 6095,N126100-006095,,Linha,,5.0,2.5,1.2,6.0,12.5,,,,,,,,03,2021,03-2021,5035115375
725,COSTURA DRIMA - 5342,N126100-005342,,Linha,,2.0,2.5,1.2,2.4,5.0,,,,,,,,03,2021,03-2021,9517806462
726,COSTURA DRIMA - 6096,N126100-006096,,Linha,,0.0,2.5,1.2,0.0,0.0,,,,,,,,03,2021,03-2021,6344888952
727,COSTURA DRIMA - 0396,N126100-00396,,Linha,,3.0,2.5,1.2,3.6,7.5,,,,,,,,03,2021,03-2021,1062336104
728,COSTURA DRIMA - 0752,N126100-00752,,Linha,,10.0,2.5,1.2,12.0,25.0,,,,,,,,03,2021,03-2021,6738886876
729,COSTURA DRIMA - 6089,N126100-006089,,Linha,,3.0,2.5,1.2,3.6,7.5,,,,,,,,03,2021,03-2021,5484940961
730,COSTURA DRIMA - 6090,N126100-006090,,Linha,,5.0,2.5,1.2,6.0,12.5,,,,,,,,03,2021,03-2021,7549336049
731,COSTURA DRIMA - 0416,N126100-00416,,Linha,,5.0,2.5,1.2,6.0,12.5,,,,,,,,03,2021,03-2021,3728277643
732,COSTURA DRIMA - 6091,N126100-006091,,Linha,,2.0,2.5,1.2,2.4,5.0,,,,,,,,03,2021,03-2021,7015798877
733,COSTURA DRIMA - 6092,N126100-006092,,Linha,,3.0,2.5,1.2,3.6,7.5,,,,,,,,03,2021,03-2021,9473615747
734,COSTURA DRIMA - 5828,N126100-005828,,Linha,,3.0,2.5,1.2,3.6,7.5,,,,,,,,03,2021,03-2021,8082720142
735,COSTURA DRIMA - 0907,N126100-00907,,Linha,,5.0,2.5,1.2,6.0,12.5,,,,,,,,03,2021,03-2021,3338707863
736,COSTURA DRIMA - 6094,N126100-006094,,Linha,,8.0,2.5,1.2,9.6,20.0,,,,,,,,03,2021,03-2021,4079674515
737,COSTURA DRIMA - 5878,N126100-005876,,Linha,,0.0,2.5,1.2,0.0,0.0,,,,,,,,03,2021,03-2021,8080838392
738,COSTURA DRIMA - 6097,N126100-006097,,Linha,,7.0,2.5,1.2,8.4,17.5,,,,,,,,03,2021,03-2021,6294581759
739,COSTURA DRIMA - 0227,N126100-00227,,Linha,,10.0,2.5,1.17,11.7,25.0,,,,,,,,03,2021,03-2021,9207502847
740,COSTURA DRIMA - 0476,N126100-00476,,Linha,,5.0,2.5,1.2,6.0,12.5,,,,,,,,03,2021,03-2021,467293071
741,COSTURA DRIMA - 0130,N126100-00100,,Linha,,6.0,2.5,1.2,7.2,15.0,,,,,,,,03,2021,03-2021,4474670983
742,COSTURA DRIMA - 5831,N126100-005831,,Linha,,2.0,2.5,1.2,2.4,5.0,,,,,,,,03,2021,03-2021,2712228861
743,COSTURA DRIMA - 5724,N126100-005724,,Linha,,3.0,2.5,1.2,3.6,7.5,,,,,,,,03,2021,03-2021,2480096505
744,COSTURA DRIMA - 0604,N126100-00604,,Linha,,2.0,2.5,1.2,2.4,5.0,,,,,,,,03,2021,03-2021,7303953699
745,COSTURA DRIMA - 6030,N126100-006030,,Linha,,5.0,2.5,1.2,6.0,12.5,1.0,0.0,2.5,2.5,0.0,,,03,2021,03-2021,4434004862
746,COSTURA DRIMA - 0245,N126100-00245,,Linha,,4.0,2.5,1.2,4.8,10.0,,,,,,,,03,2021,03-2021,4733084726
747,COSTURA DRIMA - 5899,N126100-005899,,Linha,,6.0,2.5,1.2,7.2,15.0,,,,,,,,03,2021,03-2021,8137088514
748,COSTURA DRIMA - 5926,N126100-005926,,Linha,,19.0,2.5,1.2,22.8,47.5,,,,,,,,03,2021,03-2021,5191469595
749,COSTURA DRIMA - 0350,N126100-00350,,Linha,,20.0,2.5,1.2,24.0,50.0,,,,,,,,03,2021,03-2021,6886335607
750,COSTURA DRIMA - 6000,N126100-00600,,Linha,,9.0,2.5,1.2,10.8,22.5,,,,,,,,03,2021,03-2021,4025761266
751,COSTURA DRIMA - 0017,N126100-0017,,Linha,,10.0,2.5,1.2,12.0,25.0,,,,,,,,03,2021,03-2021,8038431632
752,COSTURA DRIMA - 0291,N126100-00291,,Linha,,11.0,2.5,1.2,13.2,27.5,,,,,,,,03,2021,03-2021,4023021286
753,COSTURA DRIMA - 5886,N126100-005886,,Linha,,6.0,2.5,1.2,7.2,15.0,,,,,,,,03,2021,03-2021,4340564832
754,COSTURA DRIMA - 5077,N126100-005077,,Linha,,6.0,2.5,1.2,7.2,15.0,,,,,,,,03,2021,03-2021,8149706779
755,COSTURA DRIMA - 0294,N126100-00294,,Linha,,0.0,2.5,1.2,0.0,0.0,,,,,,,,03,2021,03-2021,3935818065
756,COSTURA DRIMA - 6007,N126100-006007,,Linha,,3.0,2.5,1.2,3.6,7.5,,,,,,,,03,2021,03-2021,4627429903
757,COSTURA DRIMA - 5883,N126100-005883,,Linha,,11.0,2.5,1.2,13.2,27.5,,,,,,,,03,2021,03-2021,3617684240
758,COSTURA DRIMA - 5896,N126100-005896,,Linha,,6.0,2.5,1.2,7.2,15.0,,,,,,,,03,2021,03-2021,6308849555
759,COSTURA DRIMA - 5836,N126100-005836,,Linha,,8.0,2.5,1.2,9.6,20.0,,,,,,,,03,2021,03-2021,2688378596
760,COSTURA DRIMA - 0285,N126100-00285,,Linha,,5.0,2.5,1.2,6.0,12.5,,,,,,,,03,2021,03-2021,2171075698
761,COSTURA DRIMA - 0287,N126100-00287,,Linha,,3.0,2.5,1.2,3.6,7.5,,,,,,,,03,2021,03-2021,7588670219
762,COSTURA DRIMA - 0270,N126100-00270,,Linha,,7.0,2.5,1.2,8.4,17.5,,,,,,,,03,2021,03-2021,3091312077
763,COSTURA DRIMA - 0272,N126100-00272,,Linha,,1.0,2.5,1.2,1.2,2.5,,,,,,,,03,2021,03-2021,7693608248
764,COSTURA DRIMA - 0407,N126100-00407,,Linha,,8.0,2.5,1.2,9.6,20.0,,,,,,,,03,2021,03-2021,2723995898
765,COSTURA DRIMA - 0708,N126100-00708,,Linha,,8.0,2.5,1.2,9.6,20.0,,,,,,,,03,2021,03-2021,8653956373
766,COSTURA DRIMA - 0449,N126100-00449,,Linha,,7.0,2.5,1.2,8.4,17.5,,,,,,,,03,2021,03-2021,9814204857
767,COSTURA DRIMA - 6105,N126100-006105,,Linha,,1.0,2.5,1.2,1.2,2.5,,,,,,,,03,2021,03-2021,5098788241
768,COSTURA DRIMA - 6107,N126100-006107,,Linha,,0.0,2.5,1.2,0.0,0.0,,,,,,,,03,2021,03-2021,4436518979
769,COSTURA DRIMA - 6106,N126100-006106,,Linha,,5.0,2.5,1.2,6.0,12.5,1.0,0.0,2.5,2.5,0.0,,,03,2021,03-2021,2165742849
770,COSTURA DRIMA - 6045,N126100-006045,,Linha,,0.0,2.5,1.2,0.0,0.0,,,,,,,,03,2021,03-2021,3430255860
771,COSTURA DRIMA - 5838,N126100-005838,,Linha,,15.0,2.5,1.2,18.0,37.5,,,,,,,,03,2021,03-2021,3856288968
772,COSTURA DRIMA - 5837,N126100-005837,,Linha,,7.0,2.5,1.2,8.4,17.5,,,,,,,,03,2021,03-2021,6254886970
773,CX SEXTAVADA TAMPA SAPATO 15X15X6,098953,,MDF,,28.0,5.5,2.9,81.2,154.0,,,,,,,,03,2021,03-2021,3289686207
774,CX TAMPA SAPATO 13X13X7,098954,,MDF,,14.0,4.5,2.15,30.1,63.0,1.0,0.0,4.5,4.5,0.0,,,03,2021,03-2021,9490171201
775,MOLDURA LASER OVAL ARABESCO 3MM 30X22,098955,,MDF,,7.0,12.0,6.0,42.0,84.0,,,,,,,,03,2021,03-2021,3939247181
776,MALETA C/ ALÇA E FECHO 21X15X6,098957,,MDF,,1.0,21.0,10.55,10.55,21.0,,,,,,,,03,2021,03-2021,8681413097
777,PORTA CAPSULA 5 GAV C/ VIDRO ,098958,,MDF,,0.0,64.0,31.9,0.0,0.0,,,,,,,,03,2021,03-2021,8738222197
778,CX TAMPA SAPATO 15X15X5 VAZADA LASER SINO DE NATAL,098959,,MDF,,1.0,7.6,3.8,3.8,7.6,,,,,,,,03,2021,03-2021,5092467651
779,CX TAMPA SAPATO 15X15X5 VAZADA LASER BONECO DE NEVE / PAPAI NOEL,098960,,MDF,,1.0,17.0,8.5,8.5,17.0,,,,,,,,03,2021,03-2021,4932179826
780,EXPOSITOR DA BARBIE 8 DIV 59X42X7,098961,,MDF,,1.0,65.0,33.0,33.0,65.0,,,,,,,,03,2021,03-2021,2986291952
781,"PORTA RETRATO LASERURSO DE COROA 28X6X23,5",098962,,MDF,,1.0,15.0,7.9,7.9,15.0,,,,,,,,03,2021,03-2021,3930189419
782,PLACA CASAMENTO LASER LISA C/ CABO LÁ VEM A NOIVA !!,098963,,MDF,,2.0,12.0,5.25,10.5,24.0,,,,,,,,03,2021,03-2021,4603120794
783,"TRIO DE CSIXA REDONDA BOLO FAKE 31X8/26X8/16,5X8",098964,,MDF,,1.0,35.0,17.9,17.9,35.0,,,,,,,,03,2021,03-2021,1290146534
784,PORTA CLIPS 8X8X7,098965,,MDF,,30.0,2.0,1.0,30.0,60.0,,,,,,,,03,2021,03-2021,1432030628
785,CUPULA LASER PASSA FITA 21X21X17,098966,,MDF,,1.0,15.0,7.5,7.5,15.0,,,,,,,,03,2021,03-2021,2193346103
786,PORTA GUARDANAPO LASER COROA ,098967,,MDF,,10.0,5.0,2.5,25.0,50.0,,,,,,,,03,2021,03-2021,6226452158
