,Descrição,Código,Fornecedor,Categoria,Unidade,Estoque Atual,Preço de Venda,Custo Unitário,Custo Total,Preço Total,Quant.Vendas,Descontos,Valor Pago,Total Vendas,Comissão,NCM,CEST,Mês,Ano,Mês/Ano,insertion_id
1253,"AGULHA TRICÔ PLÁSTICO 4,5 35CM",099450,,agulhas,,0.0,7.0,3.5,0.0,0.0,,,,,,,,07,2020,07-2020,4038600270
1254,"AGULHA TRICÔ PLÁSTICO 2,5 35CM",099451,,agulhas,,12.0,8.5,6.0,72.0,102.0,,,,,,,,07,2020,07-2020,1130655938
1255,"AGULHA TRICÔ PLÁSTICO 3,0 35CM",099452,,agulhas,,2.0,8.5,6.0,12.0,17.0,1.0,1.5,7.0,7.0,0.0,,,07,2020,07-2020,4298974517
1256,"AGULHA TRICÔ PLÁSTICO 4,0 35CM",099453,,agulhas,,11.0,8.5,6.0,66.0,93.5,,,,,,,,07,2020,07-2020,913380132
1257,"AGULHA TRICÔ PLÁSTICO 6,0 35CM",099454,,agulhas,,11.0,7.5,3.5,38.5,82.5,,,,,,,,07,2020,07-2020,6774969836
1258,AGULHA TRICÔ PLÁSTICO 9  35CM,099455,,agulhas,,5.0,8.5,6.0,30.0,42.5,,,,,,,,07,2020,07-2020,4378196374
1259,AGULHA TRICÔ PLÁSTICO  10  40CM,099457,,agulhas,,12.0,8.5,4.0,48.0,102.0,,,,,,,,07,2020,07-2020,2409207442
1260,"AGULHA TRICÔ PLÁSTICO 5,0 25CM",099458,,agulhas,,1.0,8.5,6.0,6.0,8.5,,,,,,,,07,2020,07-2020,706552475
1261,"AGULHA TRICÔ PLÁSTICO 4,0 25CM",099459,,agulhas,,5.0,8.5,6.0,30.0,42.5,,,,,,,,07,2020,07-2020,3934936871
1262,"AGULHA TRICÔ PLÁSTICO 4,5 25CM",099460,,agulhas,,7.0,8.5,6.0,42.0,59.5,,,,,,,,07,2020,07-2020,3633782307
1263,"AGULHA TRICÔ PLÁSTICO 5,5 25CM",099461,,agulhas,,2.0,8.5,6.0,12.0,17.0,,,,,,,,07,2020,07-2020,6192003344
1264,AGULHA TRICÔ PLÁSTICO 18  40CM,099462,,agulhas,,5.0,10.0,7.0,35.0,50.0,,,,,,,,07,2020,07-2020,4756924469
1265,AGULHA TRICÔ PLÁSTICO 20 40CM,099463,,agulhas,,3.0,10.0,7.0,21.0,30.0,,,,,,,,07,2020,07-2020,1556389806
1266,AGULHA TRICÔ PLÁSTICO 7 35CM,099464,,agulhas,,11.0,8.5,6.0,66.0,93.5,,,,,,,,07,2020,07-2020,2190527369
1267,"AGULHA TRICÔ PLÁSTICO 3,0  35CM",099465,,agulhas,,28.0,8.5,5.5,154.0,238.0,,,,,,,,07,2020,07-2020,7343821792
1268,"AGULHA TRICÔ PLÁSTICO 9,0 35CM",099466,,agulhas,,6.0,8.5,6.0,36.0,51.0,2.0,1.5,15.5,15.5,0.0,,,07,2020,07-2020,4467624118
1269,"AGULHA TRICÔ PLÁSTICO 6,5 35CM",099467,,agulhas,,11.0,8.5,6.0,66.0,93.5,,,,,,,,07,2020,07-2020,8317178485
1270,"AGULHA TRICÔ PLÁSTICO 5,5 35CM",099468,,agulhas,,-2.0,8.5,6.0,-12.0,-17.0,,,,,,,,07,2020,07-2020,4470098020
1271,"AGULHA TRICÔ PLÁSTICO 5,0 35CM",099469,,agulhas,,9.0,8.5,5.5,49.5,76.5,,,,,,,,07,2020,07-2020,5966670836
1272,"AGULHA TRICÔ PLÁSTICO 4,5 35CM",099470,,agulhas,,12.0,8.5,5.5,66.0,102.0,,,,,,,,07,2020,07-2020,5213437892
1273,"AGULHA TRICÔ PLÁSTICO 4,0 35CM",099471,,agulhas,,5.0,8.5,5.5,27.5,42.5,,,,,,,,07,2020,07-2020,6094690177
1274,"AGULHA TRICÔ PLÁSTICO 3,5 35CM",099472,,agulhas,,24.0,8.5,5.5,132.0,204.0,1.0,0.0,7.0,7.0,0.0,,,07,2020,07-2020,6052141031
1275,"AGULHA TRICÔ PLÁSTICO 2,5 35CM",099473,,agulhas,,1.0,8.5,6.0,6.0,8.5,,,,,,,,07,2020,07-2020,1922779953
1276,"AGULHA TRICÔ PLÁSTICO 3,5 25CM",099474,,agulhas,,9.0,8.5,6.0,54.0,76.5,,,,,,,,07,2020,07-2020,2798265367
1277,"AGULHA TRICÔ PLÁSTICO 4,0 25CM",099475,,agulhas,,12.0,8.5,6.0,72.0,102.0,,,,,,,,07,2020,07-2020,3104573937
1278,"AGULHA TRICÔ PLÁSTICO 4,5 25CM",099476,,agulhas,,11.0,8.5,6.0,66.0,93.5,,,,,,,,07,2020,07-2020,4013287143
1279,AGULHA TRICÔ PLÁSTICO 12 25CM,099477,,agulhas,,2.0,8.5,6.0,12.0,17.0,,,,,,,,07,2020,07-2020,6587664330
1280,AGULHA TRICÔ PLÁSTICO 10 25CM,099478,,agulhas,,2.0,8.5,6.0,12.0,17.0,,,,,,,,07,2020,07-2020,8194194980
1281,AGULHA TRICÔ PLÁSTICO 7 25CM,099479,,agulhas,,8.0,8.5,6.0,48.0,68.0,,,,,,,,07,2020,07-2020,9315826308
1282,"AGULHA TRICÔ PLÁSTICO 3,0M 25CM",099480,,agulhas,,7.0,8.5,6.0,42.0,59.5,,,,,,,,07,2020,07-2020,1842608254
1283,LINHA ANNE 250M 3581 VERMELHO ,099481,,Linha,,6.0,12.0,7.0,42.0,72.0,,,,,,,,07,2020,07-2020,471446367
1284,LINHA ANNE 250M 20 CRU ,099483,,Linha,,3.0,12.0,7.0,21.0,36.0,,,,,,,,07,2020,07-2020,5060199080
1285,LINHA ANNE 250M 3227  ROSA ANTIGO ,099484,,Linha,,0.0,12.0,7.0,0.0,0.0,1.0,1.0,9.5,9.5,0.0,,,07,2020,07-2020,662265485
1286,LINHA ANNE 250M NAT 8176,099485,,Linha,,3.0,12.0,7.0,21.0,36.0,,,,,,,,07,2020,07-2020,384802192
1287,LINHA ANNE 250M 8001 BRANCO ,099486,,Linha,,0.0,12.0,7.0,0.0,0.0,2.0,1.0,20.0,20.0,0.0,,,07,2020,07-2020,3542078728
1288,LINHA ANNE 250M 7684 PORCELANA,099488,,Linha,,3.0,12.0,7.0,21.0,36.0,,,,,,,,07,2020,07-2020,6317486042
1289,LINHA ANNE 500  8001 BRANCO,099489,,Linha,,8.0,17.5,12.0,96.0,140.0,,,,,,,,07,2020,07-2020,2078954070
1290,LINHA ANNE 500 8176 OFF WHITE,099490,,Linha,,0.0,17.5,11.0,0.0,0.0,1.0,0.0,14.5,14.5,0.0,,,07,2020,07-2020,7761310715
1291,LINHA ANNE 500 0020 NATURAL,099491,,Linha,,2.0,17.5,10.0,20.0,35.0,,,,,,,,07,2020,07-2020,3693898938
1292,LINHA ANNE 500 7684 PORCELANA,099492,,Linha,,1.0,17.5,11.0,11.0,17.5,1.0,0.0,13.5,13.5,0.0,,,07,2020,07-2020,866257853
1293,LINHA ANNE 500 AMÊNDOA,099493,,Linha,,0.0,16.5,11.0,0.0,0.0,4.0,0.0,58.0,58.0,0.0,,,07,2020,07-2020,610560903
1294,LINHA ANNE 500 1074 CREME,099494,,Linha,,2.0,17.5,10.0,20.0,35.0,,,,,,,,07,2020,07-2020,2570399386
1295,LINHA ANNE 500 1112,099495,,Linha,,0.0,15.5,10.0,0.0,0.0,,,,,,,,07,2020,07-2020,6368515461
1296,LINHA ANNE 500 1198 MANTEGA,099496,,Linha,,1.0,17.5,10.0,10.0,17.5,2.0,0.0,29.0,29.0,0.0,,,07,2020,07-2020,319489955
1297,LINHA ANNE 500 1289 CANÁRIO,099497,,Linha,,5.0,17.5,10.0,50.0,87.5,,,,,,,,07,2020,07-2020,4284290233
1298,LINHA ANNE 500 7030 MOSTARDA,099498,,Linha,,0.0,17.5,10.0,0.0,0.0,4.0,0.19,57.81,57.81,0.0,,,07,2020,07-2020,754164308
1299,LINHA ANNE 500 4156 CENOURA,099499,,Linha,,3.0,17.5,11.0,33.0,52.5,,,,,,,,07,2020,07-2020,75384879
1300,LINHA ANNE 500 4456 LARANJA,099500,,Linha,,1.0,17.5,10.0,10.0,17.5,,,,,,,,07,2020,07-2020,5843193941
1301,LINHA ANNE 500 7529 TERRACOTA,099501,,Linha,,1.0,17.5,11.0,11.0,17.5,2.0,0.0,29.0,29.0,0.0,,,07,2020,07-2020,3825730913
1302,LINHA ANNE 500 4445 TANGERINA,099502,,Linha,,-1.0,17.5,10.0,-10.0,-17.5,,,,,,,,07,2020,07-2020,1241663686
1303,LINHA ANNE 500 3583 CEREJA,099503,,Linha,,0.0,17.5,10.0,0.0,0.0,,,,,,,,07,2020,07-2020,3792232181
1304,LINHA ANNE 500 3581 PIMENTA,099504,,Linha,,2.0,17.5,11.0,22.0,35.0,1.0,0.0,14.5,14.5,0.0,,,07,2020,07-2020,7149613292
1305,LINHA ANNE 500 3526 ROSA CANDY,099505,,Linha,,1.0,17.5,11.0,11.0,17.5,,,,,,,,07,2020,07-2020,4623238062
1306,LINHA ANNE 500 3227 ROSA ANTIGO,099506,,Linha,,0.0,17.5,10.0,0.0,0.0,2.0,0.0,29.0,29.0,0.0,,,07,2020,07-2020,199918105
1307,LINHA ANNE 500 3131 CHICLETE,099507,,Linha,,6.0,17.5,11.0,66.0,105.0,,,,,,,,07,2020,07-2020,5348033272
1308,LINHA ANNE 500 6085 BALÉ,099508,,Linha,,0.0,17.5,10.0,0.0,0.0,,,,,,,,07,2020,07-2020,6879497665
1309,LINHA ANNE 500 3182 PITAYA,099509,,Linha,,1.0,17.5,11.0,11.0,17.5,,,,,,,,07,2020,07-2020,8239492656
1310,LINHA ANNE 500 6201 AMETISTA,099510,,Linha,,3.0,17.5,11.0,33.0,52.5,,,,,,,,07,2020,07-2020,7657675477
1311,LINHA ANNE 500 6313 AMORA,099511,,Linha,,3.0,17.5,11.0,33.0,52.5,,,,,,,,07,2020,07-2020,3120205704
1312,LINHA ANNE 500 6116 ROSA CHOQUE,099512,,Linha,,5.0,17.5,11.0,55.0,87.5,,,,,,,,07,2020,07-2020,5018189160
1313,LINHA ANNE 500 6133 PINK,099513,,Linha,,0.0,17.5,10.0,0.0,0.0,1.0,0.0,13.5,13.5,0.0,,,07,2020,07-2020,3286194371
1314,LINHA ANNE 500 6614 ALFAZEMA,099514,,Linha,,3.0,17.5,11.0,33.0,52.5,,,,,,,,07,2020,07-2020,5826471035
1315,LINHA ANNE 500 3301 BLUSH,099515,,Linha,,2.0,17.5,10.0,20.0,35.0,,,,,,,,07,2020,07-2020,3215262655
1316,LINHA ANNE 500 3334 TULIPA,099516,,Linha,,0.0,17.5,11.0,0.0,0.0,1.0,0.0,14.5,14.5,0.0,,,07,2020,07-2020,659774927
1317,LINHA ANNE 500 4514 PESSEGO,099517,,Linha,,0.0,17.5,10.0,0.0,0.0,,,,,,,,07,2020,07-2020,1419552861
1318,LINHA ANNE 500 9284 BAILARINA,099518,,Linha,,1.0,17.5,11.0,11.0,17.5,,,,,,,,07,2020,07-2020,2478644289
1319,LINHA ANNE 500 9202 GOIABA,099519,,Linha,,1.0,17.5,11.0,11.0,17.5,,,,,,,,07,2020,07-2020,6997782569
1320,LINHA ANNE 500 7382 CHOCOLATE,099520,,Linha,,0.0,17.5,10.5,0.0,0.0,,,,,,,,07,2020,07-2020,2608539941
1321,LINHA ANNE 500 2856 ANIL PROFUNDO,099521,,Linha,,2.0,17.5,11.0,22.0,35.0,,,,,,,,07,2020,07-2020,9098542326
1322,LINHA ANNE 500 2470  ENSEADA ,099522,,Linha,,1.0,17.5,10.0,10.0,17.5,2.0,0.0,29.0,29.0,0.0,,,07,2020,07-2020,5876657470
1323,LINHA ANNE 500 2151 CÉU,099523,,Linha,,0.0,17.5,9.7,0.0,0.0,,,,,,,,07,2020,07-2020,631508498
1324,LINHA ANNE 500 2137 HORTÊNCIA,099524,,Linha,,1.0,17.5,10.0,10.0,17.5,,,,,,,,07,2020,07-2020,7945464711
1325,LINHA ANNE 500 5487 LIMONADA,099525,,Linha,,3.0,17.5,11.0,33.0,52.5,,,,,,,,07,2020,07-2020,5913835885
1326,LINHA ANNE 500 2676 ,099526,,Linha,,1.0,17.5,11.0,11.0,17.5,,,,,,,,07,2020,07-2020,1958510322
1327,LINHA ANNE 500 5791 ,099527,,Linha,,1.0,17.5,11.0,11.0,17.5,,,,,,,,07,2020,07-2020,600004677
1328,LINHA ANNE 500 5800 PISTACHE,099528,,Linha,,2.0,17.5,11.0,22.0,35.0,1.0,0.0,13.5,13.5,0.0,,,07,2020,07-2020,312740035
1329,LINHA ANNE 500 5203 GRENERY,099529,,Linha,,0.0,17.5,10.0,0.0,0.0,1.0,0.0,14.5,14.5,0.0,,,07,2020,07-2020,1836939140
1330,LINHA ANNE 500 9440 QUARTZO VERDE,099530,,Linha,,1.0,17.5,11.0,11.0,17.5,1.0,0.0,14.5,14.5,0.0,,,07,2020,07-2020,7457686474
1331,LINHA ANNE 500 5606 MILITAR,099531,,Linha,,1.0,17.5,11.0,11.0,17.5,,,,,,,,07,2020,07-2020,6217486858
1332,LINHA ANNE 500 9113 CASCATA,099532,,Linha,,0.0,17.5,11.0,0.0,0.0,,,,,,,,07,2020,07-2020,466697441
1333,LINHA ANNE 500 5767 BANDEIRA,099533,,Linha,,15.0,17.5,11.0,165.0,262.5,,,,,,,,07,2020,07-2020,8283476377
1334,LINHA ANNE 500 5398 MUSGO,099534,,Linha,,0.0,17.5,10.0,0.0,0.0,,,,,,,,07,2020,07-2020,5633242689
1335,CAMILA FASHION 500  0012,099535,,Linha,,0.0,20.0,12.0,0.0,0.0,,,,,,,,07,2020,07-2020,1493632784
1336,CAMILA FASHION 500  0062,099536,,Linha,,3.0,20.0,13.5,40.5,60.0,1.0,0.68,15.82,15.82,0.0,,,07,2020,07-2020,5170113505
1337,fora da tabela,099537,,Linha,,0.0,15.5,10.3,0.0,0.0,,,,,,,,07,2020,07-2020,854929490
1338,CAMILA FASHION 500  0054,099538,,Linha,,4.0,20.0,13.5,54.0,80.0,,,,,,,,07,2020,07-2020,4296020751
1339,CAMILA FASHION 500  1179,099539,,Linha,,8.0,20.0,13.5,108.0,160.0,,,,,,,,07,2020,07-2020,6189458154
1340,CAMILA FASHION 500  0063,099540,,Linha,,2.0,20.0,13.5,27.0,40.0,,,,,,,,07,2020,07-2020,4078206738
1341,CAMILA FASHION 500  BRANCO,099541,,Linha,,0.0,20.0,13.5,0.0,0.0,1.0,0.0,16.5,16.5,0.0,,,07,2020,07-2020,2262756438
1342,CAMILA FASHION 500  CRU,099542,,Linha,,2.0,20.0,13.5,27.0,40.0,,,,,,,,07,2020,07-2020,66050929
1343,CAMILA FASHION 500  0275,099543,,Linha,,6.0,20.0,13.5,81.0,120.0,,,,,,,,07,2020,07-2020,16212036
1344,CAMILA FASHION 500  0885,099544,,Linha,,6.0,20.0,12.0,72.0,120.0,,,,,,,,07,2020,07-2020,5601139961
1345,CAMILA FASHION 500  0368,099545,,Linha,,6.0,20.0,13.5,81.0,120.0,,,,,,,,07,2020,07-2020,3079433917
1346,CAMILA FASHION 500  0105,099546,,Linha,,6.0,20.0,13.5,81.0,120.0,,,,,,,,07,2020,07-2020,4979155497
1347,CAMILA FASHION 500  0332,099547,,Linha,,1.0,20.0,13.5,13.5,20.0,,,,,,,,07,2020,07-2020,4184785129
1348,CAMILA FASHION 500  0304,099548,,Linha,,6.0,20.0,13.5,81.0,120.0,,,,,,,,07,2020,07-2020,8671060290
1349,CAMILA FASHION 500  0302,099549,,Linha,,3.0,20.0,13.5,40.5,60.0,,,,,,,,07,2020,07-2020,2035345975
1350,CAMILA FASHION 500  0291,099550,,Linha,,6.0,20.0,14.0,84.0,120.0,,,,,,,,07,2020,07-2020,2975292668
1351,CAMILA FASHION 500  0046,099551,,Linha,,2.0,20.0,13.5,27.0,40.0,1.0,0.0,16.5,16.5,0.0,,,07,2020,07-2020,6604514315
1352,CAMILA FASHION 500  0385,099552,,Linha,,3.0,20.0,13.5,40.5,60.0,,,,,,,,07,2020,07-2020,2467256834
1353,CAMILA FASHION 500  0288,099553,,Linha,,3.0,20.0,13.5,40.5,60.0,,,,,,,,07,2020,07-2020,9987272325
1354,CAMILA FASHION 500  PRETO,099554,,Linha,,4.0,20.0,13.5,54.0,80.0,,,,,,,,07,2020,07-2020,7122161894
1355,CAMILA FASHION 500  1363,099555,,Linha,,1.0,20.0,13.5,13.5,20.0,,,,,,,,07,2020,07-2020,2992101475
1356,CAMILA FASHION 500  0104,099556,,Linha,,3.0,20.0,13.5,40.5,60.0,,,,,,,,07,2020,07-2020,8848628964
1357,CAMILA FASHION 500  0110,099557,,Linha,,6.0,20.0,12.0,72.0,120.0,,,,,,,,07,2020,07-2020,4221347316
1358,CAMILA FASHION 500  1366,099558,,Linha,,4.0,20.0,13.5,54.0,80.0,,,,,,,,07,2020,07-2020,9387364597
1359,CAMILA FASHION 500  0097,099559,,Linha,,5.0,20.0,13.5,67.5,100.0,,,,,,,,07,2020,07-2020,6205349173
1360,CAMILA FASHION 500  0972,099560,,Linha,,5.0,20.0,13.5,67.5,100.0,,,,,,,,07,2020,07-2020,2353106312
1361,CAMILA FASHION 500  1175,099561,,Linha,,6.0,20.0,13.5,81.0,120.0,,,,,,,,07,2020,07-2020,7528512697
1362,CAMILA FASHION 500  0130,099562,,Linha,,6.0,20.0,12.0,72.0,120.0,,,,,,,,07,2020,07-2020,6590207780
1363,CAMILA FASHION 500  0187,099563,,Linha,,2.0,20.0,13.5,27.0,40.0,,,,,,,,07,2020,07-2020,5490816100
1364,CAMILA FASHION 500  1092,099564,,Linha,,5.0,20.0,13.5,67.5,100.0,,,,,,,,07,2020,07-2020,6589655273
1365,CAMILA FASHION 500  1177,099565,,Linha,,4.0,20.0,13.5,54.0,80.0,,,,,,,,07,2020,07-2020,7626667203
1366,CAMILA FASHION 500  3026,099566,,Linha,,2.0,20.0,13.5,27.0,40.0,,,,,,,,07,2020,07-2020,8235128467
1367,CAMILA FASHION 500  1171,099567,,Linha,,1.0,20.0,13.5,13.5,20.0,,,,,,,,07,2020,07-2020,5064284825
1368,CAMILA FASHION 500  0255,099568,,Linha,,3.0,20.0,13.5,40.5,60.0,1.0,0.39,16.11,16.11,0.0,,,07,2020,07-2020,5157588005
1369,CAMILA FASHION 500  0269,099569,,Linha,,6.0,20.0,12.0,72.0,120.0,,,,,,,,07,2020,07-2020,674252994
1370,CAMILA FASHION 500  0835,099570,,Linha,,6.0,20.0,12.0,72.0,120.0,,,,,,,,07,2020,07-2020,3883161194
1371,CAMILA FASHION 500  1181,099571,,Linha,,7.0,20.0,13.5,94.5,140.0,,,,,,,,07,2020,07-2020,9283680191
1372,CAMILA FASHION 500  0253,099572,,Linha,,2.0,20.0,13.5,27.0,40.0,,,,,,,,07,2020,07-2020,9974561564
1373,CAMILA FASHION 500  3023,099573,,Linha,,2.0,20.0,13.5,27.0,40.0,,,,,,,,07,2020,07-2020,1347675156
1374,LINHA ANNE 500 9016  ZEBRA,099574,,Linha,,5.0,17.5,11.0,55.0,87.5,,,,,,,,07,2020,07-2020,8965907605
1375,LÃ DUAL 4970,099575,,LÃ,,5.0,45.0,25.0,125.0,225.0,,,,,,,,07,2020,07-2020,1257737201
1376,LÃ DUAL 608,099576,,LÃ,,2.0,45.0,25.0,50.0,90.0,,,,,,,,07,2020,07-2020,6776619150
1377,LÃ ISTAMBUL 358 MARROM,099577,,LÃ,,12.0,27.0,16.0,192.0,324.0,,,,,,,,07,2020,07-2020,2581199896
1378,LÃ ISTAMBUL PRETA,099578,,LÃ,,0.0,27.0,16.0,0.0,0.0,,,,,,,,07,2020,07-2020,5478569288
1379,LÃ ISTAMBUL 373 BRANCO,099579,,LÃ,,5.0,27.0,16.0,80.0,135.0,,,,,,,,07,2020,07-2020,2899472177
1380,LÃ MAJESTOSO PRETA,099580,,LÃ,,0.0,22.0,12.0,0.0,0.0,1.0,0.0,20.0,20.0,0.0,,,07,2020,07-2020,2607910435
1381,LÃ MAJESTOSO MARROM,099581,,LÃ,,3.0,22.0,12.0,36.0,66.0,,,,,,,,07,2020,07-2020,2546297801
1382,GORRO KIDS 8602 ROSA,099582,,LÃ,,0.0,35.0,20.0,0.0,0.0,1.0,0.3,34.7,34.7,0.0,,,07,2020,07-2020,8553502420
1383,GORRO KIDS ONÇA,099583,,LÃ,,0.0,35.0,20.0,0.0,0.0,,,,,,,,07,2020,07-2020,9365846825
1384,LÃ URBANO -8990 PRETA,099584,,LÃ,,10.0,18.9,12.49,124.9,189.0,,,,,,,,07,2020,07-2020,1689378367
1385,LÃ URBANO -7684 CRU,099585,,LÃ,,10.0,18.9,12.49,124.9,189.0,,,,,,,,07,2020,07-2020,9418568873
1386,LÃ URBANO -2581 MARINHO,099586,,LÃ,,2.0,18.9,12.49,24.98,37.8,,,,,,,,07,2020,07-2020,6459133966
1387,LÃ URBANO NATURAL,099587,,LÃ,,0.0,16.0,9.5,0.0,0.0,,,,,,,,07,2020,07-2020,3828709447
1388,LÃ URBANO -5059 CINZA,099588,,LÃ,,5.0,18.9,12.49,62.45,94.5,,,,,,,,07,2020,07-2020,3217930024
1389,LÃ URBANO ROSA ANTIGO,099589,,LÃ,,0.0,16.0,9.5,0.0,0.0,,,,,,,,07,2020,07-2020,7390972360
1390,LÃ URBANO - AZUL PETROLEO,099590,,LÃ,,3.0,18.9,12.49,37.47,56.7,,,,,,,,07,2020,07-2020,7096202810
1391,LÃ NÓRDIC  AZUL MARINHO,099591,,LÃ,,3.0,30.0,20.0,60.0,90.0,,,,,,,,07,2020,07-2020,3896105911
1392,LÃ MAGNUM CRU,099592,,LÃ,,1.0,30.0,20.0,20.0,30.0,,,,,,,,07,2020,07-2020,2849574771
1393,LÃ MAGNUM MARROM,099593,,LÃ,,3.0,30.0,20.0,60.0,90.0,,,,,,,,07,2020,07-2020,3555043342
1394,LÃ MAGICPULL -8642,099594,,LÃ,,15.0,38.0,25.0,375.0,570.0,,,,,,,,07,2020,07-2020,2707343010
1395,LÃ MAGICPULL -8654,099595,,LÃ,,0.0,38.0,19.0,0.0,0.0,,,,,,,,07,2020,07-2020,4835709736
1396,LÃ FASTPULL 8637,099596,,LÃ,,0.0,30.0,19.0,0.0,0.0,,,,,,,,07,2020,07-2020,31381169
1397,LÃ FASTPULL 8635,099597,,LÃ,,4.0,30.0,19.0,76.0,120.0,,,,,,,,07,2020,07-2020,7692275511
1398,LÃ COLORPULL 8664,099598,,LÃ,,1.0,30.0,19.0,19.0,30.0,,,,,,,,07,2020,07-2020,4039631236
1399,LÃ COLORPULL 8663,099599,,LÃ,,0.0,30.0,19.0,0.0,0.0,,,,,,,,07,2020,07-2020,2377888002
1400,LÃ COLORPUL 8666,099600,,LÃ,,0.0,30.0,19.0,0.0,0.0,,,,,,,,07,2020,07-2020,6301072693
1401,LÃ LOLLIPULL 8726,099601,,LÃ,,0.0,17.8,11.0,0.0,0.0,,,,,,,,07,2020,07-2020,919420871
1402,LÃ LOLLIPULL 4707,099603,,LÃ,,9.0,17.9,11.0,99.0,161.1,,,,,,,,07,2020,07-2020,7991410243
1403,LÃ CUP CAKE MAX 9563,099604,,LÃ,,0.0,30.0,20.0,0.0,0.0,,,,,,,,07,2020,07-2020,3626823184
1404,LÃ CUP CAKE 2012,099605,,LÃ,,0.0,30.0,20.0,0.0,0.0,,,,,,,,07,2020,07-2020,1029012853
1405,LÃ HOBBY - 7136 MOSTARDA,099607,,LÃ,,1.0,18.9,11.87,11.87,18.9,,,,,,,,07,2020,07-2020,6582482336
1406,LÃ HOBBY - 115 MARROM,099608,,LÃ,,0.0,22.0,12.0,0.0,0.0,,,,,,,,07,2020,07-2020,2446289624
1407,LÃ HOBBY - 5577 TURQUESA,099609,,LÃ,,9.0,22.0,11.87,106.83,198.0,,,,,,,,07,2020,07-2020,1008941966
1408,LÃ HOBBY - 512 AZUL BIC,099610,,LÃ,,7.0,18.9,11.87,83.09,132.3,,,,,,,,07,2020,07-2020,554765064
1409,LÃ HOBBY - 7136 PINHÃO,099611,,LÃ,,0.0,18.9,12.0,0.0,0.0,,,,,,,,07,2020,07-2020,8147175023
1410,LÃ HOBBY - 7650 ROSE,099612,,LÃ,,14.0,18.9,11.89,166.46,264.6,,,,,,,,07,2020,07-2020,8048779045
1411,LÃ HOBBY - 4817 TELHA,099613,,LÃ,,9.0,22.0,12.0,108.0,198.0,,,,,,,,07,2020,07-2020,4351159512
1412,LÃ HOBBY - 940 PRETO,099614,,LÃ,,1.0,18.9,11.89,11.89,18.9,,,,,,,,07,2020,07-2020,3099512212
1413,TINTA TECIDO ACRILEX 988  ROSE,099615,,Tinta,,4.0,3.8,2.5,10.0,15.2,1.0,0.0,3.5,3.5,0.0,,,07,2020,07-2020,1971280736
1414,TINTA TECIDO ACRILEX 516 VIOLETA ,099616,,Tinta,,3.0,3.8,2.5,7.5,11.4,1.0,0.0,3.5,3.5,0.0,,,07,2020,07-2020,739557069
1415,TINTA TECIDO ACRILEX 585 CAPUCCINO,099617,,Tinta,,11.0,3.8,2.5,27.5,41.8,,,,,,,,07,2020,07-2020,3895154451
1416,TINTA TECIDO ACRILEX 996 BERINGELA,099618,,Tinta,,5.0,3.8,2.5,12.5,19.0,,,,,,,,07,2020,07-2020,879529899
1417,TINTA TECIDO ACRILEX 596 AZUL PETROLEO ,099619,,Tinta,,13.0,3.8,2.5,32.5,49.4,,,,,,,,07,2020,07-2020,5093560364
1418,TINTA TECIDO ACRILEX 567  ROSA CHÁ ,099620,,Tinta,,6.0,3.8,2.5,15.0,22.8,1.0,0.0,3.5,3.5,0.0,,,07,2020,07-2020,622326779
1419,TINTA TECIDO ACRILEX 519 BRANCO,099621,,Tinta,,22.0,3.8,2.7,59.4,83.6,3.0,0.0,10.5,10.5,0.0,,,07,2020,07-2020,4027844504
1420,TINTA TECIDO ACRILEX 537 ROSA,099623,,Tinta,,11.0,3.8,2.5,27.5,41.8,1.0,0.0,3.5,3.5,0.0,,,07,2020,07-2020,4435381757
1421,TINTA TECIDO ACRILEX 545 VERDE OLIVA,099624,,Tinta,,3.0,3.8,2.5,7.5,11.4,,,,,,,,07,2020,07-2020,3788483801
1422,TINTA TECIDO ACRILEX 518 SALMÃO,099625,,Tinta,,18.0,3.8,2.5,45.0,68.4,1.0,0.0,3.5,3.5,0.0,,,07,2020,07-2020,8922173654
1423,TINTA TECIDO ACRILEX 989 ERVA DOCE,099626,,Tinta,,0.0,3.8,2.5,0.0,0.0,,,,,,,,07,2020,07-2020,9284397731
1424,TINTA TECIDO ACRILEX 565 VINHO ,099627,,Tinta,,9.0,3.9,2.5,22.5,35.1,,,,,,,,07,2020,07-2020,2054928673
1425,TINTA TECIDO ACRILEX 573 OCRE OURO ,099628,,Tinta,,5.0,3.8,2.5,12.5,19.0,,,,,,,,07,2020,07-2020,8313084330
1426,TINTA TECIDO ACRILEX 525 CAMURÇA,099629,,Tinta,,13.0,3.8,2.6,33.8,49.4,,,,,,,,07,2020,07-2020,9246035328
1427,TINTA TECIDO ACRILEX 568 AZUL CERULIO,099630,,Tinta,,10.0,3.8,2.5,25.0,38.0,,,,,,,,07,2020,07-2020,7434062758
1428,TINTA TECIDO ACRILEX 505 AMARELO OURO,099631,,Tinta,,1.0,3.8,2.5,2.5,3.8,3.0,0.0,10.5,10.5,0.0,,,07,2020,07-2020,3102347589
1429,TINTA TECIDO ACRILEX 828 ROSA ANTIGO,099632,,Tinta,,6.0,3.8,2.5,15.0,22.8,,,,,,,,07,2020,07-2020,2528288553
1430,TINTA TECIDO ACRILEX 589 AMARELO CANÁRIO,099634,,Tinta,,12.0,3.8,2.5,30.0,45.6,,,,,,,,07,2020,07-2020,1761642856
