,Descrição,Código,Fornecedor,Categoria,Unidade,Estoque Atual,Preço de Venda,Custo Unitário,Custo Total,Preço Total,Quant.Vendas,Descontos,Valor Pago,Total Vendas,Comissão,NCM,CEST,Mês,Ano,Mês/Ano,insertion_id
1486,LÃ ELEGANCE - 2823,099693,,LÃ,,4.0,16.8,10.39,41.56,67.2,3.0,0.0,50.4,50.4,0.0,,,07,2021,07-2021,5285653206
1487,LÃ ELEGANCE - 1529,099694,,LÃ,,0.0,16.8,10.39,0.0,0.0,3.0,0.0,50.4,50.4,0.0,,,07,2021,07-2021,7591848259
1488,LÃ ELEGANCE - 1890,099695,,LÃ,,0.0,16.8,9.6,0.0,0.0,,,,,,,,07,2021,07-2021,7446020208
1489,LÃ ELEGANCE - 4380,099696,,LÃ,,9.0,16.8,10.5,94.5,151.2,,,,,,,,07,2021,07-2021,4216461391
1490,LÃ ELEGANCE - 4025,099697,,LÃ,,10.0,16.8,10.39,103.9,168.0,,,,,,,,07,2021,07-2021,4233865917
1491,LÃ CHLOE - 402,099698,,LÃ,,4.0,22.0,13.0,52.0,88.0,3.0,14.59,51.41,51.41,0.0,,,07,2021,07-2021,8567489117
1492,LÃ CHLOE - 841,099699,,LÃ,,1.0,22.0,13.0,13.0,22.0,2.0,0.0,44.0,44.0,0.0,,,07,2021,07-2021,687834160
1493,LÃ MOLLET 100G -0940 PRETO,099701,,LÃ,,0.0,11.8,7.22,0.0,0.0,4.0,0.0,44.2,44.2,0.0,,,07,2021,07-2021,9277562196
1494,LÃ MOLLET 100G -7650 AMENDOA,099702,,LÃ,,26.0,11.8,7.22,187.72,306.8,2.0,0.0,21.6,21.6,0.0,,,07,2021,07-2021,1243460496
1495,LÃ KIARA - VERMELHA,099703,,LÃ,,7.0,17.8,11.0,77.0,124.6,,,,,,,,07,2021,07-2021,5741449458
1496,LÃ KIARA - AZUL,099704,,LÃ,,8.0,17.8,11.0,88.0,142.4,,,,,,,,07,2021,07-2021,6544654776
1497,LÃ KIARA - AMARELO,099705,,LÃ,,4.0,17.8,11.0,44.0,71.2,,,,,,,,07,2021,07-2021,5600595284
1498,LÃ SHINE - 50 ,099706,,LÃ,,0.0,15.9,9.8,0.0,0.0,,,,,,,,07,2021,07-2021,4306800349
1499,LÃ SHINE - PRETO,099707,,LÃ,,0.0,15.9,9.8,0.0,0.0,,,,,,,,07,2021,07-2021,7741965110
1500,LÃ KLINT - 14304 AZUL,099708,,LÃ,,0.0,20.0,15.0,0.0,0.0,1.0,5.56,14.44,14.44,0.0,,,07,2021,07-2021,417761225
1501,LÃ KLINT - 14311 AMARELA,099709,,LÃ,,1.0,20.0,15.0,15.0,20.0,,,,,,,,07,2021,07-2021,9677171493
1502,LÃ VINY - 810,099711,,LÃ,,1.0,19.8,12.5,12.5,19.8,,,,,,,,07,2021,07-2021,9561634311
1503,LÃ ACALANTO - 503,099712,,LÃ,,2.0,25.0,16.9,33.8,50.0,,,,,,,,07,2021,07-2021,4293502561
1504,LÃ ACALANTO - 4469,099713,,LÃ,,1.0,25.0,16.8,16.8,25.0,,,,,,,,07,2021,07-2021,4701334276
1505,LÃ ALICE - 8176 CRU,099714,,LÃ,,0.0,13.8,9.8,0.0,0.0,,,,,,,,07,2021,07-2021,9569630523
1506,LÃ PREMIUM - 5037 VIOLETA,099715,,LÃ,,3.0,15.8,10.5,31.5,47.4,,,,,,,,07,2021,07-2021,7367596558
1507,LÃ PREMIUM - 6090 AZUL MARINHO,099716,,LÃ,,10.0,15.8,10.5,105.0,158.0,,,,,,,,07,2021,07-2021,9681382345
1508,LÃ PREMIUM - 6040 AZUL ROYAL,099717,,LÃ,,4.0,15.8,10.5,42.0,63.2,,,,,,,,07,2021,07-2021,1469405079
1509,LÃ PREMIUM - 0190 CHOCOLATE,099718,,LÃ,,10.0,16.8,10.0,100.0,168.0,1.0,0.0,16.8,16.8,0.0,,,07,2021,07-2021,5747579258
1510,LÃ PREMIUM - 6080 AZUL PETROLEO,099719,,LÃ,,7.0,15.8,10.5,73.5,110.6,1.0,0.8,15.0,15.0,0.0,,,07,2021,07-2021,5139031975
1511,LÃ PREMIUM - 1872 PISTACHE,099720,,LÃ,,9.0,15.8,10.5,94.5,142.2,,,,,,,,07,2021,07-2021,5839176689
1512,LÃ PREMIUM - 7067 VERDE OLIVA,099721,,LÃ,,3.0,15.8,10.5,31.5,47.4,,,,,,,,07,2021,07-2021,1122834442
1513,LÃ PREMIUM - 8242 ,099722,,LÃ,,10.0,15.8,10.5,105.0,158.0,,,,,,,,07,2021,07-2021,1088935476
1514,LÃ PREMIUM - 6066 AZUL JEANS,099723,,LÃ,,5.0,15.8,10.5,52.5,79.0,,,,,,,,07,2021,07-2021,912590753
1515,LÃ PREMIUM - 6038 AZUL MAR,099724,,LÃ,,2.0,15.8,10.5,21.0,31.6,1.0,0.41,15.39,15.39,0.0,,,07,2021,07-2021,197546882
1516,LÃ PREMIUM - 7022 VERDE FOLHA,099725,,LÃ,,5.0,15.8,10.5,52.5,79.0,,,,,,,,07,2021,07-2021,7849808671
1517,LÃ PREMIUM - 3919 AZUL CEU,099726,,LÃ,,0.0,15.8,7.0,0.0,0.0,,,,,,,,07,2021,07-2021,6272138857
1518,LÃ PREMIUM - 8043 MARROM,099727,,LÃ,,7.0,15.8,10.5,73.5,110.6,,,,,,,,07,2021,07-2021,1295795248
1519,LÃ PREMIUM - 18051 CASTOR ,099728,,LÃ,,2.0,15.8,10.5,21.0,31.6,,,,,,,,07,2021,07-2021,1046587903
1520,LÃ PREMIUM - 8003 CREME,099729,,LÃ,,4.0,15.8,10.5,42.0,63.2,2.0,0.0,31.6,31.6,0.0,,,07,2021,07-2021,3505703009
1521,LÃ PREMIUM - 1871 AMARELO,099730,,LÃ,,0.0,15.8,10.5,0.0,0.0,,,,,,,,07,2021,07-2021,890555912
1522,LÃ PREMIUM - 9780 CINZA ESCURO,099731,,LÃ,,0.0,13.8,9.5,0.0,0.0,,,,,,,,07,2021,07-2021,6220892598
1523,LÃ PREMIUM - 6024 AZUL CLARO,099732,,LÃ,,2.0,15.8,10.5,21.0,31.6,,,,,,,,07,2021,07-2021,4519735127
1524,LÃ PREMIUM - 4041 ROSA ANTIGO,099733,,LÃ,,1.0,15.8,10.5,10.5,15.8,,,,,,,,07,2021,07-2021,3129895256
1525,LÃ PREMIUM - 4019 ROSA,099734,,LÃ,,1.0,15.8,10.5,10.5,15.8,,,,,,,,07,2021,07-2021,903278299
1526,LÃ PREMIUM - 4033 ROSA  2,099735,,LÃ,,0.0,12.5,7.0,0.0,0.0,,,,,,,,07,2021,07-2021,4843615119
1527,LÃ PREMIUM - 7017 PETROLEO,099736,,LÃ,,6.0,15.8,10.5,63.0,94.8,,,,,,,,07,2021,07-2021,3645855958
1528,LÃ PREMIUM - 0160 VERDE CARIBE,099737,,LÃ,,3.0,15.8,10.5,31.5,47.4,,,,,,,,07,2021,07-2021,1409430695
1529,LÃ PREMIUM - 7023 VERDE LIMÃO,099738,,LÃ,,3.0,15.8,10.8,32.4,47.4,,,,,,,,07,2021,07-2021,7414572493
1530,LÃ PREMIUM - 9800 CINZA,099739,,LÃ,,1.0,15.8,10.5,10.5,15.8,,,,,,,,07,2021,07-2021,6845267294
1531,LÃ PREMIUM - 5013 LILÁS,099740,,LÃ,,2.0,15.8,10.5,21.0,31.6,,,,,,,,07,2021,07-2021,9724167000
1532,LÃ ONDA - PRETA ,099741,,LÃ,,0.0,16.8,9.0,0.0,0.0,,,,,,,,07,2021,07-2021,8470394745
1533,LÃ ONDA - 1030 AMARELO OURO,099742,,LÃ,,1.0,16.8,9.0,9.0,16.8,1.0,1.9,14.9,14.9,0.0,,,07,2021,07-2021,4495709275
1534,LÃ ONDA - 11343,099743,,LÃ,,1.0,16.8,9.0,9.0,16.8,,,,,,,,07,2021,07-2021,6682573016
1535,LÃ ONDA - 17330 VERDE OLIVA,099744,,LÃ,,8.0,16.8,9.0,72.0,134.4,,,,,,,,07,2021,07-2021,7947685239
1536,LÃ ONDA - 5358 ROXO,099745,,LÃ,,2.0,16.8,9.0,18.0,33.6,,,,,,,,07,2021,07-2021,6221902991
1537,LÃ ONDA - 7368 VERDE,099746,,LÃ,,2.0,16.8,9.0,18.0,33.6,,,,,,,,07,2021,07-2021,2803607298
1538,LÃ ONDA - 7034 AZUL TURQUESA,099747,,LÃ,,2.0,16.8,9.0,18.0,33.6,,,,,,,,07,2021,07-2021,7745681740
1539,LÃ SUPER BEBÊ 100G - 6040 AZUL BIC,099748,,LÃ,,5.0,16.8,10.6,53.0,84.0,1.0,0.0,16.8,16.8,0.0,,,07,2021,07-2021,4762887319
1540,LÃ SUPER BEBÊ 100G - BRANCO,099749,,LÃ,,12.0,16.8,10.6,127.2,201.6,,,,,,,,07,2021,07-2021,8486963179
1541,LÃ SUPER BEBÊ 100G - 5030 LILÁS,099750,,LÃ,,9.0,16.8,10.6,95.4,151.2,,,,,,,,07,2021,07-2021,331516004
1542,LÃ SUPER BEBÊ 100G - 4004 ROSA,099751,,LÃ,,6.0,16.8,10.6,63.6,100.8,1.0,0.0,16.8,16.8,0.0,,,07,2021,07-2021,5261114655
1543,LÃ SUPER BEBÊ 100G - 4021 ROSA CHICLETE,099752,,LÃ,,0.0,16.8,9.6,0.0,0.0,,,,,,,,07,2021,07-2021,7069188750
1544,LÃ SUPER BEBÊ 100G - 7015 VERDE AGUA,099753,,LÃ,,3.0,16.8,10.6,31.8,50.4,,,,,,,,07,2021,07-2021,9305851286
1545,LÃ SUPER BEBÊ 100G - 0884 BEGE,099754,,LÃ,,7.0,16.8,10.6,74.2,117.6,3.0,0.0,50.4,50.4,0.0,,,07,2021,07-2021,1911908673
1546,LÃ SUPER BEBÊ 100G - 6008 AZUL BEBE,099755,,LÃ,,7.0,16.8,10.6,74.2,117.6,,,,,,,,07,2021,07-2021,5859962241
1547,LÃ SUPER BEBÊ 100G - 6010 AZUL TURQUESA,099756,,LÃ,,12.0,16.8,10.6,127.2,201.6,2.0,0.0,33.6,33.6,0.0,,,07,2021,07-2021,6531467479
1548,LÃ SUPER BEBÊ 100G - 2823 AZUL MARINHO,099757,,LÃ,,1.0,16.8,10.6,10.6,16.8,,,,,,,,07,2021,07-2021,9474340354
1549,LÃ SUPER BEBÊ 100G - PRETO,099758,,LÃ,,9.0,16.8,10.8,97.2,151.2,1.0,0.0,16.8,16.8,0.0,,,07,2021,07-2021,4907087931
1550,LÃ SUPER BEBÊ 100G - 7003 VERDE MENTA,099759,,LÃ,,1.0,16.8,10.6,10.6,16.8,,,,,,,,07,2021,07-2021,6638419787
1551,LÃ MAIS BEBE - 8176 OFF WHITE,099760,,LÃ,,4.0,15.8,9.5,38.0,63.2,,,,,,,,07,2021,07-2021,7258441364
1552,LÃ MAIS BEBE - 5238 VERDE MENTA,099761,,LÃ,,0.0,12.5,7.6,0.0,0.0,,,,,,,,07,2021,07-2021,7308176539
1553,LÃ MAIS BEBE - 620 VERDE AGUA,099762,,LÃ,,0.0,15.8,8.5,0.0,0.0,,,,,,,,07,2021,07-2021,3067563348
1554,LÃ MAIS BEBE - 362 VERMELHO,099763,,LÃ,,0.0,15.8,8.5,0.0,0.0,,,,,,,,07,2021,07-2021,3092196174
1555,LÃ MAIS BEBE - 10 BRANCO,099764,,LÃ,,1.0,15.8,9.5,9.5,15.8,,,,,,,,07,2021,07-2021,9255857902
1556,LÃ MAIS BEBE - 640 AZUL MARINHO,099765,,LÃ,,1.0,15.8,9.5,9.5,15.8,,,,,,,,07,2021,07-2021,7320927637
1557,LÃ BEBÊ CONFORT - 50 AZUL BEBE,099766,,LÃ,,1.0,17.8,12.0,12.0,17.8,,,,,,,,07,2021,07-2021,5689055708
1558,LÃ BEBÊ CONFORT - 40 LILÁS,099767,,LÃ,,2.0,17.8,12.0,24.0,35.6,,,,,,,,07,2021,07-2021,9006681606
1559,LÃ BEBÊ CONFORT - 161 AMARELO ,099768,,LÃ,,6.0,17.8,12.0,72.0,106.8,,,,,,,,07,2021,07-2021,9548272459
1560,LÃ ECLETIC - 170,099769,,LÃ,,5.0,22.0,12.0,60.0,110.0,,,,,,,,07,2021,07-2021,80249233
1561,LÃ ECLETIC - 310,099770,,LÃ,,0.0,22.0,9.0,0.0,0.0,,,,,,,,07,2021,07-2021,3247570686
1562,LÃ TODO DIA - 70019 NUDE,099771,,LÃ,,6.0,15.8,8.5,51.0,94.8,,,,,,,,07,2021,07-2021,6188554563
1563,LÃ TODO DIA - 70028 CINZA,099772,,LÃ,,1.0,15.8,8.5,8.5,15.8,,,,,,,,07,2021,07-2021,639225902
1564,LÃ MAJESTOSO - PINK,099773,,LÃ,,1.0,22.0,12.0,12.0,22.0,,,,,,,,07,2021,07-2021,4804246710
1565,LÃ INSANO - 9370,099774,,LÃ,,3.0,20.0,11.0,33.0,60.0,,,,,,,,07,2021,07-2021,7575529099
1566,LÃ FOLK - BEGE,099775,,LÃ,,8.0,20.0,11.0,88.0,160.0,,,,,,,,07,2021,07-2021,1338549945
1567,LÃ FOLK - MARROM,099776,,LÃ,,2.0,20.0,11.0,22.0,40.0,,,,,,,,07,2021,07-2021,314861344
1568,LÃ FOLK - PRETA,099777,,LÃ,,2.0,20.0,11.0,22.0,40.0,,,,,,,,07,2021,07-2021,9648678727
1569,LÃ SENSAÇÃO - PRETA ,099778,,LÃ,,0.0,15.0,8.0,0.0,0.0,,,,,,,,07,2021,07-2021,6791499292
1570,Meada Anchor - 0855,099781,,Linha,,10.0,3.9,2.0,20.0,39.0,,,,,,,,07,2021,07-2021,8338372475
1571,"QUADRO CIGANA 1,00X1,00 MT ",099782,,OLEO SOBRE TELA,,1.0,750.0,500.0,500.0,750.0,,,,,,,,07,2021,07-2021,2828200984
1572,"QUADRO FLORES 0,40X1,50 ",099784,,OLEO SOBRE TELA,,1.0,450.0,300.0,300.0,450.0,,,,,,,,07,2021,07-2021,3184574176
1573,TINTA TECIDO GATO PRETO -437 ROSA,099785,,Tinta,,6.0,3.8,2.0,12.0,22.8,,,,,,,,07,2021,07-2021,4964428157
1574,TINTA TECIDO GATO PRETO -473 OCRE OURO,099786,,Tinta,,0.0,3.5,1.8,0.0,0.0,,,,,,,,07,2021,07-2021,5583113458
1575,TINTA TECIDO GATO PRETO -411 VERDE BANDEIRA,099787,,Tinta,,9.0,3.8,2.11,18.99,34.2,,,,,,,,07,2021,07-2021,89427547
1576,TINTA TECIDO GATO PRETO -451 SÉPIA,099788,,Tinta,,4.0,3.8,2.0,8.0,15.2,1.0,0.0,3.8,3.8,0.0,,,07,2021,07-2021,3277314752
1577,TINTA TECIDO GATO PRETO -431 MARROM,099789,,Tinta,,3.0,3.8,2.0,6.0,11.4,,,,,,,,07,2021,07-2021,97283678
1578,TINTA TECIDO GATO PRETO -MARFIM,099790,,Tinta,,1.0,3.8,2.0,2.0,3.8,,,,,,,,07,2021,07-2021,7053511347
1579,TINTA TECIDO GATO PRETO -417 LARANJA,099791,,Tinta,,2.0,3.8,2.11,4.22,7.6,,,,,,,,07,2021,07-2021,3552382765
1580,TINTA TECIDO GATO PRETO -419 BRANCO,099792,,Tinta,,0.0,3.8,2.0,0.0,0.0,,,,,,,,07,2021,07-2021,6344987933
1581,TINTA TECIDO GATO PRETO -460 AZUL CARIBE,099793,,Tinta,,5.0,3.8,2.0,10.0,19.0,,,,,,,,07,2021,07-2021,7787143857
1582,TINTA TECIDO GATO PRETO -418 SALMÃO,099794,,Tinta,,1.0,3.8,2.0,2.0,3.8,,,,,,,,07,2021,07-2021,8861617914
1583,TINTA TECIDO GATO PRETO -409 VERM CARMIM,099795,,Tinta,,5.0,3.8,2.11,10.55,19.0,,,,,,,,07,2021,07-2021,7723459658
1584,TINTA TECIDO GATO PRETO - METALICA OURO,099796,,Tinta,,2.0,4.5,2.5,5.0,9.0,,,,,,,,07,2021,07-2021,2159248437
1585,TECIDO JUTA ,099797,,TECIDO,metro,3.0,11.0,6.0,18.0,33.0,,,,,,,,07,2021,07-2021,7957810970
1586,TECIDO TALAGARÇA FINA ,099798,,TECIDO,cm,780.0,0.32,0.2,156.0,249.6,20.0,0.0,6.4,6.4,0.0,,,07,2021,07-2021,8042437243
1587,TECIDO TALAGARÇA GROSSA ,099799,,TECIDO,cm,1200.0,0.35,0.21,252.0,420.0,,,,,,,,07,2021,07-2021,1270359032
1588,ENCHIMENTO ACRILICO pte fechado,099800,,aviamento,Kg,0.0,30.0,18.0,0.0,0.0,,,,,,,,07,2021,07-2021,6018371970
1589,TECIDO SACARIA ,099801,,TECIDO,metro,124.0,8.8,5.8,719.2,1091.2,,,,,,,,07,2021,07-2021,8378561223
1590,TECIDO SACARIA C/BARRADO PBORDAR,099802,,TECIDO,metro,0.0,12.8,7.5,0.0,0.0,,,,,,,,07,2021,07-2021,5363359694
1591,TOALHA PLÁSTICO MESA - GALINHA,099803,,Decoração,metro,27.0,15.0,10.0,270.0,405.0,,,,,,,,07,2021,07-2021,9521619303
1592,TNT AZUL,099804,,TECIDO,metro,4.0,2.0,1.2,4.8,8.0,,,,,,,,07,2021,07-2021,4719531852
1593,TNT VERMELHO,099805,,TECIDO,metro,6.0,2.0,1.2,7.2,12.0,,,,,,,,07,2021,07-2021,85678183
1594,TNT VERDE,099806,,TECIDO,metro,15.0,2.0,1.2,18.0,30.0,,,,,,,,07,2021,07-2021,8079279
1595,PLASTICO TRANSPARENTE INCOLOR ,099807,,Decoração,metro,3.0,12.0,7.5,22.5,36.0,,,,,,,,07,2021,07-2021,9800733590
1596,PLASTICO BRANCO,099808,,Decoração,metro,15.0,9.0,5.0,75.0,135.0,,,,,,,,07,2021,07-2021,9084378515
1597,TINTA TECIDO GATO PRETO - VIOLETA COBALTO,099809,,Tinta,,0.0,3.5,1.8,0.0,0.0,,,,,,,,07,2021,07-2021,9240292842
1598, BARROCO MULT 200G -9384 GREENNERY,099810,,Linha,,0.0,17.9,11.5,0.0,0.0,,,,,,,,07,2021,07-2021,4773101144
1599,BARROCO MULT 200G -9059 ABÓBORA,099811,,Linha,,5.0,17.9,11.7,58.5,89.5,,,,,,,,07,2021,07-2021,463659078
1600,BARROCO MULT 200G -9157 PITANGA,099812,,Linha,,0.0,17.9,11.7,0.0,0.0,,,,,,,,07,2021,07-2021,4506254513
1601,BARROCO MULT 200G -9425 ,099813,,Linha,,1.0,17.9,11.7,11.7,17.9,,,,,,,,07,2021,07-2021,8280596113
1602,BARROCO MULT 200G -9360,099814,,Linha,,6.0,17.9,11.6,69.6,107.4,,,,,,,,07,2021,07-2021,1723365781
1603,BARROCO MULT 200G -9391 BABOSA,099815,,Linha,,0.0,16.8,11.7,0.0,0.0,,,,,,,,07,2021,07-2021,3208018283
1604,BARROCO MULT 200G -9245,099816,,Linha,,6.0,17.9,11.7,70.2,107.4,,,,,,,,07,2021,07-2021,5277154385
1605,BARROCO MULT 200G -9331 ,099817,,Linha,,1.0,17.9,11.7,11.7,17.9,,,,,,,,07,2021,07-2021,5904171311
1606,BARROCO MULT 200G -9484 VERÃO,099818,,Linha,,0.0,17.9,11.7,0.0,0.0,,,,,,,,07,2021,07-2021,2778009435
1607,BARROCO MULT 200G -9165 HIBISCO AMARELO,099819,,Linha,,1.0,17.9,11.7,11.7,17.9,1.0,0.0,17.9,17.9,0.0,,,07,2021,07-2021,1674351271
1608,BARROCO MULT 200G -9440 QUARTZO VERDE,099820,,Linha,,2.0,17.9,11.7,23.4,35.8,1.0,0.0,17.9,17.9,0.0,,,07,2021,07-2021,8600827833
1609,BARROCO MULT 200G -9181 ,099821,,Linha,,2.0,17.9,11.7,23.4,35.8,1.0,0.57,17.33,17.33,0.0,,,07,2021,07-2021,513234981
1610,BARROCO MULT 200G -9751 ,099822,,Linha,,5.0,17.9,11.7,58.5,89.5,,,,,,,,07,2021,07-2021,7618466054
1611,BARROCO MULT 200G -9621 ,099823,,Linha,,1.0,17.9,11.7,11.7,17.9,,,,,,,,07,2021,07-2021,929277833
1612,BARROCO MULT 200G -9368 RAIO DE SOL,099824,,Linha,,0.0,17.9,11.7,0.0,0.0,,,,,,,,07,2021,07-2021,2658794684
1613,BARROCO MULT 200G -9016 ZEBRA,099825,,Linha,,1.0,17.9,11.7,11.7,17.9,,,,,,,,07,2021,07-2021,9831384992
1614,BARROCO MULT 200G -9587 BONECA,099827,,Linha,,1.0,17.9,11.7,11.7,17.9,,,,,,,,07,2021,07-2021,2126377366
1615,BARROCO MULT 200G -9385 ,099828,,Linha,,2.0,17.9,11.7,23.4,35.8,,,,,,,,07,2021,07-2021,6337365719
1616,BARROCO MULT 200G -9482 PACÍFICO,099829,,Linha,,6.0,17.9,11.0,66.0,107.4,,,,,,,,07,2021,07-2021,4071648659
1617,BARROCO MULT 200G -9392 FOLHA,099830,,Linha,,1.0,17.9,11.7,11.7,17.9,,,,,,,,07,2021,07-2021,3016868863
1618,BARROCO MULT 200G -9153,099831,,Linha,,1.0,17.9,11.7,11.7,17.9,,,,,,,,07,2021,07-2021,3801235855
1619,LINHA CLÉA 1000 -5638 TREVO,099832,,Linha,,1.0,17.5,11.0,11.0,17.5,,,,,,,,07,2021,07-2021,2037604920
1620,LINHA CLÉA 1000 -9976 PARQUE,099833,,Linha,,0.0,17.5,11.0,0.0,0.0,,,,,,,,07,2021,07-2021,1154021860
1621,LINHA CLÉA 1000 -4514 PÊSSEGO,099834,,Linha,,2.0,17.5,11.0,22.0,35.0,,,,,,,,07,2021,07-2021,577245184
1622,LINHA CLÉA 1000 -9202 GOIABA,099835,,Linha,,1.0,17.5,11.0,11.0,17.5,,,,,,,,07,2021,07-2021,1010344399
1623,LINHA CLÉA 1000 -2151 CÉU,099836,,Linha,,0.0,17.5,10.5,0.0,0.0,,,,,,,,07,2021,07-2021,6965310830
1624,LINHA CLÉA 1000 -7625 CASTANHA,099837,,Linha,,0.0,17.5,10.0,0.0,0.0,,,,,,,,07,2021,07-2021,9486869986
1625,LINHA CLÉA 1000 -3794 BORDÔ,099838,,Linha,,0.0,17.5,10.0,0.0,0.0,,,,,,,,07,2021,07-2021,8274210034
1626,LINHA CLÉA 1000 - 0020 ATURAL ,099839,,Linha,,14.0,17.5,11.0,154.0,245.0,,,,,,,,07,2021,07-2021,5303149016
1627,LINHA CLÉA 1000 -6313 AMORA,099840,,Linha,,1.0,17.5,11.0,11.0,17.5,,,,,,,,07,2021,07-2021,6737002360
1628,LINHA CLÉA 1000 -2856 ANIL PROFUNDO,099841,,Linha,,6.0,17.5,11.0,66.0,105.0,,,,,,,,07,2021,07-2021,5143389134
1629,LINHA CLÉA 1000 -6388 ,099842,,Linha,,1.0,17.5,11.0,11.0,17.5,,,,,,,,07,2021,07-2021,204874590
1630,LINHA CLÉA 1000 -7382 CHOCOLATE,099843,,Linha,,1.0,17.5,11.0,11.0,17.5,,,,,,,,07,2021,07-2021,3741310207
1631,LINHA CLÉA 1000 -7529 TERRACOTA,099844,,Linha,,0.0,17.5,10.0,0.0,0.0,,,,,,,,07,2021,07-2021,95525862
1632,LINHA CLÉA 1000 -3526 ROSA CANDY,099845,,Linha,,17.0,17.5,11.0,187.0,297.5,1.0,0.0,17.5,17.5,0.0,,,07,2021,07-2021,7199664806
1633,LINHA CLÉA 1000 -9368 RAIO DE SOL,099846,,Linha,,1.0,17.5,11.0,11.0,17.5,,,,,,,,07,2021,07-2021,6146245171
1634,LINHA CLÉA 5 -7684 PORCELANA,099847,,Linha,,1.0,13.5,9.7,9.7,13.5,,,,,,,,07,2021,07-2021,9809459476
1635,LINHA CLÉA 5 -3635 PAIXÃO,099848,,Linha,,1.0,13.5,9.7,9.7,13.5,,,,,,,,07,2021,07-2021,4570706600
1636,LINHA CLÉA 5 -8176 OFF-WHITE,099849,,Linha,,5.0,15.5,9.7,48.5,77.5,,,,,,,,07,2021,07-2021,9326365668
1637,LINHA CAMILA 1000 - 0304 LARANJA,099850,,Linha,,1.0,20.0,12.9,12.9,20.0,,,,,,,,07,2021,07-2021,4737341645
1638,LINHA CAMILA 1000 - 0012,099851,,Linha,,3.0,20.0,12.9,38.7,60.0,,,,,,,,07,2021,07-2021,2850680290
1639,LINHA CAMILA 1000 - 1089,099852,,Linha,,0.0,20.0,12.9,0.0,0.0,,,,,,,,07,2021,07-2021,9112585340
1640,LINHA CAMILA 1000 - 0187,099853,,Linha,,7.0,20.0,12.9,90.3,140.0,1.0,0.0,20.0,20.0,0.0,,,07,2021,07-2021,5869046418
1641,LINHA CAMILA 1000 - BRANCO,099854,,Linha,,0.0,20.0,12.9,0.0,0.0,,,,,,,,07,2021,07-2021,6350141485
1642,LINHA CAMILA 1000 - PRETO,099855,,Linha,,4.0,20.0,12.9,51.6,80.0,,,,,,,,07,2021,07-2021,635610509
1643,LINHA CAMILA 1000 - 1181 VERDE PISTACHE,099856,,Linha,,4.0,20.0,12.9,51.6,80.0,,,,,,,,07,2021,07-2021,7111596588
1644,LINHA CAMILA 1000 - CRÚ,099858,,Linha,,18.0,20.0,12.9,232.2,360.0,,,,,,,,07,2021,07-2021,103830601
1645,LINHA CAMILA 1000 - 0255 ABACATE,099859,,Linha,,3.0,20.0,12.9,38.7,60.0,,,,,,,,07,2021,07-2021,8032706592
1646,LINHA CAMILA 1000 - 0351,099860,,Linha,,0.0,14.5,10.0,0.0,0.0,,,,,,,,07,2021,07-2021,2103303338
1647,LINHA CAMILA 1000 - 3024,099861,,Linha,,6.0,20.0,12.9,77.4,120.0,,,,,,,,07,2021,07-2021,3971945140
1648,LINHA CAMILA 1000 - 1092 ,099862,,Linha,,0.0,20.0,11.2,0.0,0.0,,,,,,,,07,2021,07-2021,7403463167
1649,LINHA CAMILA 1000 - 0062,099863,,Linha,,3.0,20.0,12.9,38.7,60.0,1.0,0.0,20.0,20.0,0.0,,,07,2021,07-2021,7080697328
1650,LINHA CAMILA 1000 - 0972,099864,,Linha,,1.0,20.0,12.9,12.9,20.0,,,,,,,,07,2021,07-2021,6561759743
1651,LINHA CAMILA 1000 - 0139,099865,,Linha,,6.0,20.0,12.9,77.4,120.0,,,,,,,,07,2021,07-2021,6453536773
1652,LINHA CAMILA 1000 - 0385,099866,,Linha,,6.0,20.0,12.9,77.4,120.0,,,,,,,,07,2021,07-2021,454909044
1653,LINHA CAMILA 1000 - 1176,099867,,Linha,,6.0,20.0,12.9,77.4,120.0,,,,,,,,07,2021,07-2021,5718989529
1654,LINHA CAMILA 1000 - 1366,099868,,Linha,,1.0,20.0,12.9,12.9,20.0,,,,,,,,07,2021,07-2021,6409756528
1655,LINHA CAMILA 1000 - 0309,099869,,Linha,,0.0,20.0,12.9,0.0,0.0,,,,,,,,07,2021,07-2021,5779982362
1656,LINHA CAMILA 1000 - 0144,099870,,Linha,,2.0,20.0,12.9,25.8,40.0,,,,,,,,07,2021,07-2021,9136216256
1657,LINHA CAMILA 1000 - 0289,099871,,Linha,,1.0,20.0,12.9,12.9,20.0,,,,,,,,07,2021,07-2021,9109152873
1658,LINHA CAMILA 1000 - 0269,099872,,Linha,,1.0,20.0,12.9,12.9,20.0,,,,,,,,07,2021,07-2021,1916990741
1659,"FLANELA EM METRO BRANCA 0,40 LARGURA",099873,,TECIDO,metro,30.0,5.0,3.0,90.0,150.0,,,,,,,,07,2021,07-2021,1710164396
1660,BLUSA TRICÔ MARROM LÃ ISTAMBUL,099874,,ARTESANATO,,1.0,196.0,120.0,120.0,196.0,,,,,,,,07,2021,07-2021,5352799766
1661,LINHA ANNE 65M - 5767 - VERDE BANDEIRA,099875,,Linha,,0.0,5.5,2.5,0.0,0.0,,,,,,,,07,2021,07-2021,9830279587
1662,LINHA ANNE 65M - 2829,099876,,Linha,,0.0,5.5,2.5,0.0,0.0,,,,,,,,07,2021,07-2021,5075764133
