,Descrição,Código,Fornecedor,Categoria,Unidade,Estoque Atual,Preço de Venda,Custo Unitário,Custo Total,Preço Total,Quant.Vendas,Descontos,Valor Pago,Total Vendas,Comissão,NCM,CEST,Mês,Ano,Mês/Ano,insertion_id
752,COSTURA DRIMA - 0291,N126100-00291,,Linha,,11.0,2.5,1.2,13.2,27.5,,,,,,,,01,2021,01-2021,6530905734
753,COSTURA DRIMA - 5886,N126100-005886,,Linha,,6.0,2.5,1.2,7.2,15.0,,,,,,,,01,2021,01-2021,6502202608
754,COSTURA DRIMA - 5077,N126100-005077,,Linha,,6.0,2.5,1.2,7.2,15.0,,,,,,,,01,2021,01-2021,6671690347
755,COSTURA DRIMA - 0294,N126100-00294,,Linha,,0.0,2.5,1.2,0.0,0.0,,,,,,,,01,2021,01-2021,4889628947
756,COSTURA DRIMA - 6007,N126100-006007,,Linha,,3.0,2.5,1.2,3.6,7.5,,,,,,,,01,2021,01-2021,3517818271
757,COSTURA DRIMA - 5883,N126100-005883,,Linha,,11.0,2.5,1.2,13.2,27.5,,,,,,,,01,2021,01-2021,5011138873
758,COSTURA DRIMA - 5896,N126100-005896,,Linha,,6.0,2.5,1.2,7.2,15.0,,,,,,,,01,2021,01-2021,8089682104
759,COSTURA DRIMA - 5836,N126100-005836,,Linha,,8.0,2.5,1.2,9.6,20.0,1.0,0.0,2.5,2.5,0.0,,,01,2021,01-2021,8452610923
760,COSTURA DRIMA - 0285,N126100-00285,,Linha,,5.0,2.5,1.2,6.0,12.5,,,,,,,,01,2021,01-2021,3042277903
761,COSTURA DRIMA - 0287,N126100-00287,,Linha,,3.0,2.5,1.2,3.6,7.5,,,,,,,,01,2021,01-2021,7136918022
762,COSTURA DRIMA - 0270,N126100-00270,,Linha,,7.0,2.5,1.2,8.4,17.5,,,,,,,,01,2021,01-2021,3765863261
763,COSTURA DRIMA - 0272,N126100-00272,,Linha,,1.0,2.5,1.2,1.2,2.5,,,,,,,,01,2021,01-2021,5303518706
764,COSTURA DRIMA - 0407,N126100-00407,,Linha,,8.0,2.5,1.2,9.6,20.0,,,,,,,,01,2021,01-2021,9274343064
765,COSTURA DRIMA - 0708,N126100-00708,,Linha,,8.0,2.5,1.2,9.6,20.0,,,,,,,,01,2021,01-2021,6055422699
766,COSTURA DRIMA - 0449,N126100-00449,,Linha,,7.0,2.5,1.2,8.4,17.5,,,,,,,,01,2021,01-2021,7142535162
767,COSTURA DRIMA - 6105,N126100-006105,,Linha,,1.0,2.5,1.2,1.2,2.5,,,,,,,,01,2021,01-2021,3703701532
768,COSTURA DRIMA - 6107,N126100-006107,,Linha,,0.0,2.5,1.2,0.0,0.0,,,,,,,,01,2021,01-2021,1945155885
769,COSTURA DRIMA - 6106,N126100-006106,,Linha,,5.0,2.5,1.2,6.0,12.5,,,,,,,,01,2021,01-2021,6910553366
770,COSTURA DRIMA - 6045,N126100-006045,,Linha,,0.0,2.5,1.2,0.0,0.0,,,,,,,,01,2021,01-2021,3451942289
771,COSTURA DRIMA - 5838,N126100-005838,,Linha,,15.0,2.5,1.2,18.0,37.5,,,,,,,,01,2021,01-2021,6180272305
772,COSTURA DRIMA - 5837,N126100-005837,,Linha,,7.0,2.5,1.2,8.4,17.5,,,,,,,,01,2021,01-2021,2260984829
773,CX SEXTAVADA TAMPA SAPATO 15X15X6,098953,,MDF,,28.0,5.5,2.9,81.2,154.0,2.0,0.0,11.0,11.0,0.0,,,01,2021,01-2021,3119479672
774,CX TAMPA SAPATO 13X13X7,098954,,MDF,,14.0,4.5,2.15,30.1,63.0,,,,,,,,01,2021,01-2021,1388861357
775,MOLDURA LASER OVAL ARABESCO 3MM 30X22,098955,,MDF,,7.0,12.0,6.0,42.0,84.0,,,,,,,,01,2021,01-2021,9693716664
776,MALETA C/ ALÇA E FECHO 21X15X6,098957,,MDF,,1.0,21.0,10.55,10.55,21.0,,,,,,,,01,2021,01-2021,201633592
777,PORTA CAPSULA 5 GAV C/ VIDRO ,098958,,MDF,,0.0,64.0,31.9,0.0,0.0,,,,,,,,01,2021,01-2021,3490617069
778,CX TAMPA SAPATO 15X15X5 VAZADA LASER SINO DE NATAL,098959,,MDF,,1.0,7.6,3.8,3.8,7.6,,,,,,,,01,2021,01-2021,5697985159
779,CX TAMPA SAPATO 15X15X5 VAZADA LASER BONECO DE NEVE / PAPAI NOEL,098960,,MDF,,1.0,17.0,8.5,8.5,17.0,,,,,,,,01,2021,01-2021,8471770641
780,EXPOSITOR DA BARBIE 8 DIV 59X42X7,098961,,MDF,,1.0,65.0,33.0,33.0,65.0,,,,,,,,01,2021,01-2021,6554722069
781,"PORTA RETRATO LASERURSO DE COROA 28X6X23,5",098962,,MDF,,1.0,15.0,7.9,7.9,15.0,,,,,,,,01,2021,01-2021,4162792830
782,PLACA CASAMENTO LASER LISA C/ CABO LÁ VEM A NOIVA !!,098963,,MDF,,2.0,12.0,5.25,10.5,24.0,,,,,,,,01,2021,01-2021,3545948825
783,"TRIO DE CSIXA REDONDA BOLO FAKE 31X8/26X8/16,5X8",098964,,MDF,,1.0,35.0,17.9,17.9,35.0,,,,,,,,01,2021,01-2021,7305216282
784,PORTA CLIPS 8X8X7,098965,,MDF,,30.0,2.0,1.0,30.0,60.0,,,,,,,,01,2021,01-2021,3634069108
785,CUPULA LASER PASSA FITA 21X21X17,098966,,MDF,,1.0,15.0,7.5,7.5,15.0,,,,,,,,01,2021,01-2021,6781821024
786,PORTA GUARDANAPO LASER COROA ,098967,,MDF,,10.0,5.0,2.5,25.0,50.0,,,,,,,,01,2021,01-2021,7481359550
787,PORTA GUARDANAPO LASER COROA,098968,,MDF,,11.0,5.0,2.5,27.5,55.0,,,,,,,,01,2021,01-2021,1513045834
788,PORTA GUARDANAPO LASER CISNE,098969,,MDF,,6.0,5.0,2.5,15.0,30.0,,,,,,,,01,2021,01-2021,9820212144
789,PORTA RETRATO C/BASE VERTICAL 19X6X21,098970,,MDF,,15.0,4.9,2.5,37.5,73.5,,,,,,,,01,2021,01-2021,6720051759
790,PORTA RETRATO C/BASE HORIZONTAL 24X6X16,20098971,,MDF,,17.0,4.9,2.5,42.5,83.3,1.0,0.0,4.9,4.9,0.0,,,01,2021,01-2021,5331622952
791,PORTA RETRATO VAZADO MARGARIDA  24X19,098971,,MDF,,3.0,8.5,4.25,12.75,25.5,,,,,,,,01,2021,01-2021,6594405550
792,PORTA LÁPIS COM  CLIPS 8X8X5,098972,,MDF,,2.0,4.8,2.4,4.8,9.6,,,,,,,,01,2021,01-2021,8502438426
793,CX PASSA FITA 8X8X5,098973,,MDF,,22.0,3.8,1.45,31.9,83.6,,,,,,,,01,2021,01-2021,9370383498
794,CX TAMPA BANDEJA 27X27X12,098974,,MDF,,1.0,21.0,10.5,10.5,21.0,,,,,,,,01,2021,01-2021,9858284715
795,PORTA PAPEL TOALHA BULE,098975,,MDF,,1.0,7.8,3.5,3.5,7.8,,,,,,,,01,2021,01-2021,3987875258
796,PORTA PAPEL TOALHA GALINHA,098976,,MDF,,1.0,7.8,3.5,3.5,7.8,,,,,,,,01,2021,01-2021,3716484689
797,PORTA CHAVE 20X20,098977,,MDF,,2.0,5.8,2.8,5.6,11.6,,,,,,,,01,2021,01-2021,7722370403
798,CX CHÁ PARAFUSO LASER 6 DIV 24X16X9,098978,,MDF,,0.0,13.8,6.9,0.0,0.0,,,,,,,,01,2021,01-2021,6969842864
799,"CX CAFÉ 25 CAPSULAS 30,5X30,5X6",098979,,MDF,,1.0,37.0,18.5,18.5,37.0,,,,,,,,01,2021,01-2021,9626980773
800,"CX CAFÉ 12 CÁPSULAS 28X22X6,5",098980,,MDF,,1.0,17.8,8.9,8.9,17.8,,,,,,,,01,2021,01-2021,7635107261
801,CX SUCO LASER 12X11X16,098981,,MDF,,1.0,7.8,3.9,3.9,7.8,,,,,,,,01,2021,01-2021,1037288891
802,BAÚ C/ ALÇA DE METAL 31X20X22,098982,,MDF,,0.0,49.0,19.9,0.0,0.0,,,,,,,,01,2021,01-2021,2398663542
803,ADEGA LASER PORTA ROLHA/VINHOE TAÇAS,098983,,MDF,,2.0,70.0,35.0,70.0,140.0,,,,,,,,01,2021,01-2021,315741062
804,PORTA CHAVES C/ESPELHO REDONDO,098984,,MDF,,0.0,14.9,7.5,0.0,0.0,,,,,,,,01,2021,01-2021,9367102219
805,BANDEJA RETANGULAR P/CAMA TRABALHADA 50X35X22,098985,,MDF,,1.0,28.0,12.9,12.9,28.0,,,,,,,,01,2021,01-2021,5723476015
806,"QUADRO P/ROLHA WINE 26,50,26,5X5",098986,,MDF,,2.0,32.0,15.9,31.8,64.0,,,,,,,,01,2021,01-2021,6032263230
807,QUADRO P/ROLHA BEER 41X31,098987,,MDF,,1.0,50.0,25.5,25.5,50.0,,,,,,,,01,2021,01-2021,8777705715
808,PORTA CHAVE CASA 10X14,098988,,MDF,,15.0,3.5,1.8,27.0,52.5,,,,,,,,01,2021,01-2021,8615019339
809,CX TAPA SAPATO 7X7X5,098989,,MDF,,47.0,2.4,1.05,49.35,112.8,,,,,,,,01,2021,01-2021,5582042232
810,CX TAMPA SAPATO 6X6X5,098990,,MDF,,37.0,2.0,0.95,35.15,74.0,,,,,,,,01,2021,01-2021,5088197576
811,CX PASSA FITA 10X10X5,098991,,MDF,,0.0,3.5,1.65,0.0,0.0,,,,,,,,01,2021,01-2021,2563156878
812,CX TAMPA SAPATO 20X20X10,098992,,MDF,,2.0,10.8,5.2,10.4,21.6,,,,,,,,01,2021,01-2021,8896954518
813,CX P/MINI VINHO TAMPA SAPATO 19X6X6,098993,,MDF,,20.0,3.5,1.6,32.0,70.0,,,,,,,,01,2021,01-2021,4690819656
814,NICHO QUADRADO 25X25X18,098994,,MDF,,1.0,16.5,8.2,8.2,16.5,,,,,,,,01,2021,01-2021,1845598775
815,NICHO QUADRADO 30X30X18,098995,,MDF,,-1.0,21.0,10.3,-10.3,-21.0,,,,,,,,01,2021,01-2021,6661315212
816,NICHO QUADRADO 20X20X18,098996,,MDF,,1.0,12.5,5.85,5.85,12.5,,,,,,,,01,2021,01-2021,8671187489
817,RESINA DIVINO COM EXPLENDOR MEDIO ,098997,,RESINAS,,1.0,11.4,6.15,6.15,11.4,,,,,,,,01,2021,01-2021,2844182997
818,RESINA APLIQUE PAR DE SAPATOS C/LAÇO,098998,,RESINAS,,1.0,14.0,7.15,7.15,14.0,,,,,,,,01,2021,01-2021,9274858252
819,NICHO RETANGULAR 40X50X18,098999,,MDF,,0.0,28.5,14.15,0.0,0.0,,,,,,,,01,2021,01-2021,2162964947
820,NICHO RETANGULAR 30X40X18,099000,,MDF,,0.0,23.0,11.3,0.0,0.0,,,,,,,,01,2021,01-2021,6861029136
821,NICHO RETANGULAR 25X35X18,099001,,MDF,,0.0,21.0,10.4,0.0,0.0,,,,,,,,01,2021,01-2021,9105021410
822,NICHO RETANGULAR 30X20X18,099002,,MDF,,0.0,18.0,9.0,0.0,0.0,,,,,,,,01,2021,01-2021,9459043867
823,RESINA MINI SAPATO DE BONECA ,099003,,RESINAS,,1.0,6.5,3.25,3.25,6.5,,,,,,,,01,2021,01-2021,8547586396
824,RESINA APLIQUE PAR DE SAPATOS INFANTIL,099004,,RESINAS,,1.0,16.8,8.9,8.9,16.8,,,,,,,,01,2021,01-2021,7809737091
825,TINTA PVA ENVELHECEDOR AMBAR,099005,,Tinta,,1.0,15.0,8.5,8.5,15.0,,,,,,,,01,2021,01-2021,9490436340
826,TINTA PVA METAL - 100ML- OURO RICO,099006,,Tinta,,0.0,15.0,10.5,0.0,0.0,1.0,0.0,15.0,15.0,0.0,,,01,2021,01-2021,1483251473
827,TINTA PVA GEL ENVELHECEDOR 100 ML NOGUEIRA,099007,,Tinta,,1.0,15.0,8.5,8.5,15.0,,,,,,,,01,2021,01-2021,6061202123
828,TINTA PVA GEL ENVELHECEDOR 100ML TABACO,099008,,Tinta,,1.0,15.0,8.5,8.5,15.0,,,,,,,,01,2021,01-2021,4787823548
829,TINTA PVA GEL ENVELHECEDOR 100ML PRATA,099009,,Tinta,,0.0,15.0,10.9,0.0,0.0,,,,,,,,01,2021,01-2021,7236889169
830,QUADRO OVAL FUNDO SOLTO 30X25,099010,,MDF,,0.0,15.0,7.5,0.0,0.0,,,,,,,,01,2021,01-2021,3364295356
831,CUPULA LASER VAZADA COROA N 2,099011,,MDF,,1.0,15.0,7.9,7.9,15.0,,,,,,,,01,2021,01-2021,4384251432
832,"APLIQUE LASE BRASÃO 10X10,5",099012,,MDF,,3.0,5.0,2.5,7.5,15.0,,,,,,,,01,2021,01-2021,7111975910
833,APLIQUE LASE BRASÃO 14X11,099013,,MDF,,6.0,7.0,3.5,21.0,42.0,,,,,,,,01,2021,01-2021,8597124244
834,APLIQUE LASER MANDALA OVAL ,099014,,MDF,,9.0,6.0,3.3,29.7,54.0,,,,,,,,01,2021,01-2021,2199864147
835,QUADRO MOEDAS OLIMPICAS,099015,,MDF,,1.0,16.0,7.9,7.9,16.0,,,,,,,,01,2021,01-2021,4673912853
836,APLIQUE LASER TERÇO 40X19,099016,,MDF,,3.0,13.9,6.5,19.5,41.7,,,,,,,,01,2021,01-2021,447091230
837,"MANDALA VAZADA MEIO LISO 12,5X12,5",099017,,MDF,,1.0,6.6,3.9,3.9,6.6,,,,,,,,01,2021,01-2021,8031493489
838,MANDALA VAZADA MEIO LISO ,099018,,MDF,,3.0,3.9,2.0,6.0,11.7,,,,,,,,01,2021,01-2021,3595492006
839,APLIQUE LASER CARRUAGEM,099019,,MDF,,1.0,4.4,2.2,2.2,4.4,,,,,,,,01,2021,01-2021,3624172558
840,RECORTE LETRA 8CM A,099020,,MDF,,0.0,3.5,1.5,0.0,0.0,,,,,,,,01,2021,01-2021,5892240825
841,RECORTE LETRA 8CM B,099021,,MDF,,15.0,3.5,1.5,22.5,52.5,,,,,,,,01,2021,01-2021,1320250950
842,RECORTE LETRA 8CM C,099022,,MDF,,6.0,3.5,1.5,9.0,21.0,,,,,,,,01,2021,01-2021,838350298
843,RECORTE LETRA 8CM D,099023,,MDF,,1.0,3.5,1.5,1.5,3.5,,,,,,,,01,2021,01-2021,4759276523
844,RECORTE LETRA 8CM E,099024,,MDF,,3.0,3.5,1.5,4.5,10.5,,,,,,,,01,2021,01-2021,8025016303
845,RECORTE LETRA 8CM F,099025,,MDF,,6.0,3.5,1.5,9.0,21.0,,,,,,,,01,2021,01-2021,6552223723
846,RECORTE LETRA 8CM G,099026,,MDF,,6.0,3.5,1.5,9.0,21.0,,,,,,,,01,2021,01-2021,3515511075
847,RECORTE LETRA 8CM H,099027,,MDF,,2.0,3.5,1.5,3.0,7.0,,,,,,,,01,2021,01-2021,7546532499
848,RECORTE LETRA 8CM I,099028,,MDF,,0.0,2.5,0.9,0.0,0.0,,,,,,,,01,2021,01-2021,2714485525
849,RECORTE LETRA 8CM J,099029,,MDF,,7.0,3.5,1.5,10.5,24.5,,,,,,,,01,2021,01-2021,3350082614
850,RECORTE LETRA 8CM K,099030,,MDF,,8.0,3.5,1.5,12.0,28.0,,,,,,,,01,2021,01-2021,8818916889
851,RECORTE LETRA 8CM L,099031,,MDF,,14.0,3.5,1.5,21.0,49.0,,,,,,,,01,2021,01-2021,7841583744
852,RECORTE LETRA 8CM M,099032,,MDF,,6.0,3.5,1.5,9.0,21.0,,,,,,,,01,2021,01-2021,9945495156
853,RECORTE LETRA 8CM N,099033,,MDF,,4.0,3.5,1.5,6.0,14.0,,,,,,,,01,2021,01-2021,3804239819
854,RECORTE LETRA 8CM O,099034,,MDF,,4.0,3.5,1.5,6.0,14.0,,,,,,,,01,2021,01-2021,8784805765
855,RECORTE LETRA 8CM P,099035,,MDF,,7.0,3.5,1.5,10.5,24.5,,,,,,,,01,2021,01-2021,2187460370
856,RECORTE LETRA 8CM Q,099036,,MDF,,8.0,3.5,1.5,12.0,28.0,,,,,,,,01,2021,01-2021,1138253750
857,RECORTE LETRA 8CM R,099037,,MDF,,2.0,3.5,1.5,3.0,7.0,,,,,,,,01,2021,01-2021,4546814833
858,RECORTE LETRA 8CM S,099038,,MDF,,5.0,3.5,1.5,7.5,17.5,,,,,,,,01,2021,01-2021,3734465877
859,RECORTE LETRA 8CM T,099039,,MDF,,8.0,3.5,1.5,12.0,28.0,,,,,,,,01,2021,01-2021,7170815471
860,RECORTE LETRA 8CM V,099040,,MDF,,6.0,3.5,1.5,9.0,21.0,,,,,,,,01,2021,01-2021,2021976189
861,RECORTE LETRA 8CM U,099041,,MDF,,6.0,3.5,1.5,9.0,21.0,,,,,,,,01,2021,01-2021,7094914472
862,RECORTE LETRA 8CM W,099042,,MDF,,2.0,3.5,1.5,3.0,7.0,,,,,,,,01,2021,01-2021,173896046
863,RECORTE LETRA 8CM X,099043,,MDF,,5.0,3.5,1.5,7.5,17.5,,,,,,,,01,2021,01-2021,5989742513
864,RECORTE LETRA 8CM Y,099044,,MDF,,1.0,3.5,1.5,1.5,3.5,,,,,,,,01,2021,01-2021,6659142409
865,RECORTE LETRA 8CM Z,099045,,MDF,,6.0,3.5,1.5,9.0,21.0,,,,,,,,01,2021,01-2021,6978503689
866,"PORTA GRAVATA 14X37,5",099046,,MDF,,1.0,7.0,3.5,3.5,7.0,,,,,,,,01,2021,01-2021,6641667186
867,CACHEPOT LISO 9X9X11,099047,,MDF,,10.0,2.8,1.4,14.0,28.0,,,,,,,,01,2021,01-2021,3624757119
868,TAMPA MAX CROCHE QUADRADA LISA 20X20,099048,,MDF,,1.0,5.8,2.9,2.9,5.8,,,,,,,,01,2021,01-2021,6809701521
869,TAMPA MAX CROCHE QUADRADO 25X25,099049,,MDF,,0.0,7.9,3.8,0.0,0.0,,,,,,,,01,2021,01-2021,6850449938
870,TAMPA MAX CROCHE REDONDO LISO 15CM,099050,,MDF,,0.0,3.8,1.9,0.0,0.0,,,,,,,,01,2021,01-2021,9575463583
871,TAMPA MAX CROCHE REDONDO LISO 20CM,099051,,MDF,,0.0,5.8,2.9,0.0,0.0,,,,,,,,01,2021,01-2021,5875492725
872,CAIXOTE  MINI P 8X6X5,099052,,MDF,,3.0,2.9,1.5,4.5,8.7,,,,,,,,01,2021,01-2021,2536840309
873,CAIXOTE  MINI M 10X8X6,099053,,MDF,,12.0,3.8,1.9,22.8,45.6,,,,,,,,01,2021,01-2021,4762573455
874,CAIXOTE  MINI G 12X10X6,099054,,MDF,,8.0,4.4,2.2,17.6,35.2,,,,,,,,01,2021,01-2021,4143324484
875,CAIXOTE 14X17,099055,,MDF,,1.0,7.9,3.8,3.8,7.9,,,,,,,,01,2021,01-2021,7181408579
876,CAIXOTE  28X15,099056,,MDF,,0.0,12.5,6.25,0.0,0.0,,,,,,,,01,2021,01-2021,860362674
877,CAIXOTE  30X17,099057,,MDF,,2.0,15.2,7.9,15.8,30.4,,,,,,,,01,2021,01-2021,7849045539
878,PORTA LACINHOS COROA ,099058,,MDF,,3.0,28.0,15.0,45.0,84.0,,,,,,,,01,2021,01-2021,8982007774
879,PORTA MEDALHAS ,099059,,MDF,,1.0,35.0,18.0,18.0,35.0,,,,,,,,01,2021,01-2021,4428455749
880,PORTA LACINHOS CABIDE,099060,,MDF,,1.0,18.0,10.0,10.0,18.0,,,,,,,,01,2021,01-2021,9598004279
881,COFRE PAREDE PARA NOSSO CASAMENTO,099061,,MDF,,1.0,38.0,25.0,25.0,38.0,,,,,,,,01,2021,01-2021,2503166440
882,guardanapos papel p/decoupage,099063,,PAPELARIA,,272.0,2.5,1.5,408.0,680.0,2.0,0.0,5.0,5.0,0.0,,,01,2021,01-2021,887038045
883,RECORTE LETRA 12CM- A,099064,,MDF,,3.0,4.5,1.8,5.4,13.5,,,,,,,,01,2021,01-2021,6534684898
884,RECORTE LETRA 12CM- B,099065,,MDF,,4.0,4.5,1.8,7.2,18.0,,,,,,,,01,2021,01-2021,269728315
885,RECORTE LETRA 12CM- C,099066,,MDF,,5.0,4.5,1.8,9.0,22.5,,,,,,,,01,2021,01-2021,9240399955
886,RECORTE LETRA 12CM- D,099067,,MDF,,6.0,4.5,1.8,10.8,27.0,,,,,,,,01,2021,01-2021,6473052944
887,RECORTE LETRA 12CM- E,099068,,MDF,,4.0,4.5,2.0,8.0,18.0,,,,,,,,01,2021,01-2021,3360614027
888,RECORTE LETRA 12CM- F,099069,,MDF,,6.0,4.5,2.0,12.0,27.0,,,,,,,,01,2021,01-2021,4824073218
889,RECORTE LETRA 12CM- G,099070,,MDF,,6.0,4.5,2.0,12.0,27.0,,,,,,,,01,2021,01-2021,8642379876
890,RECORTE LETRA 12CM- H,099071,,MDF,,4.0,4.5,2.0,8.0,18.0,,,,,,,,01,2021,01-2021,8426017804
891,RECORTE LETRA 12CM- I,099072,,MDF,,2.0,4.5,2.0,4.0,9.0,,,,,,,,01,2021,01-2021,4878176210
892,RECORTE LETRA 12CM- K,099073,,MDF,,6.0,4.5,2.0,12.0,27.0,,,,,,,,01,2021,01-2021,6788949899
893,RECORTE LETRA 12CM- L,099074,,MDF,,0.0,4.5,2.0,0.0,0.0,,,,,,,,01,2021,01-2021,2872684242
894,RECORTE LETRA 12CM- M,099075,,MDF,,7.0,4.5,2.5,17.5,31.5,,,,,,,,01,2021,01-2021,616188199
895,RECORTE LETRA 12CM- N,099076,,MDF,,1.0,4.5,2.0,2.0,4.5,,,,,,,,01,2021,01-2021,5003396273
896,RECORTE LETRA 12CM- O,099077,,MDF,,6.0,4.5,2.0,12.0,27.0,,,,,,,,01,2021,01-2021,1365912017
897,RECORTE LETRA 12CM- P,099078,,MDF,,12.0,4.5,2.0,24.0,54.0,,,,,,,,01,2021,01-2021,2379733834
898,RECORTE LETRA 12CM- Q,099079,,MDF,,2.0,4.5,2.0,4.0,9.0,,,,,,,,01,2021,01-2021,1270927297
899,RECORTE LETRA 12CM- R,099080,,MDF,,3.0,4.5,2.0,6.0,13.5,,,,,,,,01,2021,01-2021,1945131017
900,RECORTE LETRA 12CM- S,099081,,MDF,,0.0,4.5,1.2,0.0,0.0,,,,,,,,01,2021,01-2021,3331503689
901,RECORTE LETRA 12CM- W,099082,,MDF,,2.0,4.5,2.0,4.0,9.0,,,,,,,,01,2021,01-2021,1462813771
902,RECORTE LETRA - U,099083,,MDF,,0.0,3.8,1.2,0.0,0.0,,,,,,,,01,2021,01-2021,2035249512
903,RECORTE LETRA 12CM- X,099084,,MDF,,4.0,4.5,2.0,8.0,18.0,,,,,,,,01,2021,01-2021,8041442660
904,RECORTE LETRA 12CM- V,099085,,MDF,,0.0,4.5,1.2,0.0,0.0,,,,,,,,01,2021,01-2021,4738715177
905,RECORTE LETRA 12CM- Y,099086,,MDF,,1.0,4.5,2.0,2.0,4.5,,,,,,,,01,2021,01-2021,4493616876
906,RECORTE LETRA 12CM- Z,099087,,MDF,,5.0,4.5,2.0,10.0,22.5,,,,,,,,01,2021,01-2021,4009499227
907,RECORTE LETRA @ 12CM,099088,,MDF,,1.0,4.4,2.0,2.0,4.4,,,,,,,,01,2021,01-2021,2180658556
908,RECORTE LETRA & 12CM,099089,,MDF,,3.0,3.8,1.2,3.6,11.4,,,,,,,,01,2021,01-2021,9293555839
909,RECORTE NUMERO 0 12CM,099090,,MDF,,2.0,3.8,1.2,2.4,7.6,,,,,,,,01,2021,01-2021,8666359775
910,MINIATURA LASER CACTO 9X16,099091,,MDF,,1.0,11.8,5.9,5.9,11.8,,,,,,,,01,2021,01-2021,5978160755
911,MINIATURA LASER CACTO 9X14,099092,,MDF,,1.0,11.8,5.9,5.9,11.8,,,,,,,,01,2021,01-2021,120094770
912,MINIATURA LASER 9X14,099093,,MDF,,0.0,11.8,5.9,0.0,0.0,,,,,,,,01,2021,01-2021,4380400933
913,"MINIATURA LASER 8X13,5",099094,,MDF,,2.0,11.8,5.8,11.6,23.6,,,,,,,,01,2021,01-2021,1319512955
914,BANDEJA RTETANGULAR LISA C/ALÇA 50X27,099095,,MDF,,1.0,35.0,18.0,18.0,35.0,,,,,,,,01,2021,01-2021,549545829
915,BANDEJA RETANGULAR RETA LISA 20X30,099096,,MDF,,0.0,10.0,5.0,0.0,0.0,,,,,,,,01,2021,01-2021,5746340925
916,CARRINHO BEBE C/RODA,099097,,MDF,,2.0,120.0,60.0,120.0,240.0,,,,,,,,01,2021,01-2021,6727007094
917,KIT BEBE MINIE 3 PEÇAS,099098,,MDF,,1.0,90.0,45.0,45.0,90.0,,,,,,,,01,2021,01-2021,2436877787
918,KIT BEBE MARINHEIRO 4 PEÇAS ,099099,,MDF,,2.0,120.0,70.0,140.0,240.0,,,,,,,,01,2021,01-2021,8059238021
919,"CRISTALEIRA 1,60X1,00",099100,,MDF,,1.0,460.0,230.0,230.0,460.0,,,,,,,,01,2021,01-2021,7255094008
920,BAÚ G 60X40,099102,,MDF,,1.0,110.0,55.0,55.0,110.0,,,,,,,,01,2021,01-2021,5544834269
921,"COMODA 3 G 1,00X0,80 ",099103,,MDF,,1.0,720.0,360.0,360.0,720.0,,,,,,,,01,2021,01-2021,2582033611
922,BAÚ P 10X14,099104,,MDF,,2.0,11.8,5.9,11.8,23.6,,,,,,,,01,2021,01-2021,8394617254
923,"CRISTALEIRA C/ PORTA 1,60X0,50",099105,,MDF,,1.0,240.0,120.0,120.0,240.0,,,,,,,,01,2021,01-2021,2553022397
924,"CRISTALEIRA 1,60X0,50",099106,,MDF,,1.0,180.0,90.0,90.0,180.0,,,,,,,,01,2021,01-2021,556409593
925,PORTA ESMALTE LASER,099107,,MDF,,0.0,59.8,29.0,0.0,0.0,,,,,,,,01,2021,01-2021,863272147
926,ARVORE GENEALOGICA P/DECR PAREDE 60X60,099108,,MDF,,0.0,39.0,18.9,0.0,0.0,,,,,,,,01,2021,01-2021,8569829150
927,BORBOLETA DECOR PAREDE 50X50,099109,,MDF,,1.0,25.0,12.8,12.8,25.0,,,,,,,,01,2021,01-2021,1169881453
928,PORTA COPOS ,099110,,MDF,,1.0,8.5,4.0,4.0,8.5,,,,,,,,01,2021,01-2021,6867311061
929,PORTA GUARDANAPOS TULIPA E FLOR,099111,,MDF,,1.0,7.5,3.6,3.6,7.5,,,,,,,,01,2021,01-2021,7509408913
930,CARRIOLA LASER 30X70,099112,,MDF,,0.0,62.0,30.0,0.0,0.0,,,,,,,,01,2021,01-2021,4077204975
931,LIXEIRA PASSA FITA ,099113,,MDF,,1.0,28.0,14.0,14.0,28.0,,,,,,,,01,2021,01-2021,3174263768
932,PORTA TRECO 14X1 LISO,099115,,MDF,,1.0,12.5,6.25,6.25,12.5,,,,,,,,01,2021,01-2021,4399086467
933,TRIO POTE BABY TAMPA ENCAIXE,099116,,MDF,,3.0,11.8,5.9,17.7,35.4,,,,,,,,01,2021,01-2021,7396947294
934,PORTA POTE BABY CERCA  14X31,099117,,MDF,,1.0,15.0,7.5,7.5,15.0,,,,,,,,01,2021,01-2021,65563361
935,POTE BABY  8X8X8,099118,,MDF,,11.0,3.8,1.6,17.6,41.8,,,,,,,,01,2021,01-2021,3033033524
936,PORTA RETRATO JASE FUSCA,099119,,MDF,,1.0,14.0,7.0,7.0,14.0,,,,,,,,01,2021,01-2021,5218443847
937,PORTA RETRATO AMOR ,099120,,MDF,,1.0,9.5,4.7,4.7,9.5,,,,,,,,01,2021,01-2021,8977762839
938,GAIOLA P DECORAÇÃO  PEQUENA LASER,099121,,MDF,,0.0,25.0,12.5,0.0,0.0,,,,,,,,01,2021,01-2021,5395426187
939,CADERNO 14X20,099122,,MDF,,1.0,19.8,9.6,9.6,19.8,,,,,,,,01,2021,01-2021,1448987505
940,LIXEIRA LASER COROA BABY,099123,,MDF,,1.0,28.0,14.0,14.0,28.0,,,,,,,,01,2021,01-2021,2503727720
941,PAINEL P PINTURA 70X120,099125,,Tela,,4.0,110.0,55.0,220.0,440.0,,,,,,,,01,2021,01-2021,1554590438
